PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160102050000,0.525,59.0927,15.0,15.0,15.9904,21.2035,77.4005,1.2967,1.2,55.5104,57.0,67.55
20160102051500,27.385,59.0927,15.0,15.0,15.9904,21.2035,77.4005,1.2846,1.2,57.9046,57.0,65.855
20160102053000,2.745,59.0927,15.0,15.0,16.1028,21.2035,77.4005,1.2846,1.2,57.9046,57.0,65.855
20160102054500,10.345,59.0927,15.0,15.0,15.9904,21.2035,77.4005,1.2766,1.2,54.6643,57.0,65.855
20160102060000,19.41,58.2826,15.0,15.0,15.8218,22.6683,77.4005,1.2766,1.2,59.2367,57.0,65.855
20160102061500,0.0,58.2826,15.0,15.0,16.0038,21.3866,77.4005,1.2806,1.2,55.3483,57.0,65.855
20160102063000,27.89,58.2826,15.0,15.0,15.9342,22.6683,77.4005,1.2806,1.2,57.8326,57.0,65.855
20160102064500,1.285,58.2826,15.0,15.0,15.9342,29.8399,77.4005,1.2846,1.2,56.9505,57.0,65.855
20160102070000,18.17,58.2826,15.0,15.0,16.0038,30.5113,77.4005,1.1281,1.2,55.6904,57.0,70.18
20160102071500,5.115,58.2826,15.0,15.0,16.0038,30.5113,77.4005,1.1401,1.2,56.9865,57.0,70.18
20160102073000,28.565,58.9127,15.0,15.0,15.8904,30.5113,77.4005,1.1762,1.2,57.7066,57.0,70.18
20160102074500,4.94,58.9127,15.0,15.0,15.8904,30.5113,77.4005,1.2927,1.2,56.9865,57.0,70.18
20160102080000,11.53,58.9127,15.0,15.0,15.8904,30.5113,77.4005,1.2846,1.2,55.1503,57.0,67.96
20160102081500,30.175,58.9127,15.0,15.0,15.9342,30.8165,77.4005,1.2605,1.2,59.0747,57.0,67.96
20160102083000,1.14,58.9127,15.0,15.0,15.8218,30.8165,77.4005,1.2967,1.2,56.6625,57.0,65.905
20160102084500,17.51,59.6508,15.0,15.0,15.6417,30.8165,77.4005,1.2726,1.2,55.3123,57.0,65.905
20160102090000,24.24,59.6508,15.0,15.0,15.7532,30.8165,77.4005,1.2686,1.2,59.3987,57.0,64.58
20160102091500,0.0,59.6508,15.0,15.0,15.8646,30.8165,77.4005,1.2766,1.2,55.0243,57.0,64.58
20160102093000,20.92,59.6508,15.0,15.0,16.0317,30.8165,77.4005,1.2003,1.2,55.7984,57.0,64.58
20160102094500,22.73,60.4608,15.0,15.0,16.1431,30.8165,77.4005,1.1963,1.2,59.5608,57.0,64.58
20160102100000,0.255,60.4608,15.0,15.0,16.2919,30.4198,77.4005,1.1963,1.2,55.0243,57.0,64.58
20160102101500,10.25,60.4608,15.0,15.0,16.1439,30.4198,77.4005,1.2084,1.2,55.0243,57.0,64.58
20160102103000,29.755,60.4608,15.0,15.0,16.2726,30.4198,77.4005,1.2124,1.2,58.8047,57.0,64.58
20160102104500,7.215,60.4608,15.0,15.0,16.3821,30.4198,77.4005,1.2124,1.2,57.8326,57.0,64.58
20160102110000,1.675,60.4608,15.0,15.0,16.6009,29.962,77.4005,1.2084,1.2,54.9523,57.0,64.58
20160102111500,14.175,60.4608,15.0,15.0,16.7946,29.962,77.4005,1.2485,1.2,54.9523,57.0,64.58
20160102113000,30.795,60.4608,15.0,15.0,16.7946,29.962,77.4005,1.2244,1.2,58.8767,57.0,64.58
20160102114500,13.08,61.0909,15.0,15.0,16.7147,29.962,77.4005,1.2164,1.2,58.8767,57.0,64.58
20160102120000,2.495,61.0909,15.0,15.0,16.8477,29.6263,77.4005,1.2043,1.2,56.1764,57.0,64.58
20160102121500,0.13,61.0909,15.0,15.0,16.9542,29.6263,77.4005,1.2043,1.2,54.7003,57.0,64.58
20160102123000,5.64,61.0909,15.0,15.0,17.0295,29.2906,77.4005,1.2084,1.2,54.7003,57.0,64.58
20160102124500,13.625,61.0909,15.0,15.0,17.135,29.2906,77.4005,1.2204,1.2,54.7003,57.0,64.58
20160102130000,33.415,61.919,15.0,15.0,17.135,29.2906,77.4005,1.2204,1.2,59.2007,57.0,64.58
20160102131500,27.695,61.919,15.0,15.0,17.2405,29.2906,77.4005,1.2244,1.2,59.8848,57.0,64.58
20160102133000,9.275,61.919,15.0,15.0,17.3988,24.3773,77.4005,1.2405,1.2,58.1206,57.0,64.58
20160102134500,6.25,61.919,15.0,15.0,17.3109,20.2575,77.4005,1.2605,1.2,58.1206,57.0,64.58
20160102140000,1.965,61.919,15.0,15.0,17.4155,20.2575,77.4005,1.2445,1.2,57.0585,57.0,64.58
20160102141500,1.74,61.919,15.0,15.0,17.52,20.2575,77.4005,1.2686,1.2,55.0243,57.0,64.58
20160102143000,1.55,61.919,15.0,15.0,17.729,21.3866,75.9244,1.2485,1.2,55.0243,57.0,64.58
20160102144500,12.93,61.919,15.0,15.0,17.7813,21.3866,75.9244,1.2405,1.2,55.0243,57.0,64.58
20160102150000,27.36,61.919,15.0,15.0,17.689,24.4078,76.8785,1.2445,1.2,56.4464,57.0,64.58
20160102151500,33.99,61.919,15.0,15.0,17.6992,23.7364,76.8785,1.2445,1.2,59.5608,57.0,64.58
20160102153000,33.99,61.919,15.0,15.0,17.8735,22.943,76.8785,1.2445,1.2,59.5608,57.0,64.58
20160102154500,20.535,61.1989,15.0,15.0,18.0581,26.6661,76.8785,1.2164,1.2,59.5608,57.0,64.58
20160102160000,1.47,61.1989,15.0,15.0,18.4615,22.5768,77.7246,1.2324,1.2,56.9865,57.0,64.58
20160102161500,0.0,61.1989,15.0,15.0,18.4272,22.5768,77.7246,1.2365,1.2,54.7363,57.0,64.58
20160102163000,16.145,61.1989,15.0,15.0,18.2195,22.5768,77.7246,1.2445,1.2,54.7363,57.0,64.58
20160102164500,32.025,61.1989,15.0,15.0,18.0741,23.1261,77.7246,1.2485,1.2,59.0747,57.0,64.58
20160102170000,15.805,60.3708,15.0,15.0,18.1149,24.8351,77.7246,1.2365,1.2,59.0747,57.0,64.58
20160102171500,0.91,60.3708,15.0,15.0,18.0765,23.6754,77.7246,1.2244,1.2,56.8245,57.0,64.58
20160102173000,3.425,60.3708,15.0,15.0,18.1171,24.774,76.2484,1.2284,1.2,54.5383,57.0,64.58
20160102174500,22.67,60.3708,15.0,15.0,18.0738,26.0253,76.2484,1.2284,1.2,55.4023,57.0,64.58
20160102180000,31.94,60.3708,15.0,15.0,17.9496,26.0253,76.2484,1.2164,1.2,59.7228,57.0,64.58
20160102181500,14.795,60.3708,15.0,15.0,17.9496,26.5441,76.2484,1.2124,1.2,58.5167,57.0,64.58
20160102183000,1.16,60.3708,15.0,15.0,18.3223,29.4432,76.2484,1.2164,1.2,55.8524,57.0,64.58
20160102184500,2.985,60.3708,15.0,15.0,18.3223,29.4432,76.2484,1.2324,1.2,54.5023,57.0,64.58
20160102190000,27.735,60.3708,15.0,15.0,18.2807,29.7484,76.2484,1.2565,1.2,58.1926,57.0,64.58
20160102191500,23.365,60.3708,15.0,15.0,18.2807,29.7484,76.2484,1.2525,1.2,59.8848,57.0,64.58
20160102193000,6.44,60.3708,15.0,15.0,18.2807,29.7484,76.2484,1.2565,1.2,57.5446,57.0,64.58
20160102194500,0.705,60.3708,15.0,15.0,18.3418,29.7484,76.2484,1.2646,1.2,55.3483,57.0,64.58
20160102200000,4.67,60.3708,15.0,15.0,18.2953,29.7484,76.2484,1.2726,1.2,54.4482,57.0,64.58
20160102201500,23.875,60.3708,15.0,15.0,18.4156,29.7484,77.0765,1.2284,1.2,56.8245,57.0,64.58
20160102203000,29.8,60.3708,15.0,15.0,18.2953,29.7484,77.0765,1.2164,1.2,59.6868,57.0,64.58
20160102204500,12.31,60.3708,15.0,15.0,18.2109,29.7484,77.0765,1.2204,1.2,58.1926,57.0,64.58
20160102210000,0.115,60.3708,15.0,15.0,18.1266,29.7484,77.0765,1.2324,1.2,55.0603,57.0,64.58
20160102211500,7.48,60.3708,15.0,15.0,18.1266,29.7484,77.0765,1.2324,1.2,54.3762,57.0,64.58
20160102213000,31.035,60.3708,15.0,15.0,18.1595,29.7484,77.0765,1.2244,1.2,59.0387,57.0,64.58
20160102214500,26.51,60.3708,15.0,15.0,18.1595,29.7484,77.0765,1.2244,1.2,59.7228,57.0,64.58
20160102220000,3.99,60.3708,15.0,15.0,17.9248,29.7484,77.0765,1.2244,1.2,57.3465,57.0,64.58
20160102221500,2.055,60.3708,15.0,15.0,18.0082,29.7484,77.0765,1.2324,1.2,54.8983,57.0,64.58
20160102223000,17.315,60.3708,15.0,15.0,18.0916,29.7484,77.0765,1.2164,1.2,54.8983,57.0,64.58
20160102224500,33.225,60.3708,15.0,15.0,17.9248,23.9196,77.0765,1.0959,1.2,58.4807,57.0,65.62
20160102230000,32.675,60.3708,15.0,15.0,18.2195,23.3092,78.3186,1.108,1.2,59.0747,57.0,65.62
20160102231500,20.845,60.3708,15.0,15.0,18.1321,25.598,75.8344,1.108,1.2,59.0747,57.0,66.285
20160102233000,5.27,60.3708,15.0,15.0,18.1893,24.8656,75.8344,1.12,1.2,56.9865,57.0,66.285
20160102234500,3.285,60.3708,15.0,15.0,18.1893,24.1332,76.8785,1.12,1.2,55.3123,57.0,66.285
20160103000000,26.08,60.3708,15.0,15.0,18.2195,23.4923,76.8785,1.108,1.2,56.9505,57.0,66.285
20160103001500,27.025,60.3708,15.0,15.0,18.1321,23.1261,77.8866,1.112,1.2,59.2367,57.0,66.285
20160103003000,11.165,60.3708,15.0,15.0,17.9574,23.1261,77.8866,1.0959,1.2,57.9586,57.0,66.285
20160103004500,2.6,60.3708,15.0,15.0,17.845,23.1261,77.8866,1.1281,1.2,56.9865,57.0,67.11
20160103010000,6.965,60.3708,15.0,15.0,17.845,22.882,77.8866,1.1401,1.2,55.0243,57.0,67.11
20160103011500,29.195,60.3708,15.0,15.0,17.845,22.882,77.8866,1.1481,1.2,57.3105,57.0,67.11
20160103013000,10.845,60.3708,15.0,15.0,17.9314,22.6378,77.8866,1.1481,1.2,58.0666,57.0,67.11
20160103014500,4.035,60.3708,15.0,15.0,17.818,22.6378,77.8866,1.1481,1.2,54.8623,57.0,67.11
20160103020000,24.535,60.3708,15.0,15.0,17.6202,22.6378,77.8866,1.1802,1.2,56.8245,57.0,67.11
20160103021500,31.23,60.3708,15.0,15.0,17.7326,22.6378,77.8866,1.2204,1.2,59.6508,57.0,67.11
20160103023000,9.235,60.3708,15.0,15.0,17.6202,28.0394,77.8866,1.2324,1.2,58.3906,57.0,67.11
20160103024500,4.17,60.3708,15.0,15.0,17.7326,28.6193,77.8866,1.2565,1.2,55.6904,57.0,67.11
20160103030000,5.29,60.3708,15.0,15.0,17.5912,28.9244,77.8866,1.2686,1.2,54.5023,57.0,67.11
20160103031500,19.93,60.3708,15.0,15.0,17.7326,28.9244,77.8866,1.2485,1.2,55.4023,57.0,67.11
20160103033000,29.605,60.3708,15.0,15.0,17.7326,28.9244,77.0765,1.2365,1.2,59.3627,57.0,67.11
20160103034500,15.705,60.3708,15.0,15.0,17.7326,29.2601,77.0765,1.2485,1.2,58.3546,57.0,67.11
20160103040000,1.09,59.6508,15.0,15.0,17.7326,29.2601,77.0765,1.2405,1.2,55.3123,57.0,67.11
20160103041500,6.145,59.6508,15.0,15.0,17.6202,29.2601,77.0765,1.2886,1.2,54.5383,57.0,65.765
20160103043000,30.51,59.6508,15.0,15.0,17.5345,29.2601,77.0765,1.2806,1.2,59.3987,57.0,65.765
20160103044500,8.76,59.6508,15.0,15.0,17.6174,29.2601,77.0765,1.2927,1.2,58.4446,57.0,65.765
20160103050000,1.965,59.6508,15.0,15.0,17.585,29.2601,77.0765,1.2124,1.2,55.0243,57.0,65.765
20160103051500,28.04,59.6508,15.0,15.0,17.4696,29.2601,77.0765,1.2766,1.2,57.3105,57.0,65.765
20160103053000,14.635,59.0027,15.0,15.0,17.5506,29.2601,77.0765,1.2766,1.2,58.6067,57.0,65.765
20160103054500,0.0,59.0027,15.0,15.0,17.4342,29.2601,77.0765,1.2686,1.2,54.5383,57.0,65.765
20160103060000,29.93,59.0027,15.0,15.0,17.585,29.2601,77.0765,1.2726,1.2,59.0027,57.0,65.765
20160103061500,3.53,59.0027,15.0,15.0,17.5506,29.2601,77.0765,1.2485,1.2,57.7606,57.0,65.765
20160103063000,0.0,59.0027,15.0,15.0,17.5506,29.2601,77.0765,1.2324,1.2,54.2862,57.0,65.765
20160103064500,24.515,59.0027,15.0,15.0,17.6315,29.2601,77.0765,1.2485,1.2,57.3105,57.0,65.765
20160103070000,16.825,59.0027,15.0,15.0,17.6315,29.2601,77.0765,1.2003,1.2,58.4807,57.0,65.765
20160103071500,0.0,59.0027,15.0,15.0,17.5941,29.2601,77.0765,1.2204,1.2,54.8623,57.0,65.765
20160103073000,20.045,59.0027,15.0,15.0,17.4951,29.2601,77.0765,1.0719,1.2,55.6364,57.0,69.54
20160103074500,27.415,59.0027,15.0,15.0,17.5548,29.2601,77.0765,1.12,1.2,59.4527,57.0,69.54
20160103080000,6.205,59.0027,15.0,15.0,17.6741,29.2601,77.0765,1.124,1.2,56.7345,57.0,69.54
20160103081500,21.56,59.6508,15.0,15.0,17.5941,29.2601,77.0765,1.1481,1.2,56.7345,57.0,69.54
20160103083000,26.365,60.3708,15.0,15.0,17.5941,29.2601,77.0765,1.1562,1.2,58.7687,57.0,69.54
20160103084500,7.465,60.3708,15.0,15.0,17.6315,29.2601,77.0765,1.1441,1.2,57.0225,57.0,69.54
20160103090000,15.55,60.3708,15.0,15.0,17.7124,29.2601,77.0765,1.1481,1.2,55.1863,57.0,69.54
20160103091500,9.105,61.0909,15.0,15.0,18.1149,29.2601,77.0765,1.1401,1.2,57.2205,57.0,69.54
20160103093000,16.73,61.0909,15.0,15.0,18.2449,29.2601,77.0765,1.1401,1.2,55.2403,57.0,69.54
20160103094500,15.465,61.0909,15.0,15.0,18.4815,29.2601,77.0765,1.1521,1.2,58.1206,57.0,69.54
20160103100000,31.065,61.0909,15.0,15.0,18.6232,29.2601,77.0765,1.1481,1.2,58.1206,57.0,69.54
20160103101500,14.995,61.919,15.0,15.0,18.8304,29.2601,77.0765,1.1441,1.2,55.6904,57.0,69.54
20160103103000,20.13,61.919,15.0,15.0,18.9117,29.2601,77.0765,1.1441,1.2,55.6904,57.0,69.54
20160103104500,30.175,61.919,15.0,15.0,18.9328,29.2601,77.0765,1.1521,1.2,58.9307,57.0,69.54
20160103110000,22.43,61.919,15.0,15.0,18.65,29.2601,77.0765,1.1481,1.2,55.4383,57.0,69.54
20160103111500,23.335,61.919,15.0,15.0,18.65,29.2601,77.0765,1.1562,1.2,58.3906,57.0,69.54
20160103113000,15.325,62.9271,15.0,15.0,18.5842,29.2601,77.0765,1.1521,1.2,54.9883,57.0,69.54
20160103114500,30.57,62.9271,15.0,15.0,18.445,26.0253,77.0765,1.1562,1.2,57.5446,57.0,69.54
20160103120000,12.57,62.9271,15.0,15.0,18.4538,29.1381,77.0765,1.1401,1.2,57.5446,57.0,69.54
20160103121500,29.835,62.9271,15.0,15.0,18.5593,29.1381,77.0765,1.1521,1.2,57.5446,57.0,69.54
20160103123000,9.02,62.9271,15.0,15.0,18.7703,29.1381,77.0765,1.1441,1.2,55.2403,57.0,69.54
20160103124500,23.37,62.9271,15.0,15.0,18.9286,29.1381,77.0765,1.1481,1.2,56.1224,57.0,69.54
20160103130000,31.69,62.9271,15.0,15.0,19.0341,29.1381,77.0765,1.1481,1.2,58.3906,57.0,69.54
20160103131500,24.365,62.9271,15.0,15.0,19.3502,28.8024,77.0765,1.1481,1.2,58.3906,57.0,69.54
20160103133000,16.06,64.0072,15.0,15.0,19.5058,28.8024,77.0765,1.1401,1.2,55.1863,57.0,69.54
20160103134500,32.085,64.0072,15.0,15.0,19.6103,22.7294,78.3726,1.1562,1.2,58.9307,57.0,69.54
20160103140000,14.015,64.0072,15.0,15.0,19.7596,23.6144,76.8425,1.1401,1.2,57.2205,57.0,69.54
20160103141500,10.52,64.0072,15.0,15.0,19.9761,26.5441,76.8425,1.112,1.2,56.6085,57.0,69.54
20160103143000,12.04,64.0072,15.0,15.0,19.9666,23.7364,76.8425,1.104,1.2,55.0243,57.0,69.54
20160103144500,23.375,64.0072,15.0,15.0,20.0806,27.7342,76.8425,1.116,1.2,56.0504,57.0,69.54
20160103150000,30.6,64.0072,15.0,15.0,20.4464,27.1239,76.8425,1.112,1.2,58.8047,57.0,69.54
20160103151500,24.565,64.0072,15.0,15.0,20.3654,25.9337,76.8425,1.112,1.2,58.8047,57.0,69.54
20160103153000,11.855,64.0072,15.0,15.0,20.3481,23.2787,77.8866,1.116,1.2,56.1224,57.0,69.54
20160103154500,18.665,64.0072,15.0,15.0,20.4496,24.5604,77.8866,1.124,1.2,55.3123,57.0,69.54
20160103160000,32.14,64.0072,15.0,15.0,20.4496,25.598,77.8866,1.116,1.2,58.0666,57.0,69.54
20160103161500,18.115,64.0072,15.0,15.0,20.5512,23.6754,77.8866,1.112,1.2,58.0666,57.0,69.54
20160103163000,10.24,64.0072,15.0,15.0,20.6527,22.8514,76.4825,1.12,1.2,56.8245,57.0,69.54
20160103164500,7.185,64.0072,15.0,15.0,20.673,26.422,76.4825,1.1562,1.2,55.6904,57.0,69.54
20160103170000,28.76,63.2871,15.0,15.0,20.4293,27.7648,76.4825,1.1521,1.2,56.9865,57.0,69.54
20160103171500,32.44,63.2871,15.0,15.0,20.3654,27.368,76.4825,1.1401,1.2,59.2367,57.0,69.54
20160103173000,33.445,63.2871,15.0,15.0,20.1946,23.2176,77.5266,1.1481,1.2,59.2367,57.0,69.54
20160103174500,12.59,62.189,15.0,15.0,19.9891,24.0111,77.5266,1.12,1.2,57.3105,57.0,69.54
20160103180000,30.345,62.189,15.0,15.0,19.7202,28.4667,77.5266,1.1281,1.2,58.4807,57.0,69.54
20160103181500,11.695,62.189,15.0,15.0,19.4465,29.7179,77.5266,1.124,1.2,58.4807,57.0,69.54
20160103183000,9.225,62.189,15.0,15.0,18.9423,29.7179,77.5266,1.1321,1.2,55.5644,57.0,69.54
20160103184500,28.59,62.189,15.0,15.0,18.8319,29.7179,77.5266,1.112,1.2,56.3744,57.0,69.54
20160103190000,18.465,62.189,15.0,15.0,18.6662,29.7179,77.5266,1.1441,1.2,58.3546,57.0,69.54
20160103191500,18.465,62.189,15.0,15.0,18.65,29.7179,77.5266,1.1281,1.2,55.7984,57.0,69.54
20160103193000,10.815,61.1989,15.0,15.0,18.5195,29.1381,77.5266,1.1441,1.2,57.9586,57.0,65.195
20160103194500,0.965,61.1989,15.0,15.0,18.4417,29.5653,77.5266,1.1521,1.2,54.8623,57.0,65.195
20160103200000,8.64,61.1989,15.0,15.0,18.2149,29.5653,77.5266,1.1401,1.2,54.8623,57.0,65.195
20160103201500,31.3,60.4608,15.0,15.0,18.2772,29.5653,77.5266,1.1401,1.2,57.7606,57.0,65.195
20160103203000,29.305,60.4608,15.0,15.0,18.1041,29.5653,77.5266,1.1441,1.2,59.6868,57.0,65.195
20160103204500,0.95,60.4608,15.0,15.0,17.9888,29.5653,77.5266,1.1562,1.2,56.9505,57.0,65.195
20160103210000,1.0,60.4608,15.0,15.0,17.7004,29.5653,77.5266,1.1642,1.2,54.6643,57.0,65.195
20160103211500,20.265,60.4608,15.0,15.0,17.5506,29.5653,77.5266,1.1562,1.2,56.5005,57.0,65.195
20160103213000,24.525,60.4608,15.0,15.0,17.3179,29.5653,77.5266,1.1562,1.2,58.9307,57.0,65.195
20160103214500,3.22,60.4608,15.0,15.0,17.1433,29.1991,77.5266,1.1682,1.2,57.3105,57.0,65.195
20160103220000,0.0,60.4608,15.0,15.0,16.8688,29.1991,77.5266,1.1441,1.2,54.6643,57.0,65.195
20160103221500,18.585,59.8308,15.0,15.0,16.8842,29.1991,77.5266,1.1481,1.2,55.6904,57.0,65.195
20160103223000,30.435,59.8308,15.0,15.0,16.5292,29.1991,77.5266,1.1521,1.2,59.7228,57.0,65.195
20160103224500,6.18,59.8308,15.0,15.0,16.6003,29.1991,77.5266,1.1642,1.2,57.1125,57.0,65.195
20160103230000,0.0,59.8308,15.0,15.0,16.481,29.1991,77.5266,1.1642,1.2,54.3762,57.0,65.195
20160103231500,25.98,59.8308,15.0,15.0,16.3021,29.1991,77.5266,1.1481,1.2,57.2745,57.0,65.195
20160103233000,8.05,59.8308,15.0,15.0,16.0098,29.1991,77.5266,1.1562,1.2,58.0666,57.0,65.195
20160103234500,0.0,59.0027,15.0,15.0,16.0098,29.1991,77.5266,1.1481,1.2,55.0243,57.0,65.195
20160104000000,25.745,59.0027,15.0,15.0,15.8935,29.1991,77.5266,1.1441,1.2,56.3744,57.0,65.195
20160104001500,3.355,59.0027,15.0,15.0,15.7722,29.1991,77.5266,1.2806,1.2,57.7066,57.0,65.195
20160104003000,13.235,59.0027,15.0,15.0,15.7132,29.1991,77.5266,1.2726,1.2,55.2403,57.0,65.195
20160104004500,24.12,59.0027,15.0,15.0,15.5909,29.1991,77.5266,1.2485,1.2,59.1647,57.0,65.195
20160104010000,1.125,59.0027,15.0,15.0,15.5905,29.1991,77.5266,1.2846,1.2,55.7984,57.0,65.195
20160104011500,17.415,59.0027,15.0,15.0,15.5905,29.1991,77.5266,1.2766,1.2,55.7984,57.0,65.195
20160104013000,16.735,59.0027,15.0,15.0,15.4673,29.1991,77.5266,1.2886,1.2,58.7147,57.0,65.195
20160104014500,0.0,59.0027,15.0,15.0,15.527,29.1991,77.5266,1.2846,1.2,54.8263,57.0,65.195
20160104020000,27.495,59.0027,15.0,15.0,15.4028,23.004,77.5266,1.2806,1.2,57.8686,57.0,65.195
20160104021500,4.785,59.0027,15.0,15.0,15.344,22.6378,77.5266,1.2927,1.2,57.8686,57.0,65.195
20160104023000,0.655,59.0027,15.0,15.0,15.2208,23.1566,77.5266,1.2565,1.2,54.7003,57.0,65.195
20160104024500,27.185,59.0027,15.0,15.0,15.2208,22.1801,77.5266,1.2886,1.2,58.1566,57.0,65.195
20160104030000,3.145,59.0027,15.0,15.0,15.1543,22.1801,77.5266,1.2806,1.2,57.3105,57.0,65.195
20160104031500,18.285,59.0027,15.0,15.0,15.2785,22.1801,77.5266,1.2686,1.2,56.0144,57.0,65.195
20160104033000,14.83,59.0027,15.0,15.0,15.2785,22.1801,77.5266,1.2846,1.2,59.0387,57.0,65.195
20160104034500,0.155,59.0027,15.0,15.0,15.4028,22.5157,77.5266,1.2485,1.2,55.8884,57.0,65.195
20160104040000,27.795,59.0027,15.0,15.0,15.6512,22.943,77.5266,1.2806,1.2,57.2205,57.0,65.195
20160104041500,0.785,58.1926,15.0,15.0,15.7133,22.943,77.5266,1.2846,1.2,56.0144,57.0,65.195
20160104043000,26.71,58.1926,15.0,15.0,15.6512,22.943,77.5266,1.2565,1.2,57.7606,57.0,65.195
20160104044500,0.765,58.1926,15.0,15.0,15.5867,22.943,77.5266,1.2485,1.2,57.1125,57.0,65.195
20160104050000,17.52,58.1926,15.0,15.0,15.4615,23.2787,77.5266,1.2043,1.2,55.7984,57.0,65.195
20160104051500,12.67,58.1926,15.0,15.0,15.3363,23.2787,77.5266,1.1562,1.2,58.2826,57.0,65.195
20160104053000,11.98,58.1926,15.0,15.0,15.2678,22.9735,77.5266,1.2204,1.2,55.3483,57.0,65.195
20160104054500,7.56,58.1926,15.0,15.0,15.4615,22.9735,77.5266,1.2405,1.2,58.1566,57.0,65.195
20160104060000,16.265,58.1926,15.0,15.0,15.8376,22.9735,77.5266,1.2244,1.2,55.8524,57.0,65.195
20160104061500,0.52,58.1926,15.0,15.0,15.8986,22.6378,77.5266,1.2324,1.2,54.5383,57.0,65.195
20160104063000,15.335,58.1926,15.0,15.0,15.9577,28.3141,77.5266,1.2365,1.2,58.6067,57.0,65.195
20160104064500,2.32,58.1926,15.0,15.0,15.9577,28.6803,77.5266,1.2525,1.2,54.5023,57.0,65.195
20160104070000,27.635,58.1926,15.0,15.0,15.9577,28.6803,77.5266,1.2726,1.2,59.5608,57.0,65.195
20160104071500,0.0,58.1926,15.0,15.0,15.8354,29.0465,77.5266,1.2003,1.2,55.8524,57.0,65.195
20160104073000,14.715,58.1926,15.0,15.0,15.9577,29.0465,77.5266,1.112,1.2,55.8524,57.0,72.81
20160104074500,16.905,58.8227,15.0,15.0,15.9577,29.0465,77.5266,1.112,1.2,57.9946,57.0,72.81
20160104080000,9.495,58.8227,15.0,15.0,16.08,23.1871,77.5266,1.112,1.2,55.3123,57.0,72.81
20160104081500,10.705,59.4527,15.0,15.0,16.2068,23.1871,77.5266,1.1,1.2,57.0225,57.0,72.81
20160104083000,23.39,59.4527,15.0,15.0,16.3856,23.5533,77.5266,1.1401,1.2,56.1224,57.0,72.81
20160104084500,14.22,60.4608,15.0,15.0,16.6302,22.7599,77.5266,1.1281,1.2,57.6346,57.0,72.81
20160104090000,27.995,60.4608,15.0,15.0,16.7917,22.5157,77.5266,1.1521,1.2,57.6346,57.0,72.81
20160104091500,12.295,60.4608,15.0,15.0,16.8842,24.4689,75.7984,1.1401,1.2,55.9244,57.0,72.81
20160104093000,25.275,60.4608,15.0,15.0,17.2208,23.2176,75.7984,1.108,1.2,58.3906,57.0,73.655
20160104094500,28.65,61.1989,15.0,15.0,17.1599,22.6378,76.7165,1.1521,1.2,56.5725,57.0,73.655
20160104100000,10.035,61.1989,15.0,15.0,17.3687,21.6307,76.7165,1.1642,1.2,56.5725,57.0,73.655
20160104101500,28.82,61.919,15.0,15.0,17.2576,21.6307,76.7165,1.3288,1.2,56.5725,57.0,71.975
20160104103000,20.135,61.919,15.0,15.0,17.2576,21.6307,76.7165,1.2324,1.2,58.6067,57.0,71.975
20160104104500,5.38,61.919,15.0,15.0,17.3671,21.173,76.7165,1.1923,1.2,55.1863,57.0,67.875
20160104110000,11.445,61.919,15.0,15.0,17.5745,21.173,76.7165,1.1963,1.2,54.6103,57.0,67.875
20160104111500,24.925,62.5491,15.0,15.0,17.7708,27.7037,76.7165,1.1,1.2,55.6364,57.0,69.65
20160104113000,29.53,62.5491,15.0,15.0,18.0723,27.1239,75.6004,1.116,1.2,56.3384,57.0,69.65
20160104114500,28.19,62.5491,15.0,15.0,18.3918,26.5135,74.6463,1.112,1.2,59.0387,57.0,70.35
20160104120000,11.02,62.5491,15.0,15.0,18.4655,26.5135,73.6022,1.116,1.2,56.9865,57.0,70.35
20160104121500,21.315,63.2871,15.0,15.0,18.5196,25.7201,71.982,1.12,1.2,55.2403,57.0,70.35
20160104123000,28.825,63.2871,15.0,15.0,18.8755,25.7201,71.982,1.108,1.2,58.7687,57.0,70.35
20160104124500,10.005,63.2871,15.0,15.0,19.0716,26.1778,71.982,1.2886,1.2,56.2844,57.0,68.075
20160104130000,17.915,63.2871,15.0,15.0,19.434,26.1778,71.0279,1.2806,1.2,55.1503,57.0,68.075
20160104131500,30.625,63.2871,15.0,15.0,19.5242,26.5746,71.0279,1.2726,1.2,57.1485,57.0,68.075
20160104133000,18.1,63.2871,15.0,15.0,19.3316,26.5746,71.0279,1.2244,1.2,58.2826,57.0,68.075
20160104134500,8.46,63.2871,15.0,15.0,19.6601,26.9408,70.2358,1.2405,1.2,56.2484,57.0,68.075
20160104140000,13.785,63.2871,15.0,15.0,19.9884,26.9408,70.2358,1.2365,1.2,54.8983,57.0,68.075
20160104141500,35.15,64.1152,15.0,15.0,20.1856,26.9408,70.2358,1.2164,1.2,58.1566,57.0,68.075
20160104143000,31.24,64.1152,15.0,15.0,19.8453,27.2765,70.2358,1.2164,1.2,59.4888,57.0,68.075
20160104144500,11.52,64.1152,15.0,15.0,19.7244,27.5511,70.2358,1.1802,1.2,57.9586,57.0,68.075
