PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20161010184500,33.834999,77.940598,63.461407,63.459999,35.722478,51.141159,1.553593,55.636368,55.0,62.029999
20161010190000,20.385,77.202522,62.739716,62.740002,35.642204,51.659958,1.405058,55.024303,55.0,62.805
20161010191500,15.55,76.842484,62.242317,62.240002,35.642204,51.659958,1.429145,54.574257,55.0,63.34
20161010193000,48.974998,76.554459,62.242317,62.240002,34.969752,52.300827,1.42513,55.186317,55.0,63.34
20161010194500,11.485,76.554459,62.242317,62.240002,35.218394,51.690475,1.429145,55.240326,55.0,63.34
20161010200000,44.044998,76.554459,62.242317,62.240002,35.094158,52.361862,1.421116,55.852386,55.0,63.34
20161010201500,19.290001,76.19442,61.744919,61.744999,35.094158,51.659958,1.437174,54.952297,55.0,63.875
20161010203000,15.705,76.104416,61.744919,61.744999,35.309191,51.995651,1.465275,54.952297,55.0,63.875
20161010204500,50.075001,75.096313,61.744919,61.744999,35.398016,51.904099,1.469289,57.598564,55.0,63.875
20161010210000,48.119999,75.546356,61.744919,61.744999,35.294078,52.148239,1.489362,54.538254,55.0,63.875
20161010211500,42.970001,75.366341,61.744919,61.744999,35.294078,51.171677,1.497391,54.538254,55.0,63.875
20161010213000,41.650002,74.358238,61.744919,61.744999,34.912496,50.866501,1.501405,54.502251,55.0,63.875
20161010214500,64.095001,74.358238,61.744919,61.744999,34.912496,51.049606,1.485347,56.950497,55.0,63.875
20161010220000,19.264999,73.89019,61.744919,61.744999,34.721705,50.866501,1.505419,53.638168,55.0,63.875
20161010221500,33.125,73.620163,61.744919,61.744999,34.721705,54.192917,1.517463,55.564358,55.0,63.875
20161010223000,10.975,73.17012,61.744919,61.744999,34.41613,53.704636,1.529506,55.276329,55.0,63.875
20161010224500,40.18,72.612061,61.744919,61.744999,34.09568,53.27739,1.533521,53.188118,55.0,63.875
20161010230000,18.049999,72.522057,61.744919,61.744999,33.9675,52.178757,1.533521,54.826286,55.0,63.875
20161010231500,13.695,72.342041,61.744919,61.744999,33.9675,51.995651,1.525492,54.088211,55.0,63.875
20161010233000,41.224998,72.342041,61.744919,61.744999,33.844335,52.178757,1.525492,53.224121,55.0,63.875
20161010234500,16.33,72.072006,61.744919,61.744999,33.586003,51.751511,1.525492,55.150314,55.0,63.875
20161011000000,46.244999,72.072006,61.744919,61.744999,33.586088,51.995651,1.533521,55.150314,55.0,63.875
20161011001500,56.044998,71.783981,61.744919,61.744999,33.586088,52.911179,1.529506,58.930695,55.0,63.875
20161011003000,30.530001,71.69397,61.744919,61.744999,33.06548,54.559128,1.54155,53.260128,55.0,63.875
20161011004500,22.535,71.513954,61.744919,61.744999,33.000404,52.422897,1.533521,53.710175,55.0,63.875
20161011010000,45.080002,71.153915,61.744919,61.744999,32.927525,53.735153,1.513448,53.296131,55.0,63.875
20161011011500,29.325001,71.423943,61.744919,61.744999,32.927525,52.300827,1.525492,55.348335,55.0,63.875
20161011013000,38.494999,71.063911,61.744919,61.744999,32.57027,52.422897,1.533521,54.9883,55.0,63.875
20161011014500,41.09,70.955902,61.744919,61.744999,32.43716,51.50737,1.525492,56.446445,55.0,63.875
20161011020000,47.200001,70.595863,61.744919,61.744999,32.370605,54.376022,1.525492,55.06031,55.0,63.875
20161011021500,39.549999,70.685867,61.744919,61.744999,32.370605,53.063766,1.533521,53.836185,55.0,63.875
20161011023000,44.400002,70.685867,61.744919,61.744999,32.104385,52.575485,1.533521,55.186317,55.0,63.875
20161011024500,42.59,70.685867,61.744919,61.744999,31.971275,53.429977,1.54155,55.150314,55.0,63.875
20161011030000,48.009998,70.325836,61.744919,61.744999,31.6385,54.894814,1.54155,58.552658,55.0,63.875
20161011031500,47.41,70.775879,61.744919,61.744999,31.6385,52.728073,1.557607,53.998199,55.0,63.875
20161011033000,26.41,70.145813,61.744919,61.744999,31.545408,52.026169,1.557607,54.340233,55.0,63.875
20161011034500,59.775002,70.235825,61.744919,61.744999,31.583454,51.995651,1.549578,58.768677,55.0,63.875
20161011040000,24.495001,69.9478,61.744919,61.744999,31.411312,51.812546,1.569651,55.600361,55.0,63.875
20161011041500,12.63,69.857788,61.744919,61.744999,31.210168,51.354782,1.557607,54.700272,55.0,63.875
20161011043000,21.23,69.587761,61.744919,61.744999,30.975585,51.232712,1.545564,52.55806,55.0,63.875
20161011044500,10.405,69.857788,61.744919,61.744999,30.772962,50.897018,1.561622,52.522053,55.0,63.875
20161011050000,21.99,69.857788,61.744919,61.744999,30.772962,51.049606,1.565636,56.410442,55.0,63.875
20161011051500,56.66,69.9478,61.744919,61.744999,30.80312,50.866501,1.561622,56.662468,55.0,63.875
20161011053000,10.95,69.857788,61.744919,61.744999,30.80312,50.897018,1.557607,55.438347,55.0,63.875
20161011054500,36.700001,69.857788,61.744919,61.744999,30.80312,50.866501,1.553593,55.960396,55.0,63.875
20161011060000,31.02,69.587761,61.744919,61.744999,30.80312,50.62236,1.573665,56.608459,55.0,63.875
20161011061500,21.860001,69.857788,61.744919,61.744999,30.80312,50.225639,1.557607,54.664268,55.0,63.875
20161011063000,25.540001,69.497757,61.744919,61.744999,30.667052,50.317184,1.565636,54.862289,55.0,63.875
20161011064500,32.150002,68.849686,61.744919,61.744999,30.530984,50.134087,1.529506,56.608459,55.0,63.875
20161011070000,12.45,68.489655,61.744919,61.744999,30.530984,50.012016,1.565636,54.502251,55.0,63.875
20161011071500,28.530001,69.137711,61.744919,61.744999,30.694252,50.103569,1.565636,54.862289,55.0,63.875
20161011073000,15.535,69.587761,61.744919,61.744999,30.46295,50.713913,1.549578,52.774078,55.0,63.875
20161011074500,16.844999,70.685867,61.744919,61.744999,30.488671,50.408737,1.549578,55.47435,55.0,63.875
20161011080000,21.780001,71.423943,61.744919,61.744999,30.625725,50.134087,1.545564,55.348335,55.0,63.875
20161011081500,48.07,72.342041,61.744919,61.744999,30.7885,49.401665,1.553593,53.872189,55.0,63.875
20161011083000,13.995,73.260132,61.744919,61.744999,31.40968,49.920464,1.549578,54.610264,55.0,63.875
20161011084500,7.27,73.89019,61.744919,61.744999,32.03086,49.737358,1.549578,53.764175,55.0,63.875
20161011090000,22.195,74.538254,61.744919,61.744999,32.201846,49.065971,1.54155,53.188118,55.0,63.875
20161011091500,16.190001,75.366341,61.744919,61.744999,32.201846,49.615288,1.553593,54.37624,55.0,63.875
20161011093000,44.275002,76.19442,61.744919,61.744999,33.15456,50.439255,1.549578,54.214222,55.0,63.875
20161011094500,34.0,77.022507,61.744919,61.744999,33.379198,49.889946,1.553593,56.446445,55.0,63.875
20161011100000,50.455002,77.580559,61.744919,61.744999,34.04162,54.009811,1.549578,54.700272,55.0,63.875
20161011101500,47.355,78.120621,61.744919,61.744999,34.04162,50.652878,1.565636,54.124214,55.0,63.875
20161011103000,28.485001,78.300629,61.744919,61.744999,34.078,49.188042,1.581694,56.248428,55.0,63.875
20161011104500,17.99,78.588661,61.744919,61.744999,34.632625,49.096489,1.57768,56.212421,55.0,63.875
20161011110000,37.169998,79.236725,62.189556,62.189999,34.3364,49.096489,1.581694,55.47435,55.0,63.395
20161011111500,37.169998,79.128716,62.189556,62.189999,34.3364,49.371147,1.569651,55.186317,55.0,63.395
20161011113000,45.040001,79.326736,62.189556,62.189999,34.600886,49.889946,1.57768,55.276329,55.0,63.395
20161011114500,46.91,79.776779,62.189556,62.189999,34.773844,49.432182,1.569651,55.348335,55.0,63.395
20161011120000,29.76,80.244827,62.189556,62.189999,34.769815,48.608208,1.561622,54.502251,55.0,63.395
20161011121500,14.895,80.244827,62.189556,62.189999,34.678848,48.180962,1.573665,54.574257,55.0,63.395
20161011123000,13.36,80.982895,62.189556,62.189999,34.734064,48.211479,1.585708,55.024303,55.0,63.395
20161011124500,26.344999,80.604858,62.189556,62.189999,34.09874,48.486137,1.585708,55.348335,55.0,63.395
20161011130000,26.344999,81.162918,62.189556,62.189999,34.60908,48.425102,1.569651,55.06031,55.0,63.395
20161011131500,51.455002,80.334839,62.189556,62.189999,34.60908,48.119926,1.461261,57.112511,55.0,63.395
20161011133000,35.029999,80.892891,62.189556,62.189999,34.577936,48.211479,1.469289,54.700272,55.0,63.395
20161011134500,40.84,81.25293,62.189556,62.189999,34.331844,48.180962,1.481333,54.826286,55.0,63.395
20161011140000,51.759998,81.342941,62.189556,62.189999,34.098485,48.150444,1.501405,54.538254,55.0,63.395
20161011141500,44.794998,81.162918,62.189556,62.189999,34.208832,47.753723,1.505419,56.662468,55.0,63.395
20161011143000,13.975,81.25293,62.189556,62.189999,34.817364,47.723206,1.529506,55.276329,55.0,63.395
20161011144500,13.975,81.25293,62.189556,62.189999,35.026396,48.119926,1.593737,55.348335,55.0,63.395
20161011150000,13.975,80.064812,62.634193,62.634998,34.77143,48.089409,1.557607,54.700272,55.0,62.919998
20161011151500,8.77,80.982895,62.634193,62.634998,34.77143,47.875793,1.573665,54.502251,55.0,62.919998
20161011153000,44.759998,81.522957,62.634193,62.634998,35.536328,48.303032,1.573665,55.690369,55.0,62.919998
20161011154500,30.42,81.072906,62.634193,62.634998,35.439615,47.814758,1.569651,55.762375,55.0,62.919998
20161011160000,51.195,81.162918,62.634193,62.634998,35.16362,48.394585,1.565636,54.448246,55.0,62.919998
20161011161500,9.305,80.892891,62.634193,62.634998,35.16362,47.692688,1.557607,54.412243,55.0,62.919998
20161011163000,20.045,81.162918,62.634193,62.634998,35.070358,48.150444,1.573665,54.37624,55.0,62.919998
20161011164500,24.264999,80.514854,62.634193,62.634998,35.536328,48.45562,1.569651,55.276329,55.0,62.919998
20161011170000,46.814999,80.244827,62.634193,62.634998,35.281362,48.69976,1.561622,55.150314,55.0,62.919998
20161011171500,57.48,79.506752,62.634193,62.634998,35.281362,48.852348,1.557607,53.800179,55.0,62.919998
20161011173000,22.155001,80.154816,62.634193,62.634998,35.642816,48.882866,1.57768,53.926193,55.0,62.919998
20161011174500,13.075,79.776779,62.634193,62.634998,35.386864,48.45562,1.565636,54.214222,55.0,62.919998
20161011180000,39.400002,78.678665,62.634193,62.634998,35.576346,49.371147,1.581694,54.790279,55.0,62.919998
20161011181500,39.400002,77.940598,62.634193,62.634998,35.576346,48.882866,1.573665,54.610264,55.0,62.919998
20161011183000,39.485001,76.842484,62.634193,62.634998,35.06536,50.37822,1.565636,54.286232,55.0,62.919998
20161011184500,8.5,76.374435,62.634193,62.634998,34.694216,51.476852,1.565636,55.024303,55.0,62.919998
20161011190000,8.5,75.726379,62.634193,62.634998,34.312481,52.789108,1.573665,54.826286,55.0,62.919998
20161011191500,8.5,74.628265,62.634193,62.634998,34.312481,53.613083,1.573665,54.664268,55.0,62.919998
20161011193000,8.5,73.530151,62.634193,62.634998,33.68564,53.033249,1.573665,54.862289,55.0,62.919998
20161011194500,8.5,72.882088,62.634193,62.634998,33.482116,51.995651,1.565636,55.06031,55.0,62.919998
20161011200000,8.5,72.252029,62.634193,62.634998,33.236279,52.575485,1.557607,54.862289,55.0,62.919998
20161011201500,8.5,71.333939,62.634193,62.634998,33.236279,53.979294,1.54155,54.610264,55.0,62.919998
20161011203000,8.5,72.162018,62.634193,62.634998,32.8455,53.033249,1.533521,54.736275,55.0,62.919998
20161011204500,8.5,72.792084,62.634193,62.634998,32.982146,52.209274,1.525492,54.952297,55.0,62.919998
20161011210000,8.5,72.342041,62.634193,62.634998,32.85791,55.199989,1.525492,55.024303,55.0,62.919998
20161011211500,8.5,72.162018,62.634193,62.634998,32.85791,53.338425,1.517463,54.952297,55.0,62.919998
20161011213000,8.5,72.072006,62.634193,62.634998,33.126272,52.575485,1.521477,55.024303,55.0,62.919998
20161011214500,8.5,71.69397,61.822781,61.825001,33.000064,53.033249,1.409073,55.348335,55.0,63.790001
20161011220000,45.869999,71.423943,61.822781,61.825001,33.19842,53.887741,1.477318,54.9883,55.0,63.790001
20161011221500,45.869999,71.333939,61.822781,61.825001,33.19842,51.751511,1.525492,54.790279,55.0,63.790001
20161011223000,45.869999,71.423943,61.822781,61.825001,,52.300827,1.581694,54.736275,55.0,63.790001
20161011224500,45.869999,71.063911,61.822781,61.825001,33.25537,51.690475,1.581694,54.826286,55.0,63.790001
20161011230000,45.869999,70.955902,62.327229,62.325001,33.189801,51.202194,1.565636,54.700272,55.0,63.25
20161011231500,45.869999,70.775879,62.327229,62.325001,33.189801,51.110641,1.565636,54.664268,55.0,63.25
20161011233000,45.869999,70.685867,62.327229,62.325001,33.247074,50.866501,1.581694,54.790279,55.0,63.25
20161011234500,45.869999,70.595863,62.327229,62.325001,33.11495,52.300827,1.585708,54.700272,55.0,63.25
20161012000000,45.869999,70.325836,62.327229,62.325001,32.982826,53.39946,1.581694,54.574257,55.0,63.25
20161012001500,45.869999,70.685867,62.327229,62.325001,32.982826,51.965134,1.589723,54.574257,55.0,63.25
20161012003000,45.869999,70.505852,62.327229,62.325001,33.036155,51.171677,1.581694,54.538254,55.0,63.25
20161012004500,45.869999,70.685867,62.327229,62.325001,32.70338,51.171677,1.581694,54.700272,55.0,63.25
20161012010000,45.869999,70.775879,62.327229,62.325001,32.618176,50.988571,1.585708,54.736275,55.0,63.25
20161012011500,28.93,70.955902,62.659481,62.66,32.618176,51.202194,1.469289,54.502251,55.0,62.889999
20161012013000,20.9,71.063911,64.666275,64.665001,32.417032,53.674118,1.465275,53.998199,55.0,60.735001
20161012014500,39.07,71.063911,64.168869,64.169998,32.461487,53.124802,1.437174,54.160217,55.0,61.27
20161012020000,39.994999,71.243927,64.168869,64.169998,32.461487,52.850143,1.421116,55.690369,55.0,61.27
20161012021500,8.16,71.423943,64.168869,64.169998,32.461487,51.537888,1.417102,54.37624,55.0,61.27
20161012023000,8.16,70.955902,64.168869,64.169998,32.640038,51.995651,1.409073,55.024303,55.0,61.27
20161012024500,8.16,71.423943,64.168869,64.169998,32.596569,52.239792,1.421116,55.150314,55.0,61.27
20161012030000,8.16,70.865891,64.168869,64.169998,32.640038,52.575485,1.405058,55.114311,55.0,61.27
20161012031500,8.16,71.243927,63.671471,63.669998,32.640038,53.735153,1.42513,55.186317,55.0,61.805
20161012033000,8.16,70.955902,63.671471,63.669998,32.640038,54.467575,1.42513,55.186317,55.0,61.805
20161012034500,8.16,70.595863,63.671471,63.669998,32.640038,54.894814,1.42513,55.024303,55.0,61.805
20161012040000,8.16,70.235825,63.671471,63.669998,32.640038,54.864296,1.429145,54.826286,55.0,61.805
20161012041500,8.16,70.325836,63.671471,63.669998,32.640038,53.735153,1.42513,54.862289,55.0,61.805
20161012043000,8.16,70.505852,63.671471,63.669998,32.191323,52.697556,1.429145,54.826286,55.0,61.805
20161012044500,8.16,70.505852,63.671471,63.669998,32.123782,51.110641,1.433159,54.736275,55.0,61.805
20161012050000,8.16,70.235825,63.671471,63.669998,32.1638,50.164604,1.429145,54.736275,55.0,61.805
20161012051500,8.16,69.9478,63.671471,63.669998,32.1638,49.371147,1.429145,54.664268,55.0,61.805
20161012053000,8.16,70.235825,63.671471,63.669998,31.891664,48.943901,1.42513,54.574257,55.0,61.805
20161012054500,8.16,70.235825,63.671471,63.669998,31.891664,48.638725,1.433159,54.502251,55.0,61.805
20161012060000,8.16,70.235825,63.671471,63.669998,31.927738,48.760796,1.429145,54.502251,55.0,61.805
20161012061500,8.16,70.325836,63.671471,63.669998,31.927738,48.547173,1.429145,54.502251,55.0,61.805
20161012063000,8.7,70.235825,63.671471,63.669998,31.927738,48.303032,1.421116,55.510353,55.0,61.805
20161012064500,26.545,70.325836,63.174068,63.174999,32.09988,47.967339,1.477318,54.052208,55.0,62.34
20161012070000,9.585,70.235825,63.174068,63.174999,31.859211,47.814758,1.469289,55.47435,55.0,62.34
20161012071500,46.235001,70.595863,63.174068,63.174999,31.859211,48.333549,1.473304,54.952297,55.0,62.34
20161012073000,46.235001,71.063911,63.174068,63.174999,,47.448547,1.469289,54.700272,55.0,62.34
20161012074500,46.235001,70.955902,63.174068,63.174999,32.03086,47.66217,1.473304,54.826286,55.0,62.34
20161012080000,46.235001,72.162018,63.174068,63.174999,32.272022,47.143372,1.473304,55.024303,55.0,62.34
20161012081500,46.235001,72.342041,63.174068,63.174999,32.272022,47.448547,1.42513,55.150314,55.0,62.34
20161012083000,47.400002,73.350136,62.119457,62.119999,32.897639,46.899231,1.429145,54.862289,55.0,63.470001
20161012084500,47.400002,73.710175,62.119457,62.119999,33.175691,46.65509,1.421116,55.150314,55.0,63.470001
20161012090000,47.400002,74.268227,62.119457,62.119999,33.75636,46.380432,1.445203,55.150314,55.0,63.470001
20161012091500,47.400002,75.366341,62.119457,62.119999,33.75636,46.929749,1.445203,55.312332,55.0,63.470001
20161012093000,47.400002,75.726379,62.119457,62.119999,34.340888,48.943901,1.465275,55.240326,55.0,63.470001
20161012094500,47.400002,76.554459,62.119457,62.119999,34.622799,47.41803,1.525492,55.150314,55.0,63.470001
20161012100000,48.974998,77.112518,62.119457,62.119999,35.030748,47.326477,1.54155,55.024303,55.0,63.470001
20161012101500,54.005001,77.940598,62.119457,62.119999,35.030748,46.65509,1.545564,55.88839,55.0,63.470001
20161012103000,11.64,78.300629,62.119457,62.119999,35.357675,47.051819,1.533521,55.150314,55.0,63.470001
20161012104500,12.8,79.506752,62.119457,62.119999,35.309191,46.563538,1.533521,55.47435,55.0,63.470001
20161012110000,15.64,79.326736,62.119457,62.119999,35.747468,46.624573,1.54155,55.186317,55.0,63.470001
20161012111500,48.634998,79.956802,62.386776,62.384998,35.96381,46.166809,1.609795,56.662468,55.0,63.185001
20161012113000,12.875,80.514854,62.891224,62.889999,36.158698,46.716125,1.557607,54.9883,55.0,62.639999
20161012114500,40.610001,80.802887,62.891224,62.889999,36.399282,45.922668,1.549578,55.960396,55.0,62.639999
20161012120000,46.404999,81.25293,62.891224,62.889999,36.703378,45.190254,1.573665,54.448246,55.0,62.639999
20161012121500,10.805,80.244827,63.335861,63.334999,36.703378,44.763008,1.561622,55.186317,55.0,62.165001
20161012123000,21.165001,82.171021,63.335861,63.334999,36.282594,45.739563,1.565636,55.510353,55.0,62.165001
20161012124500,37.555,80.982895,63.335861,63.334999,36.166246,45.403877,1.57768,55.348335,55.0,62.165001
20161012130000,45.459999,81.990997,63.335861,63.334999,,45.861633,1.581694,55.690369,55.0,62.165001
20161012131500,48.375,82.819084,63.780499,63.779999,36.042911,44.793526,1.561622,54.862289,55.0,61.685001
20161012133000,30.834999,82.261032,63.780499,63.779999,36.689812,45.220772,1.561622,54.502251,55.0,61.685001
20161012134500,23.9,82.369034,63.780499,63.779999,36.31792,44.36628,1.557607,54.700272,55.0,61.685001
20161012140000,20.82,82.369034,63.780499,63.779999,36.166892,44.61042,1.557607,54.574257,55.0,61.685001
20161012141500,22.84,82.549057,63.780499,63.779999,36.166892,44.396797,1.557607,55.798382,55.0,61.685001
20161012143000,12.46,82.261032,63.780499,63.779999,36.224896,44.48835,1.553593,55.510353,55.0,61.685001
20161012144500,41.029999,82.081009,63.780499,63.779999,36.69974,45.007149,1.557607,54.250225,55.0,61.685001
20161012150000,35.014999,82.549057,63.780499,63.779999,36.20895,44.976631,1.557607,55.636368,55.0,61.685001
20161012151500,49.264999,82.639069,62.258392,62.259998,36.20895,44.793526,1.409073,55.348335,55.0,63.32
20161012153000,49.264999,81.990997,62.258392,62.259998,36.69702,44.549385,1.449217,55.186317,55.0,63.32
20161012154500,49.264999,81.432945,62.258392,62.259998,36.64279,44.152657,1.457246,54.610264,55.0,63.32
20161012160000,49.264999,81.720978,62.258392,62.259998,36.436138,44.061104,1.449217,54.664268,55.0,63.32
20161012161500,47.73,82.081009,62.258392,62.259998,36.436138,46.65509,1.489362,54.790279,55.0,63.32
20161012163000,46.959999,81.720978,62.258392,62.259998,36.388232,44.915596,1.505419,54.502251,55.0,63.32
20161012164500,11.08,80.424843,62.258392,62.259998,35.914374,44.518867,1.529506,55.240326,55.0,63.32
20161012170000,11.08,80.982895,62.258392,62.259998,36.274927,45.129219,1.533521,55.348335,55.0,63.32
20161012171500,23.34,82.369034,62.258392,62.259998,36.274927,45.007149,1.545564,55.438347,55.0,63.32
20161012173000,60.764999,80.982895,62.258392,62.259998,35.909036,45.678528,1.525492,55.312332,55.0,63.32
20161012174500,21.01,79.956802,62.258392,62.259998,36.410672,44.976631,1.513448,54.826286,55.0,63.32
20161012180000,19.695,79.416748,62.258392,62.259998,36.198359,45.49543,1.505419,54.790279,55.0,63.32
20161012181500,36.259998,78.498657,62.258392,62.259998,36.198359,46.899231,1.489362,54.160217,55.0,63.32
20161012183000,12.65,77.382538,62.258392,62.259998,36.922508,48.150444,1.497391,55.402344,55.0,63.32
20161012184500,15.92,76.64447,62.258392,62.259998,36.932946,47.631653,1.489362,55.348335,55.0,63.32
20161012190000,39.165001,76.284431,62.258392,62.259998,36.882337,47.326477,1.489362,55.510353,55.0,63.32
20161012191500,43.490002,75.726379,62.258392,62.259998,36.882337,47.173889,1.529506,55.438347,55.0,63.32
20161012193000,31.299999,75.006302,62.258392,62.259998,36.389507,46.319397,1.533521,54.214222,55.0,63.32
20161012194500,37.384998,74.808289,62.258392,62.259998,36.314656,47.66217,1.533521,52.774078,55.0,63.32
20161012200000,20.725,74.808289,62.258392,62.259998,35.96381,46.563538,1.533521,55.024303,55.0,63.32
20161012201500,16.535,74.448242,62.258392,62.259998,35.96381,46.563538,1.537535,55.024303,55.0,63.32
20161012203000,31.965,73.998199,62.258392,62.259998,35.69793,46.899231,1.505419,55.186317,55.0,63.32
20161012204500,26.26,73.710175,62.258392,62.259998,35.329744,46.563538,1.533521,54.088211,55.0,63.32
20161012210000,48.165001,73.17012,62.258392,62.259998,35.34314,46.563538,1.537535,54.664268,55.0,63.32
20161012211500,42.455002,72.612061,62.258392,62.259998,35.34314,45.983704,1.537535,54.502251,55.0,63.32
20161012213000,37.509998,73.17012,62.258392,62.259998,35.025733,45.800598,1.537535,54.502251,55.0,63.32
20161012214500,40.200001,73.17012,62.258392,62.259998,34.960164,46.136292,1.537535,56.014404,55.0,63.32
20161012220000,32.855,73.080109,62.258392,62.259998,35.030748,46.349915,1.54155,55.762375,55.0,63.32
20161012221500,13.36,72.162018,62.258392,62.259998,35.030748,45.800598,1.54155,55.510353,55.0,63.32
20161012223000,47.384998,71.69397,62.258392,62.259998,34.634376,46.502502,1.549578,54.574257,55.0,63.32
20161012224500,24.58,71.783981,62.258392,62.259998,34.568314,45.556465,1.54155,54.412243,55.0,63.32
20161012230000,40.654999,71.783981,62.258392,62.259998,34.43619,46.685608,1.461261,54.37624,55.0,63.32
20161012231500,46.285,71.243927,62.258392,62.259998,34.16759,46.594055,1.461261,54.574257,55.0,63.32
20161012233000,11.705,70.775879,62.258392,62.259998,34.03448,45.678528,1.42513,55.636368,55.0,63.32
20161012234500,47.830002,70.775879,62.258392,62.259998,33.90137,46.624573,1.469289,54.826286,55.0,63.32
20161013000000,9.045,71.243927,62.258392,62.259998,33.189801,45.800598,1.473304,55.348335,55.0,63.32
20161013001500,9.045,71.063911,62.258392,62.259998,33.189801,46.136292,1.477318,55.312332,55.0,63.32
20161013003000,9.045,71.063911,62.258392,62.259998,33.221608,46.380432,1.533521,55.348335,55.0,63.32
20161013004500,9.045,70.685867,62.258392,62.259998,32.9696,46.197327,1.545564,54.9883,55.0,63.32
20161013010000,30.860001,70.325836,62.258392,62.259998,33.020464,46.197327,1.549578,55.600361,55.0,63.32
20161013011500,43.779999,69.857788,62.258392,62.259998,33.020464,46.594055,1.557607,55.47435,55.0,63.32
20161013013000,43.540001,70.325836,62.258392,62.259998,32.799192,45.800598,1.557607,54.502251,55.0,63.32
20161013014500,32.615002,69.857788,62.258392,62.259998,32.731651,45.464912,1.549578,55.852386,55.0,63.32
20161013020000,25.57,69.227722,62.258392,62.259998,32.776106,46.53302,1.557607,53.188118,55.0,63.32
20161013021500,48.965,69.677765,62.258392,62.259998,32.776106,45.709045,1.561622,57.112511,55.0,63.32
20161013023000,45.224998,69.227722,62.258392,62.259998,32.367902,45.37336,1.565636,56.788483,55.0,63.32
20161013024500,9.64,68.849686,62.258392,62.259998,32.475954,45.861633,1.573665,53.548157,55.0,63.32
20161013030000,20.254999,69.047707,62.258392,62.259998,32.3389,45.709045,1.573665,56.176422,55.0,63.32
20161013031500,44.535,68.309631,62.258392,62.259998,32.3389,49.127007,1.565636,56.122414,55.0,63.32
20161013033000,46.014999,68.489655,62.258392,62.259998,31.891664,47.479065,1.573665,56.212421,55.0,63.32
20161013034500,45.115002,68.399643,62.258392,62.259998,31.755596,47.387512,1.565636,54.448246,55.0,63.32
20161013040000,46.805,68.039612,62.258392,62.259998,31.551494,47.66217,1.569651,54.664268,55.0,63.32
20161013041500,20.690001,68.039612,62.258392,62.259998,31.551494,47.479065,1.573665,53.836185,55.0,63.32
20161013043000,9.32,67.661568,62.258392,62.259998,30.908044,46.899231,1.569651,55.402344,55.0,63.32
20161013044500,42.23,67.301529,62.258392,62.259998,30.939188,47.295959,1.569651,55.690369,55.0,63.32
20161013050000,9.83,67.661568,62.258392,62.259998,30.204448,46.166809,1.565636,55.564358,55.0,63.32
20161013051500,20.889999,67.571564,62.258392,62.259998,30.326882,46.319397,1.581694,54.160217,55.0,63.32
20161013053000,34.264999,68.129616,62.258392,62.259998,30.326882,46.746643,1.57768,56.122414,55.0,63.32
20161013054500,45.049999,67.751579,62.258392,62.259998,30.326882,46.807678,1.569651,54.826286,55.0,63.32
20161013060000,6.915,67.751579,62.258392,62.259998,30.326882,46.105774,1.493376,54.610264,55.0,63.32
20161013061500,15.965,67.571564,62.258392,62.259998,29.759847,46.136292,1.485347,54.160217,55.0,63.32
20161013063000,6.965,67.481552,62.258392,62.259998,29.850644,46.563538,1.481333,55.186317,55.0,63.32
20161013064500,6.965,67.391541,62.258392,62.259998,29.850644,46.594055,1.481333,55.150314,55.0,63.32
20161013070000,6.965,67.301529,62.258392,62.259998,29.422142,46.136292,1.409073,55.150314,55.0,63.32
20161013071500,22.305,67.391541,62.258392,62.259998,29.422142,46.197327,1.465275,55.762375,55.0,63.32
20161013073000,44.75,67.751579,62.258392,62.259998,29.151978,46.166809,1.469289,54.952297,55.0,63.32
20161013074500,44.75,68.039612,62.258392,62.259998,29.460766,46.197327,1.465275,55.348335,55.0,63.32
20161013080000,7.515,68.759674,62.258392,62.259998,29.769554,45.709045,1.481333,54.952297,55.0,63.32
20161013081500,19.965,70.775879,62.258392,62.259998,29.769554,45.770081,1.469289,55.960396,55.0,63.32
20161013083000,15.125,72.072006,62.258392,62.259998,30.994829,45.709045,1.485347,55.690369,55.0,63.32
20161013084500,17.209999,72.882088,62.258392,62.259998,31.652576,47.875793,1.54155,54.124214,55.0,63.32
20161013090000,48.549999,74.178223,62.258392,62.259998,33.060754,48.45562,1.549578,54.502251,55.0,63.32
20161013091500,39.189999,74.718277,62.258392,62.259998,33.060754,47.051819,1.549578,54.502251,55.0,63.32
20161013093000,37.654999,75.366341,62.258392,62.259998,34.572292,46.716125,1.549578,54.664268,55.0,63.32
20161013094500,37.654999,76.554459,62.258392,62.259998,34.890685,47.051819,1.549578,55.150314,55.0,63.32
20161013100000,13.68,76.932495,62.258392,62.259998,35.718262,46.624573,1.557607,55.348335,55.0,63.32
20161013101500,13.68,78.120621,62.258392,62.259998,35.718262,47.143372,1.565636,55.186317,55.0,63.32
20161013103000,26.43,78.588661,62.258392,62.259998,36.313874,47.051819,1.57768,55.312332,55.0,63.32
20161013104500,27.084999,79.416748,62.882462,62.880001,36.16424,46.502502,1.557607,55.024303,55.0,62.650002
20161013110000,57.165001,79.776779,62.882462,62.880001,35.484869,46.41095,1.549578,57.544556,55.0,62.650002
