PropertyTimestampInNumber,CoolOutputPercent,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20161016221500,26.15,28.877968,28.879999,35.635336,53.674118,68.615662,1.312726,1.4,54.862289,55.0,88.25
20161016223000,26.15,28.877968,28.879999,35.628196,53.613083,68.615662,1.31674,1.4,55.186317,55.0,88.25
20161016224500,26.15,28.877968,28.879999,35.628196,53.674118,68.615662,1.31674,1.4,55.276329,55.0,88.25
20161016230000,100.0,28.306276,28.305,35.559669,53.704636,68.615662,1.332798,1.4,57.634563,55.0,88.805
20161016231500,100.0,28.306276,28.305,35.559669,53.979294,68.615662,1.340827,1.4,55.88839,55.0,88.805
20161016233000,100.0,28.306276,28.305,35.75794,54.131882,68.615662,1.340827,1.4,55.024303,55.0,88.805
20161016234500,100.0,28.306276,28.305,35.82696,54.101364,68.615662,1.332798,1.4,54.862289,55.0,88.805
20161017000000,38.084999,28.306276,28.305,35.82696,54.070847,68.615662,1.344841,1.4,53.476151,55.0,88.805
20161017001500,28.02,28.306276,28.305,35.82696,54.009811,68.615662,1.336812,1.4,54.574257,55.0,88.805
20161017003000,23.51,28.306276,28.305,35.422615,53.948776,68.615662,1.336812,1.4,55.240326,55.0,88.805
20161017004500,23.51,28.306276,28.305,35.20578,53.857224,68.561661,1.340827,1.4,55.06031,55.0,88.805
20161017010000,23.51,28.306276,28.305,35.13676,53.796188,68.525658,1.340827,1.4,55.024303,55.0,88.805
20161017011500,25.469999,28.306276,28.305,34.805872,53.796188,68.489655,1.348856,1.4,55.47435,55.0,88.805
20161017013000,26.575001,28.306276,28.305,34.72264,53.918259,68.453644,1.340827,1.4,54.736275,55.0,88.805
20161017014500,26.575001,28.306276,28.305,34.72264,54.040329,68.489655,1.340827,1.4,55.024303,55.0,88.805
20161017020000,28.305,28.306276,28.305,34.5846,53.979294,68.453644,1.340827,1.4,54.952297,55.0,88.805
20161017021500,20.68,28.306276,28.305,34.287899,54.009811,68.327637,1.332798,1.4,55.114311,55.0,88.805
20161017023000,27.26,28.306276,28.305,34.148873,54.009811,68.291626,1.340827,1.4,54.610264,55.0,88.805
20161017024500,25.174999,28.306276,28.305,34.474338,54.009811,68.327637,1.340827,1.4,54.502251,55.0,88.805
20161017030000,25.174999,28.306276,28.305,34.474338,54.040329,68.291626,1.336812,1.4,54.826286,55.0,88.805
20161017031500,21.215,28.306276,28.305,34.148873,54.070847,68.327637,1.336812,1.4,55.024303,55.0,88.805
20161017033000,19.27,28.306276,28.305,34.148873,54.040329,68.25563,1.348856,1.4,54.9883,55.0,88.805
20161017034500,24.5,28.306276,28.305,33.572386,53.979294,68.25563,1.340827,1.4,54.952297,55.0,88.805
20161017040000,24.5,28.306276,28.305,33.48028,54.040329,68.165619,1.344841,1.4,54.664268,55.0,88.805
20161017041500,23.735001,28.306276,28.305,33.453743,54.162399,68.165619,1.344841,1.4,54.9883,55.0,88.805
20161017043000,23.735001,28.306276,28.305,33.453743,54.040329,68.165619,1.344841,1.4,55.186317,55.0,88.805
20161017044500,23.735001,28.306276,28.305,33.314717,54.131882,68.165619,1.35287,1.4,54.700272,55.0,88.805
20161017050000,23.735001,28.306276,28.305,33.354242,54.070847,68.129616,1.344841,1.4,54.736275,55.0,88.805
20161017051500,25.545,28.306276,28.305,33.354242,54.131882,68.129616,1.344841,1.4,55.47435,55.0,88.805
20161017053000,29.33,28.306276,28.305,33.673791,54.223434,68.129616,1.340827,1.4,55.47435,55.0,88.805
20161017054500,29.84,28.306276,28.305,34.350272,54.131882,68.003601,1.340827,1.4,55.186317,55.0,88.805
20161017060000,29.84,28.306276,28.305,34.492256,54.345505,68.003601,1.340827,1.4,55.186317,55.0,88.805
20161017061500,29.84,28.306276,28.305,34.8192,54.345505,68.003601,1.336812,1.4,55.024303,55.0,88.805
20161017063000,29.84,28.306276,28.305,34.890685,54.40654,67.967598,1.332798,1.4,55.186317,55.0,88.805
20161017064500,29.84,28.306276,28.305,34.890685,54.620163,68.003601,1.340827,1.4,55.312332,55.0,88.805
20161017070000,32.310001,28.306276,28.305,34.890685,54.620163,68.003601,1.336812,1.4,55.150314,55.0,88.805
20161017071500,33.110001,28.306276,28.305,34.890685,54.498093,67.967598,1.336812,1.4,55.150314,55.0,88.805
20161017073000,34.27,28.306276,28.305,34.890685,54.589645,67.967598,1.332798,1.4,55.348335,55.0,88.805
20161017074500,36.084999,28.306276,28.305,35.076138,54.650681,67.967598,1.336812,1.4,55.348335,55.0,88.805
20161017080000,49.505001,28.306276,28.305,35.220094,54.681198,68.003601,1.336812,1.4,54.502251,55.0,88.805
20161017081500,34.605,28.306276,28.305,35.36405,54.559128,67.967598,1.336812,1.4,54.538254,55.0,88.805
20161017083000,34.605,28.306276,28.305,35.36405,54.650681,68.003601,1.324769,1.4,54.610264,55.0,88.805
20161017084500,34.605,28.306276,28.305,35.508006,54.498093,68.003601,1.340827,1.4,54.862289,55.0,88.805
20161017090000,34.605,28.306276,28.305,35.91383,54.498093,67.967598,1.328784,1.4,55.06031,55.0,88.805
20161017091500,34.605,28.306276,28.305,36.203714,54.620163,68.003601,1.336812,1.4,55.312332,55.0,88.805
20161017093000,41.264999,28.306276,28.305,37.145837,54.681198,67.967598,1.324769,1.4,55.47435,55.0,88.805
20161017094500,43.73,28.306276,28.305,,54.742233,68.003601,1.328784,1.4,55.348335,55.0,88.805
20161017100000,46.330002,28.306276,28.305,37.36325,54.711716,68.003601,1.332798,1.4,55.150314,55.0,88.805
20161017101500,50.16,28.306276,28.305,38.015489,54.803268,68.003601,1.328784,1.4,55.438347,55.0,88.805
20161017103000,50.16,28.306276,28.305,38.24317,54.803268,67.967598,1.336812,1.4,55.186317,55.0,88.805
20161017104500,50.16,28.306276,28.305,38.39345,54.803268,67.967598,1.340827,1.4,55.312332,55.0,88.805
20161017110000,50.16,28.306276,28.305,38.394674,55.169472,67.967598,1.332798,1.4,55.186317,55.0,88.805
20161017111500,50.16,28.306276,28.305,,55.047401,67.967598,1.324769,1.4,55.438347,55.0,88.805
20161017113000,100.0,28.306276,28.305,38.86384,55.138954,67.967598,1.332798,1.4,55.852386,55.0,88.805
20161017114500,100.0,28.306276,28.305,39.035234,55.138954,67.967598,1.340827,1.4,55.47435,55.0,88.805
20161017120000,100.0,28.306276,28.305,38.598096,55.291542,67.967598,1.340827,1.4,55.240326,55.0,88.805
20161017121500,100.0,28.306276,28.305,38.598096,55.169472,67.967598,1.344841,1.4,55.852386,55.0,88.805
20161017123000,100.0,28.306276,28.305,38.346734,55.261024,67.967598,1.344841,1.4,55.276329,55.0,88.805
20161017124500,100.0,28.306276,28.305,37.905482,55.138954,68.003601,1.348856,1.4,55.186317,55.0,88.805
20161017130000,100.0,28.306276,28.305,38.451233,55.199989,68.093613,1.336812,1.4,55.024303,55.0,88.805
20161017131500,100.0,28.306276,28.305,38.06348,54.894814,68.093613,1.344841,1.4,55.150314,55.0,88.805
20161017133000,100.0,28.306276,28.305,,54.742233,68.165619,1.336812,1.4,55.276329,55.0,88.805
20161017134500,100.0,28.306276,28.305,37.578283,54.711716,68.165619,1.336812,1.4,55.186317,55.0,88.805
20161017140000,100.0,28.306276,28.305,,54.711716,68.165619,1.348856,1.4,55.150314,55.0,88.805
20161017141500,100.0,28.306276,28.305,37.861996,54.620163,68.25563,1.356885,1.4,55.47435,55.0,88.805
20161017143000,100.0,28.306276,28.305,38.07776,54.589645,68.25563,1.340827,1.4,55.402344,55.0,88.805
20161017144500,100.0,28.306276,28.305,37.242193,54.711716,68.327637,1.340827,1.4,55.06031,55.0,88.805
20161017150000,100.0,28.306276,28.305,37.403404,54.711716,68.291626,1.336812,1.4,55.438347,55.0,88.805
20161017151500,100.0,28.306276,28.305,37.080404,54.52861,68.327637,1.332798,1.4,56.176422,55.0,88.805
20161017153000,100.0,28.306276,28.305,36.811141,54.803268,68.327637,1.344841,1.4,55.47435,55.0,88.805
20161017154500,100.0,28.306276,28.305,37.51047,54.925331,68.327637,1.336812,1.4,55.348335,55.0,88.805
20161017160000,100.0,28.306276,28.305,37.51047,55.047401,68.36364,1.332798,1.4,55.348335,55.0,88.805
20161017161500,100.0,28.306276,28.305,,54.894814,68.453644,1.336812,1.4,55.186317,55.0,88.805
20161017163000,100.0,28.306276,28.305,37.51047,54.955849,68.489655,1.344841,1.4,55.348335,55.0,88.805
20161017164500,100.0,28.306276,28.305,,54.955849,68.525658,1.336812,1.4,55.47435,55.0,88.805
20161017170000,100.0,28.306276,28.305,37.936592,54.894814,68.561661,1.336812,1.4,55.240326,55.0,88.805
20161017171500,100.0,28.306276,28.305,37.936592,54.864296,68.615662,1.336812,1.4,55.312332,55.0,88.805
20161017173000,100.0,28.306276,28.305,37.660512,55.016884,68.615662,1.332798,1.4,55.690369,55.0,88.805
20161017174500,100.0,28.306276,28.305,38.609554,54.986366,68.615662,1.332798,1.4,55.348335,55.0,88.805
20161017180000,100.0,28.306276,28.305,38.516955,54.833786,68.615662,1.332798,1.4,55.348335,55.0,88.805
20161017181500,100.0,28.306276,28.305,38.68483,54.711716,68.651672,1.332798,1.4,55.024303,55.0,88.805
20161017183000,100.0,28.306276,28.305,38.698804,54.833786,68.687668,1.324769,1.4,54.9883,55.0,88.805
20161017184500,99.230003,28.306276,28.305,38.7615,54.589645,68.723679,1.332798,1.4,54.502251,55.0,88.805
20161017190000,82.445,28.306276,28.305,38.324294,54.52861,68.759674,1.320755,1.4,54.538254,55.0,88.805
20161017191500,49.599998,28.306276,28.305,,54.40654,68.81369,1.324769,1.4,54.286232,55.0,88.805
20161017193000,40.299999,28.306276,28.305,37.795968,54.223434,68.81369,1.324769,1.4,54.502251,55.0,88.805
20161017194500,38.209999,28.306276,28.305,37.331817,54.28447,68.81369,1.324769,1.4,54.538254,55.0,88.805
20161017200000,35.945,28.306276,28.305,,54.070847,68.81369,1.324769,1.4,54.502251,55.0,88.805
20161017201500,34.625,28.306276,28.305,,54.101364,68.759674,1.324769,1.4,54.502251,55.0,88.805
20161017203000,34.625,28.306276,28.305,36.709736,54.101364,68.81369,1.324769,1.4,54.700272,55.0,88.805
20161017204500,34.625,28.306276,28.305,36.599389,54.040329,68.81369,1.332798,1.4,54.538254,55.0,88.805
20161017210000,34.625,28.306276,28.305,36.43046,54.009811,68.759674,1.328784,1.4,54.538254,55.0,88.805
20161017211500,33.855,28.306276,28.305,36.43046,53.948776,68.81369,1.328784,1.4,54.664268,55.0,88.805
20161017213000,33.855,28.306276,28.305,35.964575,53.979294,68.81369,1.336812,1.4,54.502251,55.0,88.805
20161017214500,33.855,28.306276,28.305,36.037624,53.582565,68.759674,1.332798,1.4,54.538254,55.0,88.805
20161017220000,33.855,28.306276,28.305,35.635914,53.735153,68.759674,1.328784,1.4,54.574257,55.0,88.805
20161017221500,33.855,28.306276,28.305,,53.674118,68.759674,1.324769,1.4,54.862289,55.0,88.805
20161017223000,33.855,28.306276,28.305,,53.552048,68.81369,1.332798,1.4,54.574257,55.0,88.805
20161017224500,33.855,28.306276,28.305,35.5655,53.52153,68.759674,1.332798,1.4,54.790279,55.0,88.805
20161017230000,33.855,28.306276,28.305,35.628196,53.613083,68.759674,1.332798,1.4,54.664268,55.0,88.805
20161017231500,33.855,28.306276,28.305,,53.368942,68.723679,1.324769,1.4,54.538254,55.0,88.805
20161017233000,33.855,28.306276,28.305,35.361398,53.429977,68.651672,1.332798,1.4,54.502251,55.0,88.805
20161017234500,32.535,28.306276,28.305,,53.429977,68.651672,1.324769,1.4,54.610264,55.0,88.805
20161018000000,29.68,28.306276,28.305,35.422615,53.39946,68.615662,1.332798,1.4,54.9883,55.0,88.805
20161018001500,29.68,28.306276,28.305,,53.368942,68.615662,1.320755,1.4,55.024303,55.0,88.805
20161018003000,29.68,28.306276,28.305,35.34382,53.429977,68.651672,1.332798,1.4,54.952297,55.0,88.805
20161018004500,100.0,28.306276,28.305,35.34382,53.39946,68.615662,1.320755,1.4,57.904594,55.0,88.805
20161018010000,100.0,28.306276,28.305,35.20578,53.552048,68.651672,1.324769,1.4,55.852386,55.0,88.805
20161018011500,85.93,28.306276,28.305,,53.826706,68.615662,1.336812,1.4,54.160217,55.0,88.805
20161018013000,45.549999,28.306276,28.305,35.330594,53.765671,68.615662,1.332798,1.4,54.574257,55.0,88.805
20161018014500,26.68,28.306276,28.305,34.99872,53.796188,68.615662,1.336812,1.4,54.952297,55.0,88.805
20161018020000,26.68,28.306276,28.305,34.86068,53.52153,68.615662,1.336812,1.4,54.664268,55.0,88.805
20161018021500,26.68,28.306276,28.305,,53.613083,68.615662,1.324769,1.4,54.664268,55.0,88.805
20161018023000,26.68,28.306276,28.305,34.5846,53.582565,68.615662,1.336812,1.4,54.700272,55.0,88.805
20161018024500,24.254999,28.306276,28.305,,53.52153,68.489655,1.328784,1.4,55.114311,55.0,88.805
20161018030000,24.254999,28.306276,28.305,34.287899,53.552048,68.525658,1.336812,1.4,54.862289,55.0,88.805
20161018031500,24.254999,28.306276,28.305,34.334326,53.460495,68.489655,1.332798,1.4,54.826286,55.0,88.805
20161018033000,24.254999,28.306276,28.305,34.26432,53.52153,68.489655,1.336812,1.4,54.862289,55.0,88.805
20161018034500,24.254999,28.306276,28.305,34.07936,53.582565,68.489655,1.340827,1.4,54.574257,55.0,88.805
20161018040000,24.254999,28.306276,28.305,34.124308,53.582565,68.453644,1.336812,1.4,54.502251,55.0,88.805
20161018041500,21.834999,28.306276,28.305,34.124308,53.582565,68.327637,1.340827,1.4,55.024303,55.0,88.805
20161018043000,22.485001,28.306276,28.305,34.26432,53.735153,68.36364,1.336812,1.4,55.150314,55.0,88.805
20161018044500,22.485001,28.306276,28.305,34.26432,53.735153,68.291626,1.336812,1.4,54.898293,55.0,88.805
20161018050000,22.485001,28.306276,28.305,34.44928,53.796188,68.291626,1.336812,1.4,54.826286,55.0,88.805
20161018051500,22.485001,28.306276,28.305,34.124308,53.796188,68.291626,1.332798,1.4,55.150314,55.0,88.805
20161018053000,22.485001,28.306276,28.305,33.984296,53.826706,68.291626,1.336812,1.4,54.700272,55.0,88.805
20161018054500,21.17,28.306276,28.305,33.844284,53.918259,68.291626,1.344841,1.4,54.502251,55.0,88.805
20161018060000,19.85,28.306276,28.305,33.523256,54.101364,68.165619,1.344841,1.4,54.862289,55.0,88.805
20161018061500,19.85,28.306276,28.305,33.314717,53.918259,68.165619,1.344841,1.4,55.024303,55.0,88.805
20161018063000,19.85,28.306276,28.305,33.175691,53.826706,68.129616,1.336812,1.4,55.114311,55.0,88.805
20161018064500,19.85,28.306276,28.305,33.21423,53.887741,68.165619,1.340827,1.4,54.826286,55.0,88.805
20161018070000,19.85,28.306276,28.305,33.074218,54.070847,68.129616,1.336812,1.4,54.9883,55.0,88.805
20161018071500,19.85,28.306276,28.305,33.004212,54.803268,68.165619,1.328784,1.4,55.186317,55.0,88.805
20161018073000,25.225,28.306276,28.305,33.004212,54.009811,68.129616,1.340827,1.4,55.150314,55.0,88.805
20161018074500,25.225,28.306276,28.305,33.250797,54.192917,68.129616,1.336812,1.4,55.186317,55.0,88.805
20161018080000,26.389999,28.306276,28.305,33.711344,54.162399,68.129616,1.336812,1.4,55.150314,55.0,88.805
20161018081500,30.68,28.306276,28.305,34.860204,54.345505,68.165619,1.328784,1.4,55.186317,55.0,88.805
20161018083000,35.259998,28.306276,28.305,35.841359,54.314987,68.05761,1.332798,1.4,55.402344,55.0,88.805
20161018084500,56.365002,28.306276,28.305,,54.376022,68.003601,1.336812,1.4,55.636368,55.0,88.805
20161018090000,100.0,28.306276,28.305,37.508192,54.52861,68.003601,1.332798,1.4,55.510353,55.0,88.805
20161018091500,100.0,28.306276,28.305,,54.52861,68.129616,1.328784,1.4,55.690369,55.0,88.805
20161018093000,100.0,28.306276,28.305,,54.498093,68.129616,1.31674,1.4,55.88839,55.0,88.805
20161018094500,100.0,28.306276,28.305,38.81267,54.52861,68.129616,1.328784,1.4,55.960396,55.0,88.805
20161018100000,100.0,28.306276,28.305,39.106906,54.742233,68.165619,1.324769,1.4,56.014404,55.0,88.805
20161018101500,100.0,28.306276,28.305,39.148046,54.803268,68.129616,1.328784,1.4,55.852386,55.0,88.805
20161018103000,100.0,28.306276,28.305,38.959873,54.742233,68.129616,1.328784,1.4,55.798382,55.0,88.805
20161018104500,100.0,28.306276,28.305,38.959873,54.803268,68.165619,1.332798,1.4,55.798382,55.0,88.805
20161018110000,100.0,28.306276,28.305,38.959873,54.894814,68.165619,1.332798,1.4,55.798382,55.0,88.805
20161018111500,100.0,28.306276,28.305,38.553216,54.864296,68.201622,1.336812,1.4,55.690369,55.0,88.805
20161018113000,100.0,28.306276,28.305,38.44853,54.772751,68.201622,1.328784,1.4,55.510353,55.0,88.805
20161018114500,100.0,28.306276,28.305,38.323954,54.620163,68.201622,1.336812,1.4,55.276329,55.0,88.805
20161018120000,100.0,28.306276,28.305,38.323954,54.650681,68.201622,1.332798,1.4,54.826286,55.0,88.805
20161018121500,100.0,28.306276,28.305,38.323954,54.589645,68.201622,1.332798,1.4,55.312332,55.0,88.805
20161018123000,100.0,28.306276,28.305,38.26051,54.376022,68.165619,1.340827,1.4,55.402344,55.0,88.805
20161018124500,99.644997,28.306276,28.305,38.26051,54.40654,68.165619,1.336812,1.4,55.348335,55.0,88.805
20161018130000,100.0,28.306276,28.305,,54.467575,68.165619,1.332798,1.4,55.186317,55.0,88.805
20161018131500,100.0,28.306276,28.305,38.26051,54.376022,68.05761,1.328784,1.4,55.150314,55.0,88.805
20161018133000,100.0,28.306276,28.305,37.080404,54.52861,68.165619,1.332798,1.4,55.510353,55.0,88.805
20161018134500,100.0,28.306276,28.305,37.453112,54.559128,68.129616,1.332798,1.4,55.636368,55.0,88.805
20161018140000,100.0,28.306276,28.305,36.7385,54.498093,68.129616,1.31674,1.4,55.690369,55.0,88.805
20161018141500,100.0,28.306276,28.305,,54.864296,68.25563,1.336812,1.4,55.924393,55.0,88.805
20161018143000,100.0,28.306276,28.305,38.26969,54.772751,68.453644,1.324769,1.4,56.122414,55.0,88.805
20161018144500,100.0,28.306276,28.305,,54.52861,68.525658,1.328784,1.4,56.410442,55.0,88.805
20161018150000,100.0,28.306276,28.305,37.994511,54.40654,68.525658,1.336812,1.4,56.410442,55.0,88.805
20161018151500,100.0,28.306276,28.305,,54.620163,68.651672,1.336812,1.4,56.410442,55.0,88.805
20161018153000,100.0,28.306276,28.305,38.101985,54.681198,68.615662,1.324769,1.4,56.122414,55.0,88.805
20161018154500,100.0,28.306276,28.305,38.48661,54.40654,68.615662,1.332798,1.4,56.014404,55.0,88.805
20161018160000,100.0,28.306276,28.305,38.3807,54.711716,68.615662,1.328784,1.4,56.176422,55.0,88.805
20161018161500,100.0,28.306276,28.305,38.543968,54.681198,68.615662,1.320755,1.4,55.88839,55.0,88.805
20161018163000,100.0,28.306276,28.305,38.593846,54.772751,68.651672,1.324769,1.4,56.122414,55.0,88.805
20161018164500,100.0,28.306276,28.305,38.593846,54.864296,68.615662,1.336812,1.4,56.176422,55.0,88.805
20161018170000,100.0,28.306276,28.305,39.157685,55.108437,68.651672,1.324769,1.4,56.446445,55.0,88.805
20161018171500,100.0,28.306276,28.305,,55.261024,68.651672,1.328784,1.4,55.798382,55.0,88.805
20161018173000,100.0,28.306276,28.305,39.39696,55.138954,68.723679,1.332798,1.4,55.852386,55.0,88.805
20161018174500,100.0,28.306276,28.305,,55.077919,68.81369,1.332798,1.4,55.690369,55.0,88.805
20161018180000,100.0,28.306276,28.305,39.387763,55.108437,68.81369,1.320755,1.4,55.510353,55.0,88.805
20161018181500,100.0,28.306276,28.305,38.865268,55.016884,68.885689,1.324769,1.4,55.690369,55.0,88.805
20161018183000,100.0,28.306276,28.305,38.943332,54.925331,68.921692,1.31674,1.4,55.348335,55.0,88.805
20161018184500,100.0,28.306276,28.305,,54.772751,68.921692,1.324769,1.4,54.9883,55.0,88.805
20161018190000,100.0,28.306276,28.305,,54.681198,68.957703,1.320755,1.4,54.9883,55.0,88.805
20161018191500,97.144997,28.306276,28.305,,54.52861,68.957703,1.324769,1.4,54.502251,55.0,88.805
20161018193000,68.735001,28.306276,28.305,,54.40654,68.957703,1.324769,1.4,54.286232,55.0,88.805
20161018194500,56.509998,28.306276,28.305,,54.376022,68.921692,1.31674,1.4,54.502251,55.0,88.805
20161018200000,42.325001,28.306276,28.305,,54.192917,68.921692,1.320755,1.4,54.502251,55.0,88.805
20161018201500,42.325001,28.306276,28.305,,54.253952,68.921692,1.328784,1.4,54.664268,55.0,88.805
20161018203000,42.325001,28.306276,28.305,37.144732,54.345505,68.885689,1.31674,1.4,54.610264,55.0,88.805
20161018204500,36.709999,28.306276,28.305,,54.040329,68.849686,1.320755,1.4,54.664268,55.0,88.805
20161018210000,36.709999,28.306276,28.305,,54.162399,68.849686,1.328784,1.4,54.664268,55.0,88.805
20161018211500,36.709999,28.306276,28.305,36.630125,53.948776,68.849686,1.324769,1.4,54.574257,55.0,88.805
20161018213000,33.485001,28.306276,28.305,36.630125,54.009811,68.849686,1.320755,1.4,54.664268,55.0,88.805
20161018214500,28.83,28.306276,28.305,36.372864,53.857224,68.81369,1.328784,1.4,54.898293,55.0,88.805
20161018220000,28.83,28.306276,28.305,36.378865,53.918259,68.81369,1.31674,1.4,55.348335,55.0,88.805
20161018221500,34.450001,28.306276,28.305,,53.796188,68.81369,1.320755,1.4,55.240326,55.0,88.805
20161018223000,32.950001,28.306276,28.305,,53.857224,68.759674,1.320755,1.4,54.448246,55.0,88.805
20161018224500,32.950001,28.306276,28.305,,53.765671,68.81369,1.328784,1.4,54.502251,55.0,88.805
20161018230000,70.345001,28.306276,28.305,,53.674118,68.615662,1.328784,1.4,57.796581,55.0,88.805
20161018231500,100.0,28.306276,28.305,35.23247,53.735153,68.759674,1.324769,1.4,58.228622,55.0,88.805
20161018233000,100.0,28.306276,28.305,,54.192917,68.849686,1.328784,1.4,54.952297,55.0,88.805
20161018234500,26.655001,28.306276,28.305,36.10304,54.223434,68.81369,1.332798,1.4,54.664268,55.0,88.805
20161019000000,32.080002,28.306276,28.305,,54.162399,68.849686,1.324769,1.4,55.276329,55.0,88.805
20161019001500,32.080002,28.306276,28.305,35.965,54.070847,68.759674,1.324769,1.4,54.826286,55.0,88.805
20161019003000,100.0,28.306276,28.305,,54.070847,68.687668,1.31674,1.4,59.722771,55.0,88.805
20161019004500,100.0,28.306276,28.305,,54.314987,68.885689,1.332798,1.4,54.502251,55.0,88.805
20161019010000,26.68,28.306276,28.305,,54.559128,68.81369,1.324769,1.4,54.862289,55.0,88.805
20161019011500,29.219999,27.484505,27.485001,35.285561,54.192917,68.81369,1.393015,1.4,55.348335,55.0,89.599998
20161019013000,100.0,29.505554,29.504999,,53.979294,68.651672,1.308711,1.4,58.354637,55.0,87.644997
20161019014500,90.934998,29.505554,29.504999,,54.192917,68.81369,1.308711,1.4,54.088211,55.0,87.644997
20161019020000,23.655001,29.505554,29.504999,34.953194,54.437057,68.759674,1.308711,1.4,54.412243,55.0,87.644997
20161019021500,29.465,29.017002,29.014999,,54.253952,68.651672,1.31674,1.4,55.312332,55.0,88.114998
20161019023000,100.0,29.017002,29.014999,35.148507,54.253952,68.615662,1.31674,1.4,58.516655,55.0,88.114998
20161019024500,75.555,29.017002,29.014999,,54.498093,68.759674,1.328784,1.4,54.160217,55.0,88.114998
20161019030000,26.205,29.017002,29.014999,34.805872,54.437057,68.723679,1.320755,1.4,55.024303,55.0,88.114998
20161019031500,74.309998,29.017002,29.014999,,54.498093,68.651672,1.312726,1.4,57.382538,55.0,88.114998
20161019033000,100.0,29.017002,29.014999,,54.559128,68.651672,1.31674,1.4,57.112511,55.0,88.114998
20161019034500,43.785,29.017002,29.014999,34.99872,54.772751,68.687668,1.31674,1.4,53.836185,55.0,88.114998
20161019040000,24.690001,29.017002,29.014999,35.191568,54.681198,68.615662,1.31674,1.4,54.898293,55.0,88.114998
20161019041500,100.0,29.017002,29.014999,,54.681198,68.615662,1.308711,1.4,59.074707,55.0,88.114998
20161019043000,99.995003,29.017002,29.014999,34.913516,54.772751,68.615662,1.336812,1.4,54.826286,55.0,88.114998
20161019044500,24.684999,29.017002,29.014999,35.052542,54.955849,68.615662,1.320755,1.4,54.826286,55.0,88.114998
20161019050000,39.404999,29.017002,29.014999,35.052542,54.711716,68.615662,1.320755,1.4,55.690369,55.0,88.114998
20161019051500,100.0,29.017002,29.014999,,54.803268,68.615662,1.308711,1.4,58.80468,55.0,88.114998
20161019053000,78.675003,29.017002,29.014999,35.052542,55.047401,68.615662,1.320755,1.4,54.286232,55.0,88.114998
20161019054500,28.01,29.017002,29.014999,35.244404,55.077919,68.651672,1.324769,1.4,54.502251,55.0,88.114998
20161019060000,54.16,29.017002,29.014999,35.244404,54.955849,68.489655,1.31674,1.4,57.760578,55.0,88.114998
20161019061500,100.0,29.017002,29.014999,35.384416,54.925331,68.489655,1.31674,1.4,57.274529,55.0,88.114998
20161019063000,46.990002,29.017002,29.014999,35.384416,55.352577,68.561661,1.332798,1.4,54.214222,55.0,88.114998
20161019064500,27.049999,29.017002,29.014999,35.384416,55.413612,68.489655,1.31674,1.4,54.736275,55.0,88.114998
20161019070000,54.700001,29.017002,29.014999,35.244404,55.261024,68.327637,1.324769,1.4,58.516655,55.0,88.114998
20161019071500,100.0,29.017002,29.014999,35.104392,55.352577,68.453644,1.308711,1.4,57.598564,55.0,88.114998
20161019073000,94.864998,29.017002,29.014999,34.96438,55.44413,68.489655,1.324769,1.4,54.610264,55.0,88.114998
20161019074500,28.665001,29.017002,29.014999,34.704977,55.291542,68.489655,1.320755,1.4,54.610264,55.0,88.114998
20161019080000,33.759998,29.017002,29.014999,34.96438,55.261024,68.489655,1.320755,1.4,55.150314,55.0,88.114998
20161019081500,41.165001,29.017002,29.014999,35.912096,55.077919,68.327637,1.31674,1.4,55.47435,55.0,88.114998
20161019083000,44.215,29.017002,29.014999,,55.108437,68.327637,1.308711,1.4,55.276329,55.0,88.114998
20161019084500,53.865002,29.017002,29.014999,36.749295,55.077919,68.327637,1.308711,1.4,55.510353,55.0,88.114998
20161019090000,70.105003,29.017002,29.014999,37.1635,54.986366,68.291626,1.31674,1.4,54.37624,55.0,88.114998
20161019091500,42.014999,29.017002,29.014999,,54.833786,68.25563,1.31674,1.4,54.790279,55.0,88.114998
20161019093000,42.014999,29.017002,29.014999,38.459104,54.559128,68.25563,1.304697,1.4,55.024303,55.0,88.114998
20161019094500,42.014999,29.017002,29.014999,39.82315,54.650681,68.201622,1.308711,1.4,55.06031,55.0,88.114998
20161019100000,42.014999,29.017002,29.014999,39.82315,54.772751,68.165619,1.308711,1.4,54.952297,55.0,88.114998
20161019101500,42.014999,29.017002,29.014999,39.83012,54.620163,68.165619,1.304697,1.4,54.502251,55.0,88.114998
20161019103000,42.014999,28.52845,28.530001,39.658216,54.467575,68.165619,1.324769,1.4,54.862289,55.0,88.589996
20161019104500,42.014999,28.52845,28.530001,,54.498093,68.05761,1.332798,1.4,55.024303,55.0,88.589996
20161019110000,42.014999,28.52845,28.530001,39.658216,54.620163,67.967598,1.328784,1.4,54.736275,55.0,88.589996
20161019111500,42.014999,28.52845,28.530001,39.658216,54.52861,67.967598,1.328784,1.4,55.024303,55.0,88.589996
20161019113000,42.014999,26.358074,26.360001,39.890997,54.498093,67.931595,1.304697,1.4,55.240326,55.0,90.684998
20161019114500,42.014999,26.358074,26.360001,39.87687,54.345505,67.967598,1.312726,1.4,55.150314,55.0,90.684998
20161019120000,42.014999,26.358074,26.360001,40.144824,54.711716,67.931595,1.308711,1.4,55.276329,55.0,90.684998
