PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160103233000,7.375,60.1008,15.0,16.0098,1.5737,1.5,53.9262,56.0,65.335
20160103234500,47.95,60.1008,15.0,16.0098,1.5697,1.5,58.9667,56.0,65.335
20160104000000,16.29,59.2727,15.0,15.8935,1.5496,1.5,53.2241,56.0,65.335
20160104001500,13.15,59.2727,15.0,15.7722,1.5616,1.5,57.0585,56.0,65.335
20160104003000,45.84,59.2727,15.0,15.7132,1.5536,1.5,58.3906,56.0,65.335
20160104004500,7.225,59.2727,15.0,15.5909,1.5335,1.5,53.5842,56.0,65.335
20160104010000,28.56,59.2727,15.0,15.5905,1.5576,1.5,57.9586,56.0,65.335
20160104011500,30.755,59.2727,15.0,15.5905,1.5576,1.5,55.2763,56.0,65.335
20160104013000,7.46,59.2727,15.0,15.4673,1.5496,1.5,55.2763,56.0,65.335
20160104014500,42.815,59.2727,15.0,15.527,1.5576,1.5,58.8407,56.0,65.335
20160104020000,25.59,59.2727,15.0,15.4028,1.5777,1.5,54.3762,56.0,65.335
20160104021500,8.01,59.2727,15.0,15.344,1.5375,1.5,55.6904,56.0,65.335
20160104023000,46.835,59.2727,15.0,15.2208,1.5536,1.5,59.0387,56.0,65.335
20160104024500,14.79,59.2727,15.0,15.2208,1.5737,1.5,53.3501,56.0,65.335
20160104030000,15.48,59.2727,15.0,15.1543,1.5496,1.5,57.2205,56.0,65.335
20160104031500,44.08,59.2727,15.0,15.2785,1.5415,1.5,57.2205,56.0,65.335
20160104033000,9.75,59.2727,15.0,15.2785,1.5737,1.5,53.3501,56.0,65.335
20160104034500,27.25,59.2727,15.0,15.4028,1.5616,1.5,57.9946,56.0,65.335
20160104040000,33.295,59.2727,15.0,15.6512,1.5616,1.5,55.4383,56.0,65.335
20160104041500,10.015,59.2727,15.0,15.7133,1.5616,1.5,54.7903,56.0,65.335
20160104043000,39.585,59.2727,15.0,15.6512,1.5576,1.5,58.6067,56.0,65.335
20160104044500,30.84,59.2727,15.0,15.5867,1.5576,1.5,54.8263,56.0,65.335
20160104050000,4.245,59.2727,15.0,15.4615,1.5737,1.5,54.8263,56.0,65.335
20160104051500,45.63,59.2727,15.0,15.3363,1.5415,1.5,59.1647,56.0,65.335
20160104053000,24.075,59.2727,15.0,15.2678,1.5496,1.5,53.9982,56.0,65.335
20160104054500,7.37,59.2727,15.0,15.4615,1.5656,1.5,55.7624,56.0,65.335
20160104060000,45.405,59.2727,15.0,15.8376,1.5576,1.5,59.0027,56.0,65.335
20160104061500,3.48,59.2727,15.0,15.8986,1.5415,1.5,52.7201,56.0,65.335
20160104063000,39.685,59.2727,15.0,15.9577,1.5456,1.5,59.0027,56.0,65.335
20160104064500,15.66,59.2727,15.0,15.9577,1.5375,1.5,53.2961,56.0,65.335
20160104070000,11.47,59.2727,15.0,15.9577,1.5737,1.5,56.6625,56.0,65.335
20160104071500,46.085,59.2727,15.0,15.8354,1.5536,1.5,58.6067,56.0,65.335
20160104073000,7.275,59.2727,15.0,15.9577,1.5496,1.5,52.9361,56.0,65.335
20160104074500,35.43,59.2727,15.0,15.9577,1.4372,1.5,58.2826,56.0,66.525
20160104080000,15.64,60.0108,15.0,16.08,1.4171,1.5,53.3501,56.0,66.525
20160104081500,28.45,60.8209,15.0,16.2068,1.4372,1.5,57.4365,56.0,66.525
20160104083000,18.42,61.919,15.0,16.3856,1.4372,1.5,53.2601,56.0,66.525
20160104084500,31.415,62.5491,15.0,16.6302,1.4372,1.5,57.3825,56.0,66.525
20160104090000,46.4,62.5491,15.0,16.7917,1.4412,1.5,57.3825,56.0,66.525
20160104091500,18.985,63.2871,15.0,16.8842,1.4452,1.5,55.7264,56.0,66.525
20160104093000,20.615,64.1152,15.0,17.2208,1.4412,1.5,56.5725,56.0,66.525
20160104094500,46.56,64.1152,15.0,17.1599,1.4412,1.5,56.5725,56.0,66.525
20160104100000,17.845,64.1152,15.0,17.3687,1.4974,1.5,55.4023,56.0,67.595
20160104101500,39.1,64.1152,15.0,17.2576,1.4613,1.5,57.9586,56.0,67.595
20160104103000,40.36,64.1152,15.0,17.2576,1.4211,1.5,57.9586,56.0,67.595
20160104104500,35.675,64.1152,15.0,17.3671,1.4171,1.5,55.4383,56.0,68.73
20160104110000,32.01,64.1152,15.0,17.5745,1.5134,1.5,55.4383,56.0,70.27
20160104111500,39.915,64.1152,15.0,17.7708,1.5054,1.5,55.4383,56.0,70.27
20160104113000,28.49,64.8353,15.0,18.0723,1.5215,1.5,55.4383,56.0,70.27
20160104114500,28.49,64.8353,15.0,18.3918,1.4974,1.5,55.4383,56.0,70.27
20160104120000,28.49,65.6634,15.0,18.4655,1.4934,1.5,56.3384,56.0,70.27
20160104121500,28.49,65.6634,15.0,18.5196,1.5054,1.5,56.3384,56.0,70.27
20160104123000,28.49,65.6634,15.0,18.8755,1.5054,1.5,56.3384,56.0,70.27
20160104124500,47.275,65.6634,15.0,19.0716,1.5054,1.5,56.3384,56.0,70.27
20160104130000,37.745,65.6634,15.0,19.434,1.4974,1.5,55.3123,56.0,70.27
20160104131500,47.125,65.6634,15.0,19.5242,1.4853,1.5,55.3123,56.0,70.27
20160104133000,47.125,66.7615,15.0,19.3316,1.4813,1.5,55.3123,56.0,70.27
20160104134500,47.125,66.7615,15.0,19.6601,1.4733,1.5,55.3123,56.0,70.27
20160104140000,47.985,66.7615,15.0,19.9884,1.4091,1.5,56.6625,56.0,73.785
20160104141500,32.13,66.7615,15.0,20.1856,1.4733,1.5,56.6625,56.0,73.785
20160104143000,48.865,66.7615,15.0,19.8453,1.4773,1.5,55.9244,56.0,73.785
20160104144500,48.865,66.7615,15.0,19.7244,1.4733,1.5,55.9244,56.0,73.785
20160104150000,48.865,66.7615,15.0,20.0637,1.4894,1.5,55.9244,56.0,73.785
20160104151500,52.665,66.7615,15.0,20.1614,1.4251,1.5,55.9244,56.0,75.68
20160104153000,39.435,66.7615,15.0,20.2102,1.5817,1.5,55.9244,56.0,73.43
20160104154500,48.445,66.7615,15.0,19.9635,1.4051,1.5,55.9244,56.0,73.43
20160104160000,36.245,66.7615,15.0,19.8402,1.5335,1.5,55.3483,56.0,73.43
20160104161500,47.935,66.7615,15.0,19.8402,1.5777,1.5,55.3483,56.0,73.43
20160104163000,31.965,66.7615,15.0,19.7168,1.5777,1.5,56.0864,56.0,71.91
20160104164500,37.765,65.9334,15.0,19.6982,1.5576,1.5,56.0864,56.0,71.91
20160104170000,30.465,65.9334,15.0,19.7244,1.5656,1.5,56.0864,56.0,71.91
20160104171500,30.465,65.1953,15.0,19.8453,1.5616,1.5,56.0864,56.0,71.91
20160104173000,28.53,65.1953,15.0,19.7221,1.5777,1.5,56.0864,56.0,71.91
20160104174500,45.03,65.1953,15.0,19.7221,1.5817,1.5,56.0864,56.0,71.91
20160104180000,43.955,64.0072,15.0,19.8898,1.5656,1.5,56.0864,56.0,71.91
20160104181500,36.28,64.0072,15.0,19.8405,1.5697,1.5,56.0864,56.0,71.91
20160104183000,27.215,64.0072,15.0,19.4461,1.5737,1.5,56.0864,56.0,71.91
20160104184500,27.215,64.0072,15.0,19.4112,1.5857,1.5,56.0864,56.0,71.91
20160104190000,27.215,64.0072,15.0,18.8545,1.5737,1.5,56.0864,56.0,71.91
20160104191500,27.215,63.1971,15.0,18.6145,1.5857,1.5,56.0864,56.0,71.91
20160104193000,27.215,63.1971,15.0,18.1664,1.5817,1.5,56.0864,56.0,71.91
20160104194500,27.215,63.1971,15.0,18.063,1.5576,1.5,56.0864,56.0,71.91
20160104200000,36.575,62.5491,15.0,17.8018,1.5496,1.5,56.0864,56.0,71.91
20160104201500,40.01,61.919,15.0,17.7925,1.5496,1.5,56.0864,56.0,71.91
20160104203000,40.01,61.919,15.0,17.7153,1.5697,1.5,56.0864,56.0,71.91
20160104204500,43.115,61.919,15.0,17.5043,1.5817,1.5,56.0864,56.0,71.91
20160104210000,22.87,61.919,15.0,17.4132,1.5616,1.5,56.0864,56.0,71.91
20160104211500,31.135,61.919,15.0,17.4132,1.5697,1.5,56.0864,56.0,71.91
20160104213000,40.545,61.919,15.0,17.4996,1.5777,1.5,56.0864,56.0,71.91
20160104214500,23.045,61.919,15.0,17.4996,1.5817,1.5,56.0864,56.0,71.91
20160104220000,40.695,61.919,15.0,17.1742,1.5897,1.5,55.5104,56.0,71.91
20160104221500,43.025,61.919,15.0,17.2576,1.5777,1.5,56.1224,56.0,71.91
20160104223000,35.37,61.1989,15.0,17.0908,1.5576,1.5,57.4725,56.0,70.89
20160104224500,32.875,61.1989,15.0,17.0295,1.5616,1.5,56.3384,56.0,70.89
20160104230000,33.595,60.4608,15.0,16.8713,1.5496,1.5,56.3384,56.0,70.89
20160104231500,35.04,60.4608,15.0,16.7658,1.5656,1.5,55.4743,56.0,70.89
20160104233000,20.18,60.4608,15.0,16.6603,1.5697,1.5,56.1224,56.0,70.89
20160104234500,40.84,60.4608,15.0,16.5548,1.5536,1.5,56.8245,56.0,70.89
20160105000000,42.92,60.4608,15.0,16.3965,1.5576,1.5,58.3186,56.0,70.89
20160105001500,44.13,60.4608,15.0,16.291,1.5656,1.5,56.5725,56.0,70.89
20160105003000,31.27,60.4608,15.0,15.9745,1.5656,1.5,54.1602,56.0,70.89
20160105004500,17.405,60.4608,15.0,15.9958,1.5737,1.5,56.3384,56.0,70.89
20160105010000,32.305,60.4608,15.0,15.7828,1.5777,1.5,56.3384,56.0,70.89
20160105011500,35.17,59.8308,15.0,15.6763,1.5616,1.5,56.3384,56.0,70.89
20160105013000,37.605,59.8308,15.0,15.5862,1.5737,1.5,56.3384,56.0,70.89
20160105014500,19.65,59.1827,15.0,15.3712,1.5857,1.5,56.3384,56.0,70.89
20160105020000,42.19,59.1827,15.0,15.1677,1.5777,1.5,57.5086,56.0,70.89
20160105021500,22.375,59.1827,15.0,15.1677,1.5697,1.5,53.8002,56.0,70.89
20160105023000,27.05,59.1827,15.0,14.9508,1.5857,1.5,57.7966,56.0,69.71
20160105024500,42.51,59.1827,15.0,14.8423,1.5496,1.5,57.7966,56.0,69.71
20160105030000,21.83,59.1827,15.0,14.7404,1.5576,1.5,53.8002,56.0,68.675
20160105031500,31.07,59.1827,15.0,14.6309,1.5937,1.5,58.0306,56.0,68.675
20160105033000,40.355,59.1827,15.0,14.4698,1.5697,1.5,54.9883,56.0,68.675
20160105034500,8.585,58.5527,15.0,14.3594,1.5656,1.5,53.8722,56.0,67.525
20160105040000,43.455,58.5527,15.0,14.1937,1.5656,1.5,58.9307,56.0,67.525
20160105041500,19.97,58.5527,15.0,14.1376,1.5777,1.5,53.6742,56.0,67.525
20160105043000,22.32,58.5527,15.0,13.9109,1.5737,1.5,57.3105,56.0,67.525
20160105044500,41.62,58.5527,15.0,13.7985,1.5697,1.5,55.7264,56.0,67.525
20160105050000,6.155,58.5527,15.0,13.5737,1.5697,1.5,54.2862,56.0,67.525
20160105051500,33.695,58.5527,15.0,13.4613,1.5777,1.5,58.6067,56.0,67.525
20160105053000,32.96,58.5527,15.0,13.4525,1.5737,1.5,54.2142,56.0,67.525
20160105054500,9.18,58.5527,15.0,13.2257,1.5737,1.5,54.2142,56.0,67.525
20160105060000,35.04,58.5527,15.0,13.1568,1.5737,1.5,58.6067,56.0,66.505
20160105061500,38.43,57.7246,15.0,13.1568,1.5656,1.5,55.6364,56.0,66.505
20160105063000,9.34,57.7246,15.0,13.0282,1.5737,1.5,53.8002,56.0,66.505
20160105064500,7.015,57.7246,15.0,12.9128,1.5375,1.5,56.3384,56.0,65.64
20160105070000,27.935,57.7246,15.0,12.7975,1.5335,1.5,58.1566,56.0,65.64
20160105071500,41.17,57.7246,15.0,12.8385,1.5978,1.5,57.1485,56.0,65.64
20160105073000,14.96,57.7246,15.0,12.7221,1.5697,1.5,53.6742,56.0,65.64
20160105074500,8.195,57.7246,15.0,12.6058,1.5737,1.5,55.4383,56.0,65.64
20160105080000,35.26,58.7327,15.0,12.6448,1.5576,1.5,58.8407,56.0,65.64
20160105081500,28.475,58.7327,15.0,12.7621,1.5817,1.5,53.8362,56.0,65.64
20160105083000,19.61,59.5608,15.0,12.9968,1.4733,1.5,57.6346,56.0,66.49
20160105084500,28.63,59.5608,15.0,13.1141,1.5335,1.5,54.5023,56.0,66.49
20160105090000,26.645,59.5608,15.0,13.2901,1.5737,1.5,57.7966,56.0,66.49
20160105091500,18.78,60.4608,15.0,13.5248,1.5777,1.5,53.5122,56.0,65.405
20160105093000,41.265,60.4608,15.0,13.7008,1.5656,1.5,58.9667,56.0,65.405
20160105094500,6.19,60.4608,15.0,13.9355,1.5857,1.5,53.3861,56.0,65.405
20160105100000,49.31,61.919,15.0,14.4092,1.5576,1.5,57.4725,56.0,65.405
20160105101500,9.435,61.919,15.0,14.6982,1.5937,1.5,55.4743,56.0,65.405
20160105103000,29.935,61.919,15.0,15.2262,1.5255,1.5,53.5842,56.0,65.405
20160105104500,24.54,61.919,15.0,15.34,1.4813,1.5,57.4725,56.0,65.405
20160105110000,20.995,61.919,15.0,15.689,1.4291,1.5,53.0621,56.0,65.405
20160105111500,17.56,61.919,15.0,15.7969,1.4091,1.5,55.7984,56.0,67.35
20160105113000,40.415,62.5491,15.0,16.4314,1.4171,1.5,57.8686,56.0,68.955
20160105114500,39.73,62.5491,15.0,16.6452,1.4131,1.5,57.8686,56.0,68.955
20160105120000,23.095,63.3771,15.0,17.0659,1.4291,1.5,55.7984,56.0,68.955
20160105121500,27.96,63.3771,15.0,17.1599,1.4251,1.5,56.8245,56.0,68.955
20160105123000,21.63,63.3771,15.0,17.789,1.4211,1.5,54.3762,56.0,68.955
20160105124500,42.235,63.3771,15.0,18.1321,1.4211,1.5,55.3123,56.0,68.955
20160105130000,29.355,64.2952,15.0,18.2385,1.4332,1.5,55.3123,56.0,68.955
20160105131500,29.355,64.2952,15.0,18.4633,1.4131,1.5,56.1224,56.0,68.955
20160105133000,29.355,64.2952,15.0,18.7443,1.4131,1.5,56.1224,56.0,68.955
20160105134500,29.355,64.2952,15.0,19.0253,1.4211,1.5,56.1224,56.0,68.955
20160105140000,29.355,64.2952,15.0,19.2628,1.4211,1.5,56.1224,56.0,68.955
20160105141500,29.355,64.2952,15.0,19.5414,1.4171,1.5,56.1224,56.0,68.955
20160105143000,29.355,64.2952,15.0,19.8296,1.4251,1.5,56.1224,56.0,68.955
20160105144500,29.355,65.4834,15.0,19.8315,1.4131,1.5,56.1224,56.0,68.955
20160105150000,33.51,65.4834,15.0,19.94,1.4091,1.5,56.1224,56.0,70.085
20160105151500,33.51,65.4834,15.0,20.1579,1.4251,1.5,56.1224,56.0,70.085
20160105153000,33.51,65.4834,15.0,20.0484,1.4332,1.5,56.1224,56.0,70.085
20160105154500,30.305,65.4834,15.0,20.1026,1.5737,1.5,56.1224,56.0,71.935
20160105160000,30.305,65.4834,15.0,20.2111,1.5697,1.5,56.1224,56.0,71.935
20160105161500,30.305,65.4834,15.0,20.3221,1.5697,1.5,56.1224,56.0,71.935
20160105163000,30.305,65.4834,15.0,20.4316,1.5737,1.5,56.1224,56.0,71.935
20160105164500,30.305,65.4834,15.0,20.3221,1.5857,1.5,56.1224,56.0,71.935
20160105170000,30.305,64.7453,15.0,20.2675,1.5857,1.5,56.1224,56.0,71.935
20160105171500,28.44,64.7453,15.0,20.0485,1.5656,1.5,55.5104,56.0,71.935
20160105173000,27.245,63.9172,15.0,19.9362,1.5656,1.5,56.2484,56.0,71.935
20160105174500,27.245,63.9172,15.0,19.7705,1.5656,1.5,56.2484,56.0,71.935
20160105180000,27.245,63.9172,15.0,19.5311,1.5496,1.5,56.2484,56.0,71.935
20160105181500,27.245,63.9172,15.0,19.2501,1.5496,1.5,56.2484,56.0,71.935
20160105183000,45.375,63.9172,15.0,19.1615,1.5456,1.5,56.2484,56.0,71.935
20160105184500,23.715,63.9172,15.0,19.027,1.5496,1.5,55.0243,56.0,71.935
20160105190000,32.275,63.1971,15.0,18.714,1.5415,1.5,56.8605,56.0,71.935
20160105191500,28.535,63.1971,15.0,18.5977,1.5536,1.5,55.9244,56.0,71.935
20160105193000,30.28,62.459,15.0,18.3068,1.5456,1.5,56.5005,56.0,71.935
20160105194500,30.28,62.459,15.0,18.2768,1.5536,1.5,56.5005,56.0,71.935
20160105200000,42.105,62.459,15.0,18.2449,1.5697,1.5,55.5644,56.0,71.935
20160105201500,24.925,62.459,15.0,18.1266,1.5576,1.5,56.2124,56.0,71.935
20160105203000,24.925,62.459,15.0,18.0082,1.5496,1.5,56.2124,56.0,71.935
20160105204500,22.045,62.459,15.0,18.032,1.5656,1.5,56.2124,56.0,71.935
20160105210000,24.67,62.459,15.0,17.9127,1.5576,1.5,56.2124,56.0,71.935
20160105211500,24.95,62.459,15.0,17.7934,1.5576,1.5,55.6004,56.0,71.935
20160105213000,24.95,62.459,15.0,17.5548,1.5536,1.5,55.6004,56.0,71.935
20160105214500,41.735,62.459,15.0,17.6337,1.5576,1.5,55.6004,56.0,71.935
20160105220000,34.475,62.459,15.0,17.7127,1.5496,1.5,56.6085,56.0,71.935
20160105221500,24.66,62.459,15.0,17.7127,1.5576,1.5,56.6085,56.0,71.935
20160105223000,24.66,62.459,15.0,17.7127,1.5576,1.5,56.0144,56.0,71.935
20160105224500,24.66,62.459,15.0,17.7305,1.5576,1.5,56.0144,56.0,71.935
20160105230000,24.66,62.459,15.0,17.809,1.5737,1.5,56.0144,56.0,71.935
20160105231500,24.66,62.459,15.0,17.809,1.5737,1.5,56.0144,56.0,71.935
20160105233000,34.395,62.459,15.0,17.8875,1.5857,1.5,56.0144,56.0,71.935
20160105234500,34.395,62.459,15.0,17.8875,1.5937,1.5,56.0144,56.0,71.935
20160106000000,34.395,62.459,15.0,17.9496,1.5576,1.5,56.0144,56.0,70.98
20160106001500,34.395,62.459,15.0,18.0738,1.5576,1.5,56.0144,56.0,70.98
20160106003000,28.59,62.459,15.0,18.4465,1.5576,1.5,55.0243,56.0,70.98
20160106004500,24.045,61.829,15.0,18.5087,1.5576,1.5,55.7984,56.0,70.98
20160106010000,41.06,61.829,15.0,18.5087,1.67,1.5,55.7984,56.0,68.49
20160106011500,19.29,61.829,15.0,18.4253,1.4131,1.5,54.0522,56.0,62.88
20160106013000,41.215,61.829,15.0,18.4253,1.4452,1.5,59.4527,56.0,62.88
20160106014500,12.86,61.0909,15.0,18.3636,1.4492,1.5,52.7201,56.0,62.88
20160106020000,38.6,61.0909,15.0,18.2404,1.4653,1.5,58.6787,56.0,62.88
20160106021500,14.91,61.919,15.0,18.1981,1.4372,1.5,53.1881,56.0,62.88
20160106023000,50.185,61.919,15.0,18.0738,1.4532,1.5,59.6868,56.0,62.88
20160106024500,10.005,61.919,15.0,17.9496,1.401,1.5,53.3861,56.0,63.77
20160106030000,46.905,61.919,15.0,17.8875,1.4332,1.5,58.4807,56.0,63.77
20160106031500,14.49,61.919,15.0,17.8875,1.4211,1.5,55.3483,56.0,65.31
20160106033000,34.635,61.919,15.0,17.7632,1.4211,1.5,55.3483,56.0,65.31
20160106034500,21.395,61.919,15.0,17.8407,1.4211,1.5,56.5005,56.0,66.93
20160106040000,47.145,61.919,15.0,17.8407,1.4332,1.5,57.1845,56.0,68.015
20160106041500,19.12,61.919,15.0,17.9659,1.4372,1.5,54.7363,56.0,68.015
20160106044500,26.61,62.099,15.0,18.0286,1.5616,1.5,56.1224,56.0,71.725
20160106050000,30.35,62.9271,15.0,18.1538,1.397,1.5,58.7687,56.0,63.04
20160106051500,5.37,61.919,15.0,18.1538,1.4412,1.5,52.36,56.0,63.04
20160106053000,49.295,61.919,15.0,18.279,1.4291,1.5,60.0828,56.0,63.04
20160106054500,9.355,61.919,15.0,18.279,1.4372,1.5,53.7102,56.0,63.04
20160106060000,49.205,61.919,15.0,18.5294,1.4412,1.5,59.0387,56.0,63.04
20160106061500,12.605,61.919,15.0,18.5294,1.4532,1.5,54.4122,56.0,63.04
20160106063000,47.7,61.919,15.0,18.5921,1.4251,1.5,57.1125,56.0,63.04
20160106064500,12.14,61.919,15.0,18.7173,1.4372,1.5,54.2502,56.0,63.04
20160106070000,50.425,61.919,15.0,18.7173,1.4372,1.5,58.8407,56.0,63.04
20160106071500,11.395,61.919,15.0,18.7173,1.4251,1.5,54.5743,56.0,63.04
20160106073000,51.16,61.919,15.0,18.8017,1.4372,1.5,59.1287,56.0,63.04
20160106074500,11.36,61.919,15.0,18.8017,1.4171,1.5,53.8722,56.0,63.04
20160106080000,51.685,62.5491,15.0,18.8017,1.4452,1.5,59.6508,56.0,63.04
20160106081500,15.065,63.5572,15.0,18.9279,1.4131,1.5,55.0603,56.0,63.04
20160106083000,51.89,63.5572,15.0,19.1404,1.4572,1.5,59.2007,56.0,63.04
20160106084500,12.75,64.2952,15.0,19.2676,1.4291,1.5,55.0243,56.0,63.04
20160106090000,30.685,64.2952,15.0,19.7128,1.4452,1.5,53.4762,56.0,63.04
20160106091500,42.475,64.2952,15.0,20.0308,1.4372,1.5,59.6868,56.0,63.04
20160106093000,21.76,65.4834,15.0,20.7304,1.4211,1.5,53.2241,56.0,63.04
20160106094500,32.44,65.4834,15.0,21.0484,1.4372,1.5,57.6706,56.0,64.005
20160106100000,49.01,65.4834,15.0,21.7676,1.4332,1.5,56.5365,56.0,65.575
20160106101500,49.01,66.3834,15.0,22.0831,1.4291,1.5,57.1485,56.0,67.195
20160106103000,24.975,66.3834,15.0,22.6618,1.4051,1.5,55.9604,56.0,69.29
20160106104500,48.565,66.3834,15.0,23.1,1.4291,1.5,55.9604,56.0,69.29
20160106110000,35.47,66.3834,15.0,23.7887,1.4211,1.5,55.1863,56.0,69.29
20160106111500,30.78,67.3915,15.0,24.0948,1.4131,1.5,55.8524,56.0,69.29
20160106113000,44.59,67.3915,15.0,24.7607,1.4251,1.5,56.5005,56.0,69.29
20160106114500,36.405,67.3915,15.0,24.9287,1.4211,1.5,55.6004,56.0,70.295
20160106120000,35.335,67.3915,15.0,25.717,1.4171,1.5,56.1764,56.0,70.295
20160106121500,47.02,68.3996,15.0,25.8737,1.4211,1.5,56.1764,56.0,70.295
20160106123000,36.525,68.3996,15.0,26.1143,1.4211,1.5,56.9865,56.0,70.295
20160106124500,47.88,68.3996,15.0,26.2948,1.4131,1.5,56.2844,56.0,70.295
20160106130000,47.88,68.3996,15.0,26.801,1.4131,1.5,56.2844,56.0,70.295
20160106131500,42.74,69.1377,15.0,27.0396,1.4171,1.5,56.2844,56.0,70.295
20160106133000,46.305,69.1377,15.0,27.3702,1.4251,1.5,56.2844,56.0,70.295
20160106134500,52.905,69.1377,15.0,27.382,1.4291,1.5,56.2844,56.0,70.295
20160106140000,44.145,69.8578,15.0,27.6215,1.4251,1.5,55.6904,56.0,70.295
20160106141500,41.535,69.8578,15.0,27.8522,1.4291,1.5,55.6904,56.0,70.295
20160106143000,37.79,69.8578,15.0,27.9685,1.4091,1.5,55.6904,56.0,70.295
20160106144500,47.815,69.8578,15.0,27.9097,1.4412,1.5,56.5005,56.0,71.36
20160106150000,48.855,69.8578,15.0,28.1365,1.4372,1.5,55.7984,56.0,71.36
20160106151500,48.855,69.8578,15.0,28.3066,1.4372,1.5,55.7984,56.0,71.36
20160106153000,48.855,69.8578,15.0,28.42,1.4372,1.5,55.7984,56.0,71.36
20160106154500,48.855,69.8578,15.0,28.42,1.4412,1.5,55.7984,56.0,71.36
20160106160000,48.855,69.8578,15.0,28.13,1.4452,1.5,55.7984,56.0,71.36
20160106161500,39.37,69.8578,15.0,28.2499,1.4412,1.5,55.7984,56.0,71.36
20160106163000,55.01,69.8578,15.0,28.0738,1.4412,1.5,56.4464,56.0,71.36
20160106164500,37.035,69.8578,15.0,27.849,1.4412,1.5,55.7984,56.0,71.36
20160106170000,37.035,68.3096,15.0,27.7963,1.4532,1.5,55.7984,56.0,71.36
20160106171500,34.265,68.3096,15.0,27.6262,1.4572,1.5,55.7984,56.0,71.36
20160106173000,34.265,68.3096,15.0,27.1678,1.4653,1.5,55.7984,56.0,71.36
20160106174500,34.265,68.3096,15.0,26.8819,1.4532,1.5,55.7984,56.0,71.36
20160106180000,34.265,68.3096,15.0,26.5255,1.4693,1.5,55.7984,56.0,71.36
20160106181500,34.265,68.3096,15.0,26.1795,1.4693,1.5,55.7984,56.0,71.36
20160106183000,32.85,67.2115,15.0,25.8113,1.4733,1.5,55.7984,56.0,71.36
20160106184500,32.85,67.2115,15.0,25.8449,1.4733,1.5,55.7984,56.0,71.36
20160106190000,32.85,67.2115,15.0,25.699,1.4773,1.5,55.7984,56.0,71.36
20160106191500,32.18,67.2115,15.0,25.4624,1.4733,1.5,55.7984,56.0,71.36
20160106193000,32.18,67.2115,15.0,25.3097,1.4813,1.5,55.7984,56.0,71.36
20160106194500,32.18,67.2115,15.0,25.1903,1.4733,1.5,55.7984,56.0,71.36
20160106200000,32.18,66.3834,15.0,25.0317,1.4813,1.5,55.7984,56.0,71.36
20160106201500,30.985,66.3834,15.0,24.9114,1.4853,1.5,55.7984,56.0,71.36
20160106203000,30.985,66.3834,15.0,24.6107,1.4773,1.5,55.7984,56.0,71.36
20160106204500,30.985,66.3834,15.0,24.4904,1.4853,1.5,55.7984,56.0,71.36
20160106210000,30.985,65.6634,15.0,24.383,1.4853,1.5,55.7984,56.0,71.36
20160106211500,28.98,65.6634,15.0,24.2617,1.4894,1.5,55.7984,56.0,71.36
20160106213000,28.98,65.6634,15.0,24.0883,1.4934,1.5,55.7984,56.0,71.36
20160106214500,28.98,65.6634,15.0,23.966,1.4813,1.5,55.7984,56.0,71.36
20160106220000,28.98,65.6634,15.0,23.9099,1.4894,1.5,55.7984,56.0,71.36
20160106221500,28.98,65.6634,15.0,23.9099,1.4974,1.5,55.7984,56.0,71.36
20160106223000,28.98,65.6634,15.0,23.6644,1.4974,1.5,55.7984,56.0,71.36
20160106224500,28.98,65.6634,15.0,23.5402,1.4974,1.5,55.7984,56.0,71.36
20160106230000,28.98,65.6634,15.0,23.6009,1.5215,1.5,55.7984,56.0,71.36
20160106231500,28.98,64.8353,15.0,23.6009,1.5134,1.5,55.7984,56.0,71.36
20160106233000,27.64,64.8353,15.0,23.3505,1.5215,1.5,55.7984,56.0,71.36
20160106234500,27.64,64.8353,15.0,23.3505,1.5215,1.5,55.7984,56.0,71.36
20160107000000,27.64,64.8353,15.0,23.3452,1.5335,1.5,55.7984,56.0,71.36
20160107001500,27.64,64.8353,15.0,23.3452,1.5255,1.5,55.7984,56.0,71.36
20160107003000,27.64,64.8353,15.0,23.2189,1.5215,1.5,55.7984,56.0,71.36
20160107004500,27.64,64.8353,15.0,23.3378,1.5175,1.5,55.7984,56.0,71.36
20160107010000,27.64,64.8353,15.0,23.3378,1.5134,1.5,55.7984,56.0,71.36
20160107011500,27.64,64.8353,15.0,23.3378,1.5255,1.5,55.7984,56.0,71.36
20160107013000,27.64,64.8353,15.0,23.4567,1.5134,1.5,55.7984,56.0,71.36
20160107014500,27.64,64.8353,15.0,23.4567,1.5175,1.5,55.7984,56.0,71.36
20160107020000,27.64,64.8353,15.0,23.5756,1.5134,1.5,55.7984,56.0,71.36
20160107021500,27.64,64.8353,15.0,23.5756,1.5175,1.5,55.7984,56.0,71.36
20160107023000,27.64,64.8353,15.0,23.5756,1.5134,1.5,55.7984,56.0,71.36
20160107024500,27.64,64.8353,15.0,23.5756,1.5134,1.5,55.7984,56.0,71.36
20160107030000,27.64,64.8353,15.0,23.5756,1.5175,1.5,55.7984,56.0,71.36
20160107031500,27.64,64.8353,15.0,23.5756,1.5255,1.5,55.7984,56.0,71.36
