OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
17.1259,34.6007,69.5518,1.6459,56.7885,57.0,81.96
17.5371,35.089,69.5518,1.658,56.7885,57.0,82.845
17.7426,35.089,69.5518,1.6299,56.7885,57.0,82.845
18.0168,35.089,69.5518,1.6138,56.7885,57.0,82.845
18.0168,35.4857,69.5518,1.6259,56.7885,57.0,84.005
17.9447,35.4857,69.5518,1.6339,56.7885,57.0,86.115
17.9447,36.0045,69.5518,1.6379,56.7885,57.0,86.115
18.0168,36.0045,69.5518,1.6218,56.7885,57.0,86.115
18.1538,36.0045,69.5518,1.6299,57.4365,57.0,86.115
18.3594,36.3707,69.5518,1.6821,57.4365,57.0,86.115
18.71,36.3707,69.5518,1.7021,57.4365,57.0,86.115
19.353,36.8895,69.5518,1.7342,57.4365,57.0,86.115
19.7731,37.3167,69.5518,1.7142,57.4365,57.0,86.115
20.2631,37.3167,69.5518,1.7182,57.4365,57.0,86.115
20.4731,37.3167,69.5518,1.7222,57.4365,57.0,86.115
21.2432,37.744,69.5518,1.7142,56.7885,57.0,86.115
21.428,37.744,69.5518,1.674,56.7885,57.0,86.115
22.0536,38.2933,69.5518,1.662,56.7885,57.0,86.115
22.161,38.2933,69.5518,1.6218,56.7885,57.0,86.115
22.7822,38.2933,69.5518,1.6178,56.7885,57.0,86.115
23.1963,38.8731,69.5518,1.654,56.7885,57.0,86.115
23.7276,38.8731,69.5518,1.6299,56.7885,57.0,85.12
23.6812,38.8731,69.5518,1.6941,57.7606,57.0,83.115
23.9513,39.453,69.5518,1.666,57.1125,57.0,85.135
23.9513,39.453,69.5518,1.6499,57.1125,57.0,85.135
24.0864,39.8802,69.5518,1.6861,57.1125,57.0,85.135
24.2215,39.8802,69.5518,1.7142,57.1125,57.0,85.135
24.5592,39.8802,69.5518,1.7784,57.1125,57.0,85.135
24.8294,40.5516,69.5518,1.7664,57.1125,57.0,85.135
25.1671,40.5516,69.5518,1.7704,57.1125,57.0,85.135
25.5645,41.0399,69.5518,1.7824,57.1125,57.0,85.135
25.91,41.0399,69.5518,1.7784,57.1125,57.0,85.135
25.9134,41.6197,69.5518,1.7904,57.1125,57.0,85.135
25.9134,41.6197,69.5518,1.7543,56.5365,57.0,85.135
25.7793,41.6197,69.5518,1.7623,57.1125,57.0,85.135
25.8974,41.6197,69.5518,1.7664,57.1125,57.0,85.135
25.7603,42.3521,69.5518,1.7623,57.1125,57.0,85.135
25.8073,42.3521,69.5518,1.7704,57.1125,57.0,85.135
25.8073,42.8709,69.5518,1.7583,57.1125,57.0,85.135
25.6536,42.8709,69.5518,1.7824,57.1125,57.0,85.135
25.6536,43.6949,69.5518,1.7704,57.1125,57.0,85.135
25.6369,43.6949,69.5518,1.7784,57.1125,57.0,85.135
25.6369,43.2371,69.5518,1.7824,57.1125,57.0,85.135
25.7602,43.2371,69.5518,1.7583,57.1125,57.0,85.135
25.7602,43.2371,69.5518,1.7744,57.1125,57.0,85.135
25.6892,43.7559,69.5518,1.7784,57.1125,57.0,85.135
25.6892,43.7559,69.5518,1.7824,57.1125,57.0,85.135
25.6892,43.7559,69.5518,1.7784,57.1125,57.0,85.135
25.6892,44.3052,69.5518,1.7824,57.1125,57.0,85.135
25.6892,44.3052,69.5518,1.7784,57.1125,57.0,85.135
25.6892,44.8546,69.5518,1.7784,57.1125,57.0,85.135
25.6892,44.8546,69.5518,1.7824,57.1125,57.0,85.135
25.6892,45.3734,69.5518,1.7824,56.5365,57.0,85.135
25.3591,45.3734,69.5518,1.7864,56.5365,57.0,85.135
25.3591,45.3734,69.5518,1.7904,56.5365,57.0,85.135
25.3591,45.3734,69.5518,1.7623,57.1125,57.0,84.075
25.3591,46.0142,69.5518,1.7583,57.1125,57.0,84.075
25.2871,46.0142,69.5518,1.7463,57.1125,57.0,84.075
25.1432,46.0142,69.5518,1.7543,57.1125,57.0,84.075
25.1432,46.0142,69.5518,1.7583,57.1125,57.0,84.075
25.4055,46.0142,69.5518,1.7543,57.1125,57.0,84.075
25.5031,46.0142,69.5518,1.7543,57.1125,57.0,84.075
25.5031,46.7161,69.5518,1.7583,57.1125,57.0,84.075
25.5031,46.7161,69.5518,1.7503,57.1125,57.0,84.075
25.5031,46.7161,69.5518,1.7583,57.1125,57.0,84.075
25.5031,46.7161,69.5518,1.7543,57.1125,57.0,84.075
25.5031,47.2349,69.5518,1.7503,57.1125,57.0,84.075
25.5031,47.2349,69.5518,1.7543,57.1125,57.0,84.075
25.2402,47.2349,69.5518,1.7543,57.1125,57.0,84.075
25.3832,47.2349,69.5518,1.7423,57.1125,57.0,84.075
25.3832,47.8453,69.5518,1.7423,57.1125,57.0,84.075
25.3832,47.8453,69.5518,1.7503,57.1125,57.0,84.075
25.1213,47.8453,69.5518,1.7423,57.1125,57.0,84.075
25.1213,47.8453,69.5518,1.7543,57.1125,57.0,84.075
25.1213,48.4251,69.5518,1.7543,57.1125,57.0,84.075
25.1213,48.4251,69.5518,1.7543,57.1125,57.0,84.075
25.1213,48.4251,69.5518,1.7543,57.1125,57.0,84.075
25.1213,48.4251,69.5518,1.7543,57.1125,57.0,84.075
23.5534,48.4251,69.5518,1.7463,57.1125,57.0,84.075
23.0284,48.4251,69.5518,1.7664,57.1125,57.0,84.075
22.8874,49.0049,69.5518,1.7704,57.1125,57.0,84.075
22.7464,49.0049,69.5518,1.7664,57.1125,57.0,84.075
22.5033,49.0049,69.5518,1.7784,57.1125,57.0,84.075
22.9527,49.0049,69.5518,1.7784,57.1125,57.0,84.075
22.8097,49.7679,69.5518,1.7664,57.1125,57.0,84.075
22.8097,49.7679,69.5518,1.7784,57.1125,57.0,84.075
22.8097,49.7679,69.5518,1.7784,57.1125,57.0,84.075
22.7679,49.7679,69.5518,1.7864,56.5365,57.0,84.075
22.7679,49.7679,69.5518,1.7904,56.5365,57.0,84.075
22.4523,49.7679,69.5518,1.7824,56.5365,57.0,84.075
22.3093,49.7679,69.5518,1.7744,56.5365,57.0,84.075
21.9267,49.7679,69.5518,1.7704,56.5365,57.0,84.075
21.9267,50.3172,69.5518,1.7904,56.5365,57.0,84.075
22.1664,50.3172,69.5518,1.7744,56.5365,57.0,84.075
22.552,50.3172,69.5518,1.7824,56.5365,57.0,84.075
22.6959,50.3172,69.5518,1.7222,57.3105,57.0,84.075
22.6959,50.3172,69.5518,1.6419,57.3105,57.0,84.075
22.6959,50.8665,69.5518,1.6339,57.3105,57.0,84.075
22.6959,50.8665,69.5518,1.662,57.3105,57.0,84.075
22.1664,50.8665,69.5518,1.6499,57.3105,57.0,85.155
22.1664,50.8665,69.5518,1.6218,57.3105,57.0,85.155
22.408,50.8665,69.5518,1.662,57.3105,57.0,85.155
22.552,50.8665,69.5518,1.6339,57.3105,57.0,85.155
22.6959,51.4158,69.5518,1.6379,57.3105,57.0,85.155
22.6959,51.4158,69.5518,1.6178,57.3105,57.0,85.155
22.6959,51.4158,69.5518,1.6138,57.3105,57.0,85.155
22.6959,51.4158,69.5518,1.6218,57.3105,57.0,85.155
22.6959,51.4158,69.5518,1.6018,57.3105,57.0,85.155
25.5239,51.9651,69.5518,1.6379,57.3105,57.0,86.425
26.9103,51.9651,69.5518,1.6138,57.3105,57.0,86.425
27.5669,51.9651,69.5518,1.6419,57.3105,57.0,86.425
28.6614,51.9651,69.5518,1.6299,57.3105,57.0,86.425
28.8841,51.9651,69.5518,1.6178,57.3105,57.0,86.425
29.6778,51.9651,69.5518,1.6058,56.2124,57.0,87.42
29.7438,51.9651,69.5518,1.6299,56.9865,57.0,87.42
30.2193,51.9651,69.5518,1.6259,58.3906,57.0,87.42
30.3257,51.9651,69.5518,1.6018,57.6346,57.0,87.42
30.6257,52.6365,69.5518,1.6299,58.4446,57.0,87.42
30.3002,52.6365,69.5518,1.6821,55.6904,57.0,87.42
30.8079,52.6365,69.5518,1.6419,57.0225,57.0,87.42
31.2102,52.6365,69.5518,1.6499,57.0225,57.0,87.42
30.5506,52.6365,69.5518,1.6419,58.2286,57.0,87.42
30.983,53.2469,69.5518,1.658,55.6004,57.0,87.42
31.0835,53.2469,69.5518,1.7182,56.7885,57.0,87.42
30.7283,53.2469,69.5518,1.7102,57.5446,57.0,87.42
30.9264,53.2469,69.5518,1.7222,57.5446,57.0,87.42
30.5654,53.2469,69.5518,1.7222,57.5446,57.0,87.42
30.5682,53.2469,69.5518,1.7543,56.5005,57.0,87.42
30.2042,53.2469,69.5518,1.7664,57.1845,57.0,87.42
29.8402,53.2469,69.5518,1.7945,57.1845,57.0,87.42
30.0222,53.2469,69.5518,1.7623,57.1845,57.0,87.42
29.6582,53.2469,69.5518,1.7824,56.1764,57.0,87.42
28.5796,53.2469,69.5518,1.7784,57.1125,57.0,87.42
28.6468,53.2469,69.5518,1.7503,57.1125,57.0,86.235
28.5334,53.2469,69.5518,1.7744,57.1125,57.0,86.235
27.6406,53.2469,69.5518,1.7864,57.1125,57.0,86.235
27.7097,53.2469,69.5518,1.7784,57.1125,57.0,86.235
27.1934,53.2469,69.5518,1.7784,57.1125,57.0,86.235
27.1934,53.2469,69.5518,1.7784,57.1125,57.0,86.235
27.0441,53.2469,69.5518,1.7704,56.5365,57.0,86.235
26.6645,52.667,69.5518,1.7744,56.5365,57.0,86.235
26.7758,52.667,69.5518,1.7583,56.5365,57.0,85.11
26.5832,52.667,69.5518,1.7623,57.1125,57.0,85.11
25.8737,52.667,69.5518,1.7784,56.5005,57.0,85.11
25.8383,52.0872,69.5518,1.7864,57.1125,57.0,85.11
25.6166,52.0872,69.5518,1.7623,56.5365,57.0,85.11
25.204,52.0872,69.5518,1.7664,57.2745,57.0,85.11
24.7826,52.0872,69.5518,1.7463,57.2745,57.0,85.11
24.6027,52.0872,69.5518,1.7543,56.6085,57.0,85.11
24.481,52.0872,69.5518,1.7744,56.6085,57.0,85.11
24.481,52.0872,69.5518,1.7744,56.6085,57.0,85.11
24.1617,52.0872,69.5518,1.7784,56.6085,57.0,85.11
24.0923,52.0872,69.5518,1.7383,56.6085,57.0,85.11
23.602,52.0872,69.5518,1.7543,56.6085,57.0,85.11
23.3378,52.0872,69.5518,1.7623,56.6085,57.0,85.11
23.2526,52.0872,69.5518,1.7784,56.6085,57.0,85.11
23.2526,52.0872,69.5518,1.7824,56.6085,57.0,85.11
22.7867,52.0872,69.5518,1.7784,56.6085,57.0,85.11
22.7867,52.0872,69.5518,1.7784,56.6085,57.0,85.11
22.628,52.0872,69.5518,1.7784,56.6085,57.0,85.11
22.3598,52.0872,69.5518,1.7864,56.6085,57.0,85.11
21.9926,52.0872,69.5518,1.7824,56.6085,57.0,85.11
21.9926,52.0872,69.5518,1.7824,56.6085,57.0,85.11
21.0563,52.0872,69.5518,1.7864,56.6085,57.0,85.11
21.2497,52.0872,69.5518,1.7864,56.6085,57.0,84.05
21.1423,52.0872,69.5518,1.7623,56.6085,57.0,84.05
21.1423,52.0872,69.5518,1.7664,56.6085,57.0,84.05
20.8702,52.0872,69.5518,1.7744,56.6085,57.0,84.05
20.7341,52.0872,69.5518,1.7704,56.6085,57.0,84.05
20.3041,52.0872,69.5518,1.7744,56.6085,57.0,84.05
20.169,52.0872,69.5518,1.7744,56.6085,57.0,84.05
19.6109,52.0872,69.5518,1.7744,57.3105,57.0,84.05
19.2593,52.0872,69.5518,1.6459,56.0144,57.0,82.415
18.7934,51.4769,69.5518,1.6058,57.5986,57.0,78.79
18.5937,51.4769,69.5518,1.6299,57.5986,57.0,78.79
18.4805,51.4769,69.5518,1.6339,56.1224,57.0,78.79
18.2699,51.4769,69.5518,1.6259,56.1224,57.0,78.79
18.1428,51.4769,69.5518,1.6299,56.1224,57.0,78.79
17.9347,51.4769,69.5518,1.6259,58.1926,57.0,78.79
17.6726,51.4769,69.5518,1.6419,58.1926,57.0,78.79
17.6045,51.4769,69.5518,1.6499,58.1926,57.0,78.79
17.4685,50.8665,69.5518,1.6459,56.7345,57.0,78.79
17.2648,50.8665,69.5518,1.6419,55.8524,57.0,78.79
16.9946,50.1951,69.5518,1.6299,55.8524,57.0,78.79
16.9922,50.1951,69.5518,1.6379,55.8524,57.0,78.79
16.7201,50.1951,69.5518,1.6419,57.2745,57.0,78.79
16.5092,49.6153,69.5518,1.6459,57.2745,57.0,78.79
16.1078,49.6153,69.5518,1.6499,57.2745,57.0,78.79
16.1665,49.0965,69.5518,1.6459,58.1206,57.0,78.79
16.284,49.0965,69.5518,1.6499,57.0585,57.0,78.79
16.5014,49.0965,69.5518,1.6419,55.7264,57.0,78.79
16.5014,48.5472,69.5518,1.658,55.7264,57.0,78.79
16.3036,48.5472,69.5518,1.654,56.6085,57.0,78.79
16.1665,47.9368,69.5518,1.658,56.6085,57.0,78.79
16.3036,47.9368,69.5518,1.658,56.6085,57.0,78.79
16.6462,47.9368,69.5518,1.662,56.6085,57.0,78.79
16.7201,47.296,69.5518,1.67,57.9946,57.0,78.79
16.8562,47.296,69.5518,1.666,57.9946,57.0,78.79
16.9922,47.296,69.5518,1.658,56.6625,57.0,78.79
22.3076,46.6856,69.5518,1.67,56.6625,57.0,78.79
,46.6856,69.5518,1.674,56.6625,57.0,78.79
,46.6856,69.5518,1.67,56.6625,57.0,78.79
,46.1668,69.5518,1.67,56.6625,57.0,78.79
,46.1668,69.5518,1.67,57.4725,57.0,78.79
,46.1668,69.5518,1.654,57.4725,57.0,78.79
,46.1668,69.5518,1.67,56.5005,57.0,78.79
,46.1668,69.5518,1.67,57.1125,57.0,78.79
,46.1668,69.5518,1.666,57.1125,57.0,78.79
,46.1668,69.5518,1.67,57.1125,57.0,78.79
,45.6785,69.5518,1.662,57.1125,57.0,78.79
22.3076,45.6785,69.5518,1.658,57.1125,57.0,78.79
23.1702,45.6785,69.5518,1.658,57.1125,57.0,78.79
23.4077,45.6785,69.5518,1.6499,57.1125,57.0,78.79
23.699,45.6785,69.5518,1.6499,57.1125,57.0,78.79
24.3384,45.1903,69.5518,1.6419,57.1125,57.0,78.79
24.48,45.1903,69.5518,1.6339,57.1125,57.0,78.79
24.5647,45.1903,69.5518,1.6259,57.1125,57.0,78.79
24.8141,45.1903,69.5518,1.6098,57.1125,57.0,78.79
24.778,45.1903,69.5518,1.6178,57.1125,57.0,78.79
25.2794,45.1903,69.5518,1.6098,57.1125,57.0,78.79
25.1005,45.1903,69.5518,1.6098,57.1125,57.0,78.79
24.7312,44.702,69.5518,1.6098,57.1125,57.0,78.79
24.7312,44.702,69.5518,1.6218,57.1125,57.0,79.79
24.4674,44.702,69.5518,1.6218,57.9586,57.0,79.79
24.4674,44.702,69.5518,1.6339,56.6625,57.0,79.79
24.209,44.702,69.5518,1.6259,56.6625,57.0,79.79
24.1509,44.702,69.5518,1.6299,56.0504,57.0,79.79
,44.702,69.5518,1.6178,57.6346,57.0,79.79
,44.702,69.5518,1.6178,57.6346,57.0,79.79
,44.702,69.5518,1.6218,56.9865,57.0,79.79
,44.702,69.5518,1.6178,56.9865,57.0,79.79
,44.2137,69.5518,1.6178,56.9865,57.0,79.79
,44.2137,69.5518,1.6178,57.6346,57.0,79.79
,44.2137,69.5518,1.6259,56.6085,57.0,79.79
,44.2137,69.5518,1.6178,56.6085,57.0,79.79
,44.2137,69.5518,1.6218,56.6085,57.0,79.79
,44.2137,69.5518,1.6259,57.2745,57.0,79.79
,44.2137,69.5518,1.6218,57.2745,57.0,79.79
,44.2137,69.5518,1.6259,56.4464,57.0,79.79
,44.2137,69.5518,1.6259,56.4464,57.0,79.79
,44.2137,69.5518,1.6098,57.4725,57.0,79.79
,44.2137,69.5518,1.654,57.4725,57.0,79.79
,44.2137,69.5518,1.6419,57.4725,57.0,79.79
22.1228,44.2137,69.5518,1.6459,56.8965,57.0,79.79
21.7852,44.2137,69.5518,1.654,56.8965,57.0,79.79
21.1861,44.2137,69.5518,1.6459,56.8965,57.0,79.79
21.0264,44.2137,69.5518,1.6379,56.8965,57.0,79.79
20.4038,44.2137,69.5518,1.6299,56.8965,57.0,79.79
20.3907,44.2137,69.5518,1.6178,56.8965,57.0,79.79
20.0339,44.2137,69.5518,1.6459,56.8965,57.0,79.79
19.9177,44.2137,69.5518,1.6499,56.8965,57.0,79.79
19.6455,44.6715,69.5518,1.6499,56.8965,57.0,79.79
19.5095,44.6715,69.5518,1.6499,56.8965,57.0,79.79
19.5244,44.6715,69.5518,1.6459,57.5986,57.0,79.79
19.6073,44.6715,69.5518,1.6419,56.8605,57.0,79.79
19.0551,44.6715,69.5518,1.654,56.8605,57.0,79.79
19.0551,44.6715,69.5518,1.662,56.8605,57.0,79.79
18.848,44.6715,69.5518,1.662,57.4725,57.0,79.79
18.848,44.6715,69.5518,1.67,56.3384,57.0,79.79
18.4964,44.6715,69.5518,1.674,58.0306,57.0,79.79
18.4339,44.6715,69.5518,1.67,56.6625,57.0,79.79
18.4389,44.6715,69.5518,1.67,57.7066,57.0,79.79
18.4389,44.6715,69.5518,1.67,57.7066,57.0,79.79
18.4389,44.6715,69.5518,1.67,56.1224,57.0,79.79
18.2999,44.6715,69.5518,1.678,57.5086,57.0,79.79
17.8127,44.6715,69.5518,1.67,57.5086,57.0,79.79
17.8133,44.6715,69.5518,1.6821,57.5086,57.0,79.79
17.263,44.6715,69.5518,1.6821,57.5086,57.0,79.79
17.1259,44.6715,69.5518,1.6861,56.8605,57.0,79.79
17.0574,44.6715,69.5518,1.6901,56.8605,57.0,79.79
16.584,44.6715,69.5518,1.6941,56.8605,57.0,79.79
16.049,44.6715,69.5518,1.7021,56.8605,57.0,79.79
16.049,44.1527,69.5518,1.6981,56.8605,57.0,79.79
15.655,44.1527,69.5518,1.7021,56.8605,57.0,79.79
15.5209,44.1527,69.5518,1.7061,56.8605,57.0,79.79
14.9616,44.1527,69.5518,1.7142,56.8605,57.0,79.79
14.8961,43.5118,69.5518,1.7142,56.8605,57.0,79.79
14.9479,42.993,69.5518,1.7142,57.4725,57.0,79.79
14.8158,42.993,69.5518,1.7142,56.6085,57.0,79.79
14.5026,42.993,69.5518,1.7302,56.6085,57.0,79.79
14.3715,42.993,69.5518,1.7302,56.6085,57.0,79.79
14.2585,42.5352,69.5518,1.7302,56.6085,57.0,79.79
14.1284,42.5352,69.5518,1.7423,56.6085,57.0,79.79
13.8681,41.9859,69.5518,1.7503,56.6085,57.0,79.79
13.7814,41.5282,69.5518,1.7583,56.6085,57.0,79.79
13.7588,41.5282,69.5518,1.7543,57.3825,57.0,79.79
13.7588,41.5282,69.5518,1.7543,57.3825,57.0,79.79
13.6687,41.5282,69.5518,1.7583,57.3825,57.0,79.79
13.6687,41.0094,69.5518,1.7583,57.3825,57.0,79.79
13.4024,41.0094,69.5518,1.7543,57.3825,57.0,79.79
13.3624,41.0094,69.5518,1.7623,57.3825,57.0,79.79
13.0101,41.0094,69.5518,1.7664,56.6085,57.0,79.79
12.8443,40.5516,69.5518,1.7623,57.3105,57.0,79.79
12.7692,40.5516,69.5518,1.7664,56.6085,57.0,79.79
12.644,39.8802,69.5518,1.7623,56.6085,57.0,79.79
12.644,39.8802,69.5518,1.7784,57.7606,57.0,79.79
12.644,39.2699,69.5518,1.7704,56.2844,57.0,79.79
12.7317,39.2699,69.5518,1.7664,57.1125,57.0,79.79
12.9571,39.2699,69.5518,1.7784,57.7606,57.0,79.79
13.1255,39.2699,69.5518,1.7744,56.9865,57.0,79.79
13.372,38.7511,69.5518,1.7583,55.7984,57.0,79.79
13.6641,38.7511,69.5518,1.7623,57.5986,57.0,79.79
13.737,38.7511,69.5518,1.7543,57.5986,57.0,79.79
13.8856,38.2628,69.5518,1.7623,56.0864,57.0,79.79
14.1765,38.2628,69.5518,1.7583,56.0864,57.0,79.79
14.5255,38.2628,69.5518,1.7623,56.0864,57.0,79.79
14.7586,37.7745,69.5518,1.7583,56.0864,57.0,79.79
14.9833,37.7745,69.5518,1.7463,57.4725,57.0,79.79
15.2155,37.7745,69.5518,1.7623,57.4725,57.0,79.79
15.4935,37.7745,69.5518,1.7543,57.4725,57.0,79.79
15.2876,37.3778,69.5518,1.7543,56.4464,57.0,79.79
15.9904,37.3778,69.5518,1.7543,56.4464,57.0,79.79
15.9606,37.3778,69.5518,1.7423,56.4464,57.0,79.79
16.3065,36.7369,69.5518,1.7383,57.4365,57.0,79.79
16.446,36.7369,69.5518,1.7302,56.3744,57.0,79.79
17.2029,36.7369,69.5518,1.7262,57.1125,57.0,79.79
16.7658,36.7369,69.5518,1.7182,57.1125,57.0,79.79
17.4132,36.7369,69.5518,1.7142,57.1125,57.0,79.79
17.4334,36.3402,69.5518,1.7021,57.1125,57.0,79.79
17.2378,36.3402,69.5518,1.662,57.1125,57.0,79.79
17.3403,35.7909,69.5518,1.6861,56.4464,57.0,79.79
17.5337,35.7909,69.5518,1.678,57.1845,57.0,79.79
17.4429,35.7909,69.5518,1.678,57.1845,57.0,79.79
17.9903,35.7909,69.5518,1.654,57.1845,57.0,79.79
17.896,35.7909,69.5518,1.6499,57.1845,57.0,79.79
17.8091,35.7909,69.5518,1.6499,57.1845,57.0,79.79
18.0582,35.7909,69.5518,1.6419,57.1845,57.0,79.79
17.7182,35.4247,69.5518,1.6339,57.1845,57.0,79.79
17.7139,35.4247,69.5518,1.6259,57.1845,57.0,79.79
17.2363,35.4247,69.5518,1.6259,57.1845,57.0,79.79
17.2329,34.7533,69.5518,1.6218,57.1845,57.0,79.79
17.0865,34.7533,69.5518,1.6299,56.6085,57.0,79.79
16.8913,34.7533,69.5518,1.6299,57.2205,57.0,79.79
16.8219,34.2345,69.5518,1.6299,57.2205,57.0,79.79
16.6228,34.2345,69.5518,1.6259,57.2205,57.0,79.79
16.52,34.2345,69.5518,1.6299,57.2205,57.0,79.79
16.3703,34.2345,69.5518,1.6299,57.2205,57.0,79.79
15.9745,34.2345,69.5518,1.6339,57.2205,57.0,79.79
15.9623,34.2345,69.5518,1.6459,57.2205,57.0,79.79
15.5473,33.8377,69.5518,1.6499,57.2205,57.0,79.79
15.5303,33.8377,69.5518,1.6419,55.9244,57.0,79.79
15.1404,33.8377,69.5518,1.6419,57.8326,57.0,79.79
15.014,33.3189,69.5518,1.654,57.8326,57.0,79.79
14.9667,33.3189,69.5518,1.666,57.8326,57.0,79.79
14.7951,33.3189,69.5518,1.67,57.8326,57.0,79.79
14.7951,33.3189,69.5518,1.658,56.0504,57.0,79.79
14.7951,32.8612,69.5518,1.6499,56.0504,57.0,79.79
14.7951,32.8612,69.5518,1.654,56.0504,57.0,79.79
14.7504,32.8612,69.5518,1.662,56.8245,57.0,79.79
14.639,32.495,69.5518,1.67,58.2826,57.0,79.79
14.639,32.495,69.5518,1.666,57.6346,57.0,79.79
14.5276,32.495,69.5518,1.658,56.0144,57.0,79.79
14.5853,32.495,69.5518,1.666,57.7606,57.0,79.79
14.4149,32.495,69.5518,1.662,55.7984,57.0,79.79
14.3005,32.0677,69.5518,1.67,56.6985,57.0,79.79
14.1862,32.0677,69.5518,1.674,57.4725,57.0,79.79
14.1241,32.0677,69.5518,1.678,57.4725,57.0,79.79
14.0528,32.0677,69.5518,1.678,57.4725,57.0,79.79
13.9854,31.61,69.5518,1.6821,57.4725,57.0,79.79
,31.61,69.5518,1.674,57.4725,57.0,79.79
,31.61,69.5518,1.678,57.4725,57.0,79.79
,31.61,69.5518,1.6861,57.4725,57.0,79.79
,31.61,69.5518,1.6861,57.4725,57.0,79.79
,31.61,69.5518,1.7021,56.5005,57.0,79.79
,31.61,69.5518,1.6981,56.5005,57.0,79.79
,31.2132,69.5518,1.7021,56.5005,57.0,79.79
,31.2132,69.5518,1.7021,56.5005,57.0,79.79
,31.2132,69.5518,1.7222,56.5005,57.0,79.79
,31.2132,69.5518,1.7222,56.5005,57.0,79.79
,31.2132,69.5518,1.7262,56.5005,57.0,79.79
,31.2132,69.5518,1.7222,56.5005,57.0,79.79
11.8565,30.847,69.5518,1.7262,56.5005,57.0,79.79
13.3715,30.847,69.5518,1.7302,56.5005,57.0,79.79
,30.847,69.5518,1.7342,56.5005,57.0,79.79
,30.847,69.5518,1.7383,56.5005,57.0,79.79
,30.847,69.5518,1.7383,56.5005,57.0,79.79
,30.847,69.5518,1.7423,56.5005,57.0,79.79
,30.847,69.5518,1.7383,56.5005,57.0,79.79
,30.847,69.5518,1.7423,56.5005,57.0,79.79
,30.847,69.5518,1.7423,56.5005,57.0,79.79
,30.847,69.5518,1.7423,56.5005,57.0,79.79
,30.3893,69.5518,1.7423,56.5005,57.0,79.79
,30.3893,69.5518,1.7423,55.8524,57.0,79.79
,30.3893,69.5518,1.6941,55.8524,57.0,79.79
,29.962,69.5518,1.6218,55.8524,57.0,79.79
,29.962,69.5518,1.6379,55.8524,57.0,79.79
,30.3282,69.5518,1.678,56.4464,57.0,81.51
,29.901,69.5518,1.6339,56.4464,57.0,81.51
,29.901,69.5518,1.6259,56.4464,57.0,81.51
,29.901,69.5518,1.6299,56.4464,57.0,81.51
,29.901,69.5518,1.6259,56.4464,57.0,81.51
,29.901,69.5518,1.6339,57.6346,57.0,82.51
,29.901,69.5518,1.6299,57.6346,57.0,82.51
,29.901,69.5518,1.6459,57.6346,57.0,82.51
,29.901,69.5518,1.6499,56.2484,57.0,82.51
13.3715,29.5958,69.5518,1.6459,57.6706,57.0,82.51
13.3715,29.5958,69.5518,1.6419,57.6706,57.0,82.51
14.3071,29.9925,69.5518,1.654,57.0225,57.0,82.51
14.6476,29.6874,69.5518,1.7583,57.0225,57.0,80.055
15.5905,29.6874,69.5518,1.7824,56.4464,57.0,80.055
15.7722,29.6874,69.5518,1.7864,57.1125,57.0,80.055
16.6086,29.6874,69.5518,1.7744,57.1125,57.0,80.055
,29.6874,69.5518,1.7383,57.1125,57.0,80.055
,29.6874,69.5518,1.7503,57.1125,57.0,80.055
17.1144,29.6874,69.5518,1.7342,57.1125,57.0,80.055
,29.6874,69.5518,1.7463,57.1125,57.0,80.055
,29.6874,69.5518,1.7142,56.5365,57.0,80.055
,29.6874,69.5518,1.7302,57.3825,57.0,80.055
,29.6874,69.5518,1.7342,57.3825,57.0,80.055
,29.6874,69.5518,1.6861,56.5365,57.0,80.055
,29.6874,69.5518,1.678,57.5446,57.0,80.055
18.1607,29.6874,69.5518,1.6459,55.9244,57.0,80.055
18.3658,29.6874,69.5518,1.654,57.2745,57.0,80.055
18.8272,29.6874,69.5518,1.6098,57.2745,57.0,80.055
18.6145,26.4525,69.5518,1.662,57.2745,57.0,80.055
18.4108,29.4127,69.5518,1.666,57.2745,57.0,80.055
18.6643,29.4127,69.5518,1.6218,57.2745,57.0,80.055
18.8545,29.4127,69.5518,1.6499,57.2745,57.0,80.055
18.746,29.4127,69.5518,1.6861,57.2745,57.0,80.055
18.746,29.4127,69.5518,1.678,57.2745,57.0,80.055
18.4442,29.4127,69.5518,1.6901,57.2745,57.0,80.055
18.734,29.4127,69.5518,1.6901,57.2745,57.0,80.055
18.734,29.4127,69.5518,1.7061,56.6085,57.0,80.055
18.8463,29.016,69.5518,1.7503,56.6085,57.0,80.055
18.3423,29.016,69.5518,1.7704,56.6085,57.0,80.055
18.4054,29.016,69.5518,1.7664,57.3105,57.0,80.055
18.3118,29.3212,69.5518,1.7704,56.7345,57.0,80.055
17.9839,29.3212,69.5518,1.7463,57.4725,57.0,80.055
17.9944,29.3212,69.5518,1.7463,56.6625,57.0,80.055
17.8644,29.3212,69.5518,1.7704,56.6625,57.0,80.055
17.9672,29.3212,69.5518,1.7664,56.6625,57.0,80.055
17.606,29.3212,69.5518,1.7824,56.6625,57.0,80.055
15.6159,29.3212,69.5518,1.7503,56.6625,57.0,79.055
,29.3212,69.5518,1.7543,56.6625,57.0,79.055
15.6159,29.3212,69.5518,1.7503,56.6625,57.0,79.055
