MixedAirTemp,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
63.1071,18.1428,40.338,1.5134,53.9982,58.965
63.1071,17.9347,39.7887,1.5094,53.9982,58.965
62.279,17.6726,39.7887,1.4894,53.9982,58.965
62.279,17.6045,39.0867,1.4773,53.9982,58.965
62.279,17.4685,38.5069,1.4773,53.9982,58.965
62.279,17.2648,38.5069,1.4733,53.9982,58.965
62.279,16.9946,37.8355,1.4693,53.9982,58.965
62.279,16.9922,37.8355,1.4733,53.9982,58.965
63.7372,16.7201,37.2557,1.4613,53.9982,58.965
63.7372,16.5092,37.2557,1.4693,53.9982,58.965
63.7372,16.1078,36.5843,1.4613,53.9982,58.965
62.7471,16.1665,36.5843,1.4653,53.9982,58.965
62.099,16.284,36.2181,1.4693,53.9982,58.965
62.099,16.5014,36.2181,1.4693,53.9982,58.965
62.099,16.5014,35.6383,1.4693,53.9982,58.965
62.099,16.3036,35.6383,1.4693,53.9982,58.965
63.2871,16.1665,35.0584,1.4693,54.5383,58.965
63.2871,16.3036,35.0584,1.4733,54.5383,58.965
63.2871,16.6462,35.0584,1.4693,54.5383,58.965
64.1152,16.7201,34.3871,1.4693,54.5383,58.965
64.1152,16.8562,34.3871,1.4693,55.1143,58.965
64.1152,16.9922,33.9903,1.4813,55.1143,58.965
65.0153,22.3076,33.9903,1.4894,55.1143,58.965
65.0153,,33.5936,1.5054,55.1143,58.965
66.2934,,33.5936,1.5054,55.1143,58.965
66.2934,,33.5936,1.5054,56.3384,58.965
67.2115,,33.5936,1.5134,56.3384,58.965
67.2115,,33.5936,1.5094,56.3384,58.965
68.2196,,33.5936,1.5175,56.3384,58.965
68.2196,,33.5936,1.5014,57.0225,58.965
69.2277,,33.9903,1.4894,57.0225,58.965
69.9478,,33.9903,1.4934,57.6346,58.965
69.9478,,33.9903,1.4974,55.1863,58.965
69.9478,22.3076,33.9903,1.4332,55.1863,60.035
69.9478,23.1702,33.9903,1.4251,56.2484,60.035
70.6859,23.4077,33.9903,1.4251,57.5986,61.1
70.6859,23.699,34.3565,1.4452,54.7903,61.1
71.4239,24.3384,34.3565,1.4131,52.072,61.1
71.4239,24.48,34.3565,1.4131,53.3501,61.1
71.4239,24.5647,34.9669,1.4051,59.0387,61.1
71.4239,24.8141,34.9669,1.4211,59.0387,62.11
71.4239,24.778,34.9669,1.4532,58.2826,62.11
71.4239,25.2794,34.9669,1.4733,56.8965,62.11
71.4239,25.1005,34.9669,1.4773,55.7624,62.11
71.4239,24.7312,34.9669,1.4653,54.4122,62.11
71.4239,24.7312,35.4857,1.4452,52.5221,62.11
70.6859,24.4674,35.4857,1.4291,54.5383,62.11
70.6859,24.4674,35.4857,1.4492,58.9307,62.11
70.6859,24.209,35.4857,1.4733,57.7966,62.11
70.6859,24.1509,35.4857,1.5175,54.5383,62.11
70.6859,,35.4857,1.4613,53.2241,62.11
70.6859,,35.4857,1.5817,58.3546,62.11
70.6859,,35.4857,1.5777,54.6103,60.465
70.6859,,35.4857,1.4291,58.6427,64.205
69.4978,,35.0584,1.5978,56.3384,63.185
69.4978,,35.0584,1.5857,54.6643,63.185
68.4897,,35.0584,1.5897,56.3384,63.185
68.4897,,35.0584,1.5616,57.7606,61.67
68.4897,,35.0584,1.5656,54.1602,61.67
68.4897,,35.0584,1.5857,54.1602,61.67
68.4897,,35.0584,1.5777,57.1125,61.67
67.6616,,35.0584,1.5777,57.1125,61.67
67.6616,,35.0584,1.5496,57.1125,60.65
67.6616,,35.0584,1.5496,57.1125,60.65
66.2034,,35.0584,1.5335,56.2844,60.65
65.1953,,35.0584,1.5616,56.2844,60.65
65.1953,22.1228,35.0584,1.5496,56.2844,60.65
66.2034,21.7852,35.0584,1.5415,56.2844,60.65
65.0153,21.1861,35.0584,1.5335,56.2844,60.65
65.0153,21.0264,35.0584,1.5295,55.6904,60.65
65.0153,20.4038,35.0584,1.5255,55.6904,60.65
65.0153,20.3907,35.0584,1.5175,55.6904,60.65
65.0153,20.0339,35.0584,1.5175,55.6904,60.65
65.0153,19.9177,35.0584,1.5175,55.6904,60.65
64.2952,19.6455,35.0584,1.5295,55.6904,60.65
64.2952,19.5095,35.0584,1.5375,55.6904,60.65
64.2952,19.5244,35.0584,1.5255,55.6904,60.65
64.2952,19.6073,35.0584,1.5255,54.9883,60.65
63.6472,19.0551,34.6007,1.5335,54.9883,60.65
63.6472,19.0551,34.6007,1.5335,54.9883,60.65
64.7453,18.848,34.6007,1.5255,55.6904,60.65
63.9172,18.848,34.6007,1.5335,55.6904,60.65
63.9172,18.4964,34.6007,1.5335,54.8623,60.65
63.9172,18.4339,34.6007,1.5335,54.8623,60.65
63.9172,18.4389,34.2345,1.5375,54.8623,60.65
62.9271,18.4389,34.2345,1.5415,54.8623,60.65
62.189,18.4389,34.2345,1.5536,53.9982,60.65
62.9271,18.2999,34.2345,1.5536,54.9883,60.65
61.829,17.8127,34.2345,1.5456,53.8722,60.65
62.5491,17.8133,33.7462,1.5496,54.5023,60.65
62.5491,17.263,33.7462,1.5496,54.5023,60.65
61.649,17.1259,33.38,1.5536,54.5023,60.65
61.649,17.0574,33.38,1.5616,53.8362,60.65
61.649,16.584,32.8917,1.5576,53.8362,60.65
61.649,16.049,32.8917,1.5656,53.8362,60.65
60.8209,16.049,32.8917,1.5737,53.8362,60.65
61.649,15.655,32.2813,1.5817,53.8362,60.65
61.649,15.5209,32.2813,1.5656,53.8362,59.96
61.649,14.9616,31.4879,1.5616,53.8362,59.96
61.649,14.8961,31.4879,1.5656,53.8362,59.96
61.649,14.9479,30.786,1.5656,53.8362,59.96
61.649,14.8158,30.4198,1.5697,53.8362,59.96
61.649,14.5026,30.4198,1.5656,53.8362,59.96
61.649,14.3715,30.0231,1.5576,53.8362,59.96
60.7309,14.2585,29.7179,1.5656,53.8362,59.96
60.7309,14.1284,29.7179,1.5697,53.8362,59.96
60.7309,13.8681,29.1991,1.5737,53.1881,59.96
60.7309,13.7814,29.1991,1.5656,53.8722,59.96
60.7309,13.7588,28.8024,1.5656,53.8722,59.96
60.7309,13.7588,28.8024,1.5737,53.8722,59.96
60.7309,13.6687,28.8024,1.5656,53.8722,59.96
60.7309,13.6687,28.3446,1.5737,53.0621,59.96
60.7309,13.4024,28.3446,1.5456,53.0621,59.96
60.7309,13.3624,28.0089,1.5576,53.0621,59.96
60.7309,13.0101,28.0089,1.5536,53.0621,59.96
59.8308,12.8443,27.5206,1.5576,53.0621,59.96
59.8308,12.7692,27.5206,1.5576,53.0621,59.96
59.8308,12.644,27.5206,1.5536,53.0621,59.96
59.8308,12.644,27.0629,1.5616,53.0621,59.96
61.4689,12.644,27.0629,1.5496,53.0621,59.96
61.4689,12.7317,26.7882,1.5536,54.1602,59.96
62.369,12.9571,26.7882,1.5576,54.1602,59.96
63.2871,13.1255,26.7882,1.5496,54.1602,59.96
63.2871,13.372,26.7882,1.5817,54.1602,59.96
63.2871,13.6641,26.1168,1.5857,54.1602,59.96
63.2871,13.737,25.6285,1.5817,55.0243,59.96
63.2871,13.8856,25.6285,1.5817,55.0243,59.96
63.2871,14.1765,25.2318,1.5897,55.0243,59.96
64.0072,14.5255,25.2318,1.5817,55.0243,59.96
64.0072,14.7586,25.2318,1.5937,55.0243,59.96
64.8353,14.9833,25.2318,1.5857,55.7264,59.96
64.8353,15.2155,25.2318,1.5737,55.7264,59.96
64.8353,15.4935,25.2318,1.5817,55.7264,59.96
64.8353,15.2876,25.5065,1.5777,55.7264,59.96
65.5734,15.9904,25.5065,1.5737,55.7264,59.96
65.5734,15.9606,25.5065,1.5777,55.7264,59.96
66.2934,16.3065,25.5065,1.5616,55.7264,59.96
66.2934,16.446,25.1097,1.5737,56.2844,59.96
66.2934,17.2029,25.1097,1.5737,56.2844,59.96
66.2934,16.7658,25.6285,1.5737,56.2844,59.96
67.5716,17.4132,25.6285,1.5697,55.4383,59.96
66.2934,17.4334,25.6285,1.5656,56.0504,59.96
66.2934,17.2378,24.774,1.5335,56.0504,59.96
66.2934,17.3403,24.1942,1.5656,56.0504,59.96
66.2934,17.5337,24.1942,1.4773,53.8722,61.03
67.3015,17.4429,24.1942,1.5737,55.7984,59.82
67.3015,17.9903,24.8046,1.5456,56.7345,59.82
67.3015,17.896,24.8046,1.5576,56.7345,59.82
66.5635,17.8091,24.8046,1.5616,56.7345,59.82
66.5635,18.0582,24.4994,1.5576,56.7345,59.82
66.5635,17.7182,24.4994,1.5616,55.0603,59.82
66.5635,17.7139,24.1332,1.5576,56.6625,59.82
66.5635,17.2363,24.1332,1.5616,55.3123,59.82
66.5635,17.2329,24.1332,1.5576,56.4464,59.82
65.3933,17.0865,24.1332,1.5335,55.6364,59.82
65.3933,16.8913,24.1332,1.5295,55.6364,59.82
65.3933,16.8219,23.7975,1.5415,55.0243,59.82
64.1152,16.6228,23.7975,1.5295,55.0243,59.82
63.3771,16.52,23.7975,1.5335,55.0243,59.82
63.3771,16.3703,23.7975,1.5375,55.0243,59.82
63.3771,15.9745,23.7975,1.5335,55.0243,59.82
62.5491,15.9623,23.5533,1.5415,54.0522,59.82
62.5491,15.5473,23.5533,1.5415,54.0522,59.82
62.5491,15.5303,23.5533,1.5375,54.0522,59.82
62.5491,15.1404,23.5533,1.5415,54.0522,59.82
62.5491,15.014,23.5533,1.5415,54.0522,59.82
62.5491,14.9667,23.5533,1.5415,54.0522,59.82
62.5491,14.7951,23.3092,1.5415,54.0522,59.82
62.5491,14.7951,23.3092,1.5335,54.0522,59.82
61.829,14.7951,23.3092,1.5335,54.0522,59.82
61.829,14.7951,23.3092,1.5415,54.0522,59.82
61.829,14.7504,22.943,1.5415,53.3861,59.82
61.829,14.639,22.943,1.5456,53.3861,59.82
61.829,14.639,22.943,1.5415,53.3861,59.82
61.829,14.5276,22.943,1.5415,54.2862,59.82
60.9109,14.5853,22.6989,1.5456,52.7201,59.82
60.9109,14.4149,22.6989,1.5536,52.7201,59.82
60.9109,14.3005,22.6989,1.5576,53.2961,59.82
60.9109,14.1862,22.6989,1.5937,52.7201,59.82
60.9109,14.1241,22.6989,1.5616,52.7201,59.82
59.9208,14.0528,22.6989,1.5616,52.7201,59.82
59.9208,13.9854,22.6989,1.5656,52.7201,59.82
59.9208,,22.3632,1.5616,52.7201,59.82
59.2727,,22.3632,1.5576,52.7201,59.82
59.2727,,22.3632,1.5616,52.7201,59.82
59.2727,,22.3632,1.5656,52.7201,59.82
59.2727,,22.3632,1.5656,51.892,59.82
59.2727,,22.3632,1.5576,51.892,59.82
59.2727,,22.3632,1.5616,51.892,59.82
59.2727,,22.3632,1.5576,51.892,59.82
59.2727,,22.119,1.5616,51.892,59.82
59.2727,,22.119,1.5616,52.5221,59.82
59.2727,,22.119,1.5616,52.5221,59.82
59.2727,,22.119,1.5656,52.5221,59.82
60.1008,11.8565,22.119,1.5616,52.5221,59.82
59.4527,13.3715,22.119,1.5616,52.5221,59.82
59.4527,,22.119,1.5576,52.5221,59.82
59.4527,,21.7223,1.5576,52.5221,59.82
59.4527,,21.7223,1.5576,52.5221,59.82
59.4527,,21.7223,1.5576,52.5221,59.82
59.4527,,21.7223,1.5616,52.5221,59.82
59.4527,,21.7223,1.5576,52.5221,59.82
59.4527,,21.7223,1.5616,52.5221,59.82
59.4527,,21.7223,1.5616,52.5221,59.82
58.2826,,21.7223,1.5656,51.856,59.82
58.2826,,21.295,1.5697,51.856,59.82
58.2826,,21.5087,1.5697,51.2259,59.82
58.2826,,21.5087,1.4773,51.2259,59.82
57.3645,,21.5087,1.4773,51.2259,59.82
58.1926,,21.5087,1.5134,51.2259,59.82
58.1926,,21.8749,1.5656,51.2259,59.82
58.1926,,21.8749,1.5737,51.2259,59.82
58.1926,,21.4782,1.5817,51.2259,59.82
58.1926,,21.4782,1.5777,51.2259,59.82
59.1827,,21.1425,1.5777,52.072,59.82
60.0108,,21.3866,1.5697,52.8461,59.82
61.0909,,21.3866,1.5415,52.8461,59.82
61.829,,21.3866,1.5335,54.1602,59.82
61.829,13.3715,21.3866,1.5255,53.3861,59.82
63.3771,13.3715,21.3866,1.5094,54.4482,59.82
63.3771,14.3071,21.6918,1.5054,54.4482,59.82
63.3771,14.6476,21.6918,1.5134,54.4482,59.82
64.1152,15.5905,21.9359,1.5134,55.1503,59.82
64.1152,15.7722,22.3937,1.5134,55.1503,59.82
65.0153,16.6086,22.3937,1.5134,55.1503,59.82
65.0153,,22.3937,1.5175,55.9244,59.82
65.9334,,22.3937,1.5094,56.5005,59.82
65.9334,17.1144,22.3937,1.5094,56.5005,59.82
65.9334,,22.6683,1.5175,56.5005,59.82
65.9334,,22.6683,1.5134,55.4743,59.82
65.9334,,22.9125,1.5054,54.1602,59.82
67.3015,,22.9125,1.4974,54.1602,59.82
67.3015,,23.2787,1.5054,54.1602,59.82
67.3015,,23.2787,1.5054,56.6625,59.82
68.1296,18.1607,23.2787,1.4974,56.6625,59.82
68.1296,18.3658,23.2787,1.5094,56.6625,59.82
68.1296,18.8272,22.6683,1.5014,55.3123,59.82
67.0315,18.6145,22.6683,1.4813,55.3123,59.82
67.7516,18.4108,22.6683,1.4773,57.1125,59.82
67.7516,18.6643,22.6683,1.4613,57.1125,59.82
67.7516,18.8545,22.6683,1.4813,57.1125,59.82
67.7516,18.746,22.6683,1.4733,57.1125,59.82
67.7516,18.746,22.6683,1.4733,55.2403,59.82
67.7516,18.4442,21.8749,1.4693,53.5842,59.82
67.7516,18.734,22.6073,1.4572,55.4383,59.82
67.7516,18.734,22.6073,1.4613,56.8245,59.82
67.7516,18.8463,22.6073,1.4733,56.8245,59.82
67.0315,18.3423,22.6073,1.4773,54.9523,59.82
67.0315,18.4054,22.6073,1.4853,54.2142,59.82
67.0315,18.3118,22.2106,1.4733,56.5005,59.82
67.0315,17.9839,22.2106,1.4693,56.5005,59.82
66.2034,17.9944,22.2106,1.4813,56.5005,59.82
66.2034,17.8644,22.2106,1.4733,56.5005,59.82
64.8353,17.9672,21.9054,1.4653,55.4743,59.82
64.0072,17.606,21.9054,1.4653,55.4743,59.82
64.0072,15.6159,21.9054,1.4733,54.4482,59.82
64.0072,,21.9054,1.4813,54.4482,59.82
62.9271,15.6159,21.9054,1.4813,53.6742,59.82
62.9271,,21.9054,1.4813,54.4122,59.82
62.9271,,21.9054,1.4934,53.8362,59.82
61.829,,21.9054,1.4974,53.8362,59.82
61.829,15.6159,21.9054,1.5054,53.8362,59.82
61.829,15.2778,21.9054,1.5134,53.8362,59.82
61.829,15.2236,21.9054,1.5094,53.0621,59.82
61.829,15.0502,21.9054,1.5134,53.0621,59.82
61.829,14.9272,22.1495,1.5134,53.0621,59.82
61.829,14.802,22.1495,1.5134,53.0621,59.82
60.5509,14.8573,22.1495,1.5255,53.0621,59.82
60.5509,14.5952,22.1495,1.5255,52.396,59.82
60.5509,14.3345,22.1495,1.5175,53.0621,59.82
60.5509,14.0689,22.1495,1.5215,52.36,59.82
60.5509,13.7347,22.1495,1.5175,52.36,59.82
59.6508,13.7347,22.1495,1.5255,52.36,59.82
59.6508,13.5439,22.1495,1.5255,52.36,59.82
59.6508,13.5869,22.1495,1.5215,52.36,59.82
59.6508,13.3305,22.1495,1.5255,51.766,59.82
59.6508,13.1623,22.1495,1.5255,51.766,59.82
59.6508,12.6255,22.1495,1.5255,52.396,59.82
59.6508,12.6255,22.6989,1.4251,52.396,59.82
58.9127,12.6611,23.4313,1.4452,51.856,59.82
58.9127,12.3382,23.4313,1.4492,51.856,59.82
58.9127,12.2733,21.7528,1.4693,51.856,59.82
58.1926,12.1422,21.7528,1.4693,51.856,59.82
58.1926,12.1422,21.7528,1.4813,51.856,59.82
58.1926,12.011,21.7528,1.4894,51.856,59.82
58.9127,,21.7528,1.4934,52.396,59.82
58.1026,,21.7528,1.5094,52.396,59.82
58.1026,,22.0275,1.5134,51.4419,59.82
58.1026,,22.0275,1.5415,51.4419,59.82
58.1026,,22.0275,1.5697,51.4419,59.82
58.1026,,22.3937,1.5937,51.4419,59.82
58.1026,,22.3937,1.5656,51.4419,59.82
58.1026,,22.3937,1.5737,51.4419,59.82
58.1026,,22.6683,1.5737,51.4419,59.82
58.1026,,22.6683,1.5656,51.4419,59.82
58.1026,,22.6683,1.5737,51.4419,59.82
57.3645,,22.6683,1.5817,50.1098,59.82
57.3645,,22.6683,1.5737,50.1098,59.82
57.3645,,22.6683,1.5817,50.1098,59.82
58.1026,,22.9125,1.5777,51.0639,59.82
58.1026,,22.3632,1.5777,51.0639,59.82
58.1026,,22.3632,1.6018,51.0639,59.82
56.9145,,22.3632,1.5857,51.0639,59.82
56.9145,,22.3632,1.5576,51.0639,58.885
58.0126,,22.3632,1.5375,51.0639,58.885
58.0126,,22.3632,1.5215,51.0639,58.885
58.0126,,22.3632,1.4974,51.0639,58.885
58.8227,,22.3632,1.4894,51.0639,58.885
58.8227,,22.3632,1.4894,51.0639,58.885
60.9109,,22.3632,1.4733,52.072,58.885
60.9109,,22.3632,1.4773,52.072,58.885
62.099,,22.3632,1.4813,52.072,58.885
63.1971,,22.6989,1.4813,53.0621,58.885
63.1971,,22.6989,1.4693,53.0621,58.885
64.6553,,22.9735,1.4733,53.0621,58.885
65.6634,,23.3397,1.4733,53.0621,58.885
66.4734,,23.6449,1.4572,53.9262,58.885
66.4734,,23.889,1.4572,55.8884,58.885
67.2115,,23.889,1.4492,55.8884,58.885
67.2115,,23.889,1.4613,55.8884,58.885
68.0396,,24.3468,1.4613,55.0603,58.885
68.7597,,24.3468,1.4492,56.5005,58.885
68.7597,,24.7435,1.4492,56.5005,58.885
69.5878,,24.7435,1.4492,57.1125,58.885
69.5878,,26.2084,1.4412,57.1125,58.885
70.6859,23.0289,25.5065,1.4452,54.4482,58.885
70.6859,23.0289,25.5065,1.4492,54.4482,58.885
70.6859,23.0289,26.0863,1.4452,57.5446,58.885
70.6859,23.0289,26.0863,1.4372,54.0882,58.885
71.964,23.0771,26.6051,1.4412,57.0225,58.885
71.964,,26.9713,1.4372,53.8002,58.885
71.964,23.6992,26.9713,1.4091,57.4725,58.885
71.964,24.3337,27.368,1.4532,52.9001,58.885
71.964,24.5067,27.8868,1.4452,58.7687,59.89
71.964,24.8803,27.8868,1.4251,57.6346,59.89
71.964,,27.8868,1.4251,55.9604,59.89
71.964,25.075,27.4596,1.4693,52.36,60.895
71.964,25.2451,27.4596,1.4492,55.9604,60.895
71.964,25.2451,29.6263,1.4251,58.5167,60.895
71.964,25.3199,29.6263,1.4131,56.8245,60.895
71.964,25.168,33.6241,1.4532,55.6904,60.895
71.0639,25.2075,33.6241,1.4532,54.1242,60.895
71.0639,24.8894,31.8541,1.4653,52.234,60.895
71.0639,24.7348,29.7484,1.4452,58.5527,60.895
71.0639,24.48,29.2601,1.4613,55.6904,60.895
69.8578,24.449,31.0912,1.4813,54.4482,60.895
69.8578,23.9497,26.9713,1.4693,57.0225,60.895
69.8578,23.717,27.4596,1.4773,53.8362,60.895
69.8578,23.7329,27.8258,1.4572,57.4725,60.895
69.8578,23.6742,28.3141,1.4813,53.0621,60.895
69.8578,23.451,29.8094,1.4532,57.9586,60.895
69.8578,23.1462,28.7108,1.4773,53.2241,60.895
69.8578,23.0368,30.1756,1.4572,56.9865,60.895
68.5797,22.9185,35.5162,1.4372,57.9046,60.895
68.5797,22.8639,35.5162,1.4572,53.4762,60.895
68.5797,22.6253,35.5162,1.4291,57.5086,60.895
68.5797,22.4454,35.5162,1.4211,57.5086,60.895
68.5797,22.2048,36.0045,1.4412,53.1881,60.895
68.5797,,36.3707,1.4372,54.6643,60.895
67.7516,,35.4857,1.4332,56.5365,60.895
66.7615,,36.2181,1.4372,56.5365,60.895
66.7615,,36.2181,1.4372,55.6904,60.895
66.7615,21.973,34.6617,1.4492,55.6904,60.895
66.7615,22.02,34.6617,1.4572,54.4482,60.895
66.7615,21.7676,30.5113,1.4532,55.3483,60.895
66.7615,21.7479,29.8094,1.4532,56.6085,60.895
66.7615,21.7263,33.0443,1.4572,56.6085,60.895
66.7615,21.7263,33.38,1.4653,53.9622,60.895
66.7615,21.6381,28.6498,1.4653,56.8605,60.895
66.7615,21.509,28.9549,1.4613,56.8605,60.895
66.7615,21.3518,29.2601,1.4613,54.6103,60.895
66.7615,21.3518,29.6263,1.4613,56.7345,60.895
66.7615,21.3874,29.6263,1.4653,56.7345,60.895
66.7615,21.2562,29.6263,1.4613,56.7345,60.895
66.7615,20.994,29.6263,1.4733,54.5023,60.895
66.7615,20.8628,32.4339,1.5777,56.4464,60.895
66.7615,20.8935,33.7157,1.5777,56.4464,60.895
66.7615,21.0563,34.1429,1.5777,56.4464,60.895
66.7615,21.0563,34.1429,1.5737,56.4464,60.895
66.7615,20.9897,34.1429,1.4291,55.1863,58.75
66.0234,21.1821,34.1429,1.4813,55.1863,57.41
66.0234,21.2497,34.1429,1.4532,55.1863,57.41
66.0234,21.3848,34.7838,1.4091,55.1863,57.41
66.0234,21.4825,34.7838,1.4211,55.1863,57.41
66.0234,21.4825,35.15,1.4091,55.1863,57.41
66.0234,21.3464,35.15,1.4051,56.1224,58.415
66.0234,21.2784,35.15,1.4211,56.1224,58.415
66.0234,21.2784,35.15,1.4171,56.1224,58.415
67.0315,21.2784,41.1009,1.4131,56.1224,61.395
67.0315,21.2375,42.1995,1.4131,54.8263,61.395
67.0315,21.1947,42.9625,1.4291,56.6985,61.395
66.2934,21.0567,42.9625,1.4412,56.0864,61.395
66.2934,20.8264,42.9625,1.4412,56.0864,61.395
66.2934,20.6208,42.9625,1.4372,56.0864,61.395
66.2934,20.4837,42.9625,1.4452,54.7003,61.395
66.2934,20.2096,42.9625,1.4452,56.4464,61.395
66.2934,20.3158,42.9625,1.4492,56.4464,61.395
65.5734,20.3853,42.9625,1.4452,55.4023,61.395
65.5734,20.5243,39.0257,1.5656,55.4023,61.395
65.5734,20.5243,41.9554,1.5697,54.1242,61.395
65.5734,20.4731,38.3848,1.4934,55.6364,62.915
65.5734,20.4731,38.3848,1.5054,55.6364,62.915
65.5734,20.3853,38.3848,1.4813,55.6364,62.915
64.5653,20.3158,38.3848,1.5054,54.6643,62.915
64.5653,20.4031,38.3848,1.5255,55.6904,62.915
66.2034,20.4731,38.3848,1.5335,56.4464,62.915
66.2034,22.043,38.3848,1.5335,55.6904,62.915
66.2034,21.2877,38.3848,1.5335,55.6904,62.915
66.9415,22.0234,38.3848,1.4291,56.6085,66.12
66.9415,22.3093,38.9342,1.5496,55.7264,64.685
67.7516,23.1998,39.3309,1.4131,56.4104,67.225
67.7516,23.8112,39.3309,1.5857,55.5104,65.965
67.7516,24.8258,39.3309,1.5656,55.5104,63.135
67.7516,25.1432,39.3309,1.5697,55.5104,63.135
69.2277,26.5827,39.3309,1.5737,55.5104,63.135
69.2277,27.0988,40.1854,1.5857,56.0864,63.135
69.2277,27.8232,40.7347,1.5857,56.0864,61.605
69.2277,28.0217,41.4976,1.5415,56.0864,61.605
69.2277,28.0818,43.3592,1.5295,56.0864,61.605
69.2277,28.3539,43.3592,1.5375,56.0864,61.605
69.2277,28.5282,43.3592,1.5335,56.0864,61.605
70.5959,28.5104,43.3592,1.5134,56.0864,61.605
70.5959,29.3999,44.4578,1.4613,56.0864,61.605
70.5959,29.8119,45.0682,1.4372,56.0864,61.605
70.5959,30.2672,46.8382,1.4091,56.0864,61.605
72.5221,30.3569,46.1058,1.4251,57.9586,62.675
72.5221,30.3189,48.6387,1.4211,55.6904,62.675
73.4401,30.6217,48.6387,1.4131,56.6625,62.675
73.4401,30.5651,49.2491,1.4211,54.7903,62.675
72.6121,30.8107,49.2491,1.4171,56.4104,62.675
72.6121,30.7501,49.2491,1.397,58.6787,62.675
72.6121,30.4448,48.7303,1.4452,55.7984,62.675
72.6121,29.6582,48.7303,1.4532,55.7984,62.675
72.6121,29.5409,48.7303,1.4532,55.7984,62.675
72.6121,29.6628,48.181,1.4653,55.7984,62.675
72.6121,29.6628,48.181,1.4773,53.7642,62.675
71.2439,29.3649,48.181,1.4934,56.6085,62.675
71.2439,29.3649,48.181,1.4974,56.6085,62.675
71.2439,29.6047,48.9439,1.5255,56.6085,62.675
70.2358,29.3064,49.7984,1.5496,56.6085,62.675
70.2358,29.5178,50.3782,1.5616,55.9244,62.675
70.2358,29.3793,47.4791,1.5737,56.6625,62.675
69.4978,29.1608,50.5308,1.5737,54.7363,62.675
69.4978,28.936,50.5308,1.5857,55.3123,62.675
69.4978,29.0852,50.5308,1.5857,56.2484,62.675
69.4978,28.8209,49.4017,1.5777,56.8605,62.675
68.1296,28.6435,49.4017,1.5134,56.1764,62.675
68.1296,28.5104,49.4017,1.4974,56.1764,62.675
68.1296,28.5282,49.4017,1.4853,56.1764,62.675
68.1296,28.4766,50.2561,1.4894,56.1764,62.675
68.1296,28.3415,50.836,1.4894,56.1764,62.675
68.1296,28.3539,51.4769,1.4894,56.1764,62.675
68.1296,28.0818,51.4769,1.4813,56.1764,62.675
68.1296,28.0137,51.4769,1.4853,56.1764,62.675
68.1296,28.1588,51.4769,1.4853,56.1764,62.675
68.1296,28.0217,51.4769,1.4813,56.1764,62.675
68.1296,27.8846,51.4769,1.4853,56.1764,62.675
67.3915,27.8846,51.4769,1.5054,56.1764,62.675
67.3915,27.8897,50.3477,1.5857,56.1764,62.675
67.3915,27.7516,50.3477,1.5857,56.1764,62.675
67.3915,27.6826,50.3477,1.5857,56.1764,62.675
67.3915,27.8232,50.3477,1.5656,56.1764,61.87
67.3915,27.5451,50.3477,1.5656,56.1764,61.87
68.3096,27.5437,51.2632,1.5697,56.1764,61.87
68.3096,27.5437,51.2632,1.5737,55.5644,61.87
68.3096,27.5437,51.2632,1.5737,55.5644,61.87
68.3096,27.4061,51.2632,1.5737,55.5644,61.87
68.3096,27.4061,51.2632,1.5737,55.5644,61.87
68.3096,27.4037,50.5308,1.5737,55.5644,61.87
68.3096,27.4037,50.5308,1.5134,55.5644,61.87
68.3096,27.1937,50.5308,1.5014,55.5644,61.87
68.3096,27.1937,50.5308,1.4853,55.5644,61.87
68.3096,27.0537,50.5308,1.4813,55.5644,61.87
67.0315,27.0537,49.8289,1.4813,55.5644,61.87
67.0315,26.6415,49.8289,1.4773,55.5644,61.87
67.0315,26.0736,49.8289,1.4653,55.5644,61.87
67.0315,26.0736,49.8289,1.4853,55.5644,61.87
67.0315,26.2009,50.4698,1.4934,55.5644,61.87
67.0315,26.2714,51.0191,1.5415,55.5644,61.87
67.0315,26.2714,51.0191,1.5737,55.5644,61.87
67.0315,26.2714,51.0191,1.5737,55.5644,61.87
67.8596,,51.0191,1.5737,55.5644,61.87
67.8596,,51.0191,1.5777,55.5644,61.87
67.8596,26.2009,51.0191,1.5817,54.8623,61.87
67.0315,26.0599,50.1036,1.5857,54.8623,61.87
67.0315,25.7779,48.6082,1.5857,54.8623,61.87
67.0315,25.7602,46.5025,1.5937,54.8623,61.87
67.0315,25.8121,46.5025,1.5697,54.8623,61.87
66.2034,25.6691,48.5777,1.5737,54.8623,61.87
66.2034,25.6691,46.3194,1.5737,54.8623,61.87
66.2034,25.5262,46.3194,1.5817,54.2142,61.87
66.2034,25.3832,45.5565,1.5817,54.2142,61.87
66.2034,25.3832,47.4485,1.5777,54.2142,61.87
66.2034,25.2402,48.1504,1.5897,54.2142,61.87
66.2034,25.1687,48.1504,1.5817,54.2142,61.87
66.2034,25.1687,47.3875,1.5817,54.2142,61.87
66.2034,25.1687,47.9368,1.5134,54.2142,61.87
66.2034,25.0258,47.9368,1.4813,54.2142,61.87
66.2034,25.0258,47.9368,1.4653,54.2142,61.87
66.2034,25.0258,47.9368,1.4613,54.2142,61.87
66.2034,25.0258,47.9368,1.4653,54.2142,61.87
66.9415,25.1687,47.9368,1.4653,54.2142,61.87
