MixedAirTemp,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyFanSpeedOutput
60.8209,16.9434,27.7342,73.9982,1.2284,58.6427,71.02
60.8209,16.8389,27.1239,74.9163,1.2244,54.5743,71.02
60.8209,16.5079,27.1239,74.9163,1.2324,56.1764,71.02
60.8209,16.5765,27.1239,74.9163,1.1963,57.8326,71.02
60.1008,16.2068,27.1239,74.9163,1.1883,54.8263,71.02
60.7309,15.7746,27.1239,74.9163,1.1361,55.4023,71.02
60.7309,15.7727,30.1451,72.414,1.1361,59.2907,71.02
59.6508,15.7062,31.5794,71.0639,1.12,58.5527,71.02
59.6508,15.6965,30.9386,71.0639,1.1321,55.0243,71.02
59.6508,15.6378,31.5184,71.0639,1.124,56.9505,71.02
59.6508,15.3814,30.8165,71.0639,1.116,56.2844,71.925
59.6508,15.4382,30.8165,71.0639,1.112,56.2844,72.775
59.6508,15.3736,30.8165,71.82,1.12,56.9505,72.775
59.6508,15.4382,30.8165,71.82,1.112,56.3384,73.975
59.6508,15.4382,31.4269,71.82,1.112,55.7624,73.975
59.6508,15.4382,31.4269,71.82,1.1802,58.3906,73.975
59.6508,15.5673,30.9691,71.82,1.2405,56.4464,73.975
59.6508,15.4382,30.9691,71.82,1.2324,56.4464,73.975
60.2808,15.5425,29.7484,71.82,1.2485,58.3906,73.975
59.5608,15.4299,29.7484,71.82,1.2886,54.4482,65.47
59.5608,15.4103,29.7484,71.82,1.2405,59.1647,65.47
59.5608,15.2782,29.7484,71.82,1.2565,57.9586,65.47
59.5608,15.2782,29.7484,71.82,1.2686,54.5023,65.47
59.5608,15.3325,29.7484,71.82,1.2525,57.8326,65.47
59.5608,15.3868,29.7484,72.6481,1.112,57.8326,72.395
59.5608,15.2527,29.7484,72.6481,1.1802,55.1503,73.365
59.5608,15.5209,29.3212,71.82,1.1923,58.7687,73.365
59.5608,15.655,28.2225,71.82,1.2124,55.7264,73.365
59.5608,15.7221,28.2225,70.8299,1.2003,58.3906,73.365
60.2808,15.8562,28.6803,70.8299,1.2445,56.3384,73.365
59.6508,15.9903,29.077,70.8299,1.2846,58.1566,73.365
60.2808,15.9139,29.077,71.82,1.2806,56.8965,70.145
60.2808,16.1078,29.077,71.82,1.2164,54.7363,70.145
60.2808,16.2438,29.077,72.8101,1.2766,56.7345,66.28
60.2808,16.4479,29.4127,72.8101,1.2766,58.2826,66.28
60.2808,16.584,30.1756,72.8101,1.2806,54.5023,66.28
60.2808,16.9922,28.9244,71.496,1.2043,56.5005,66.28
61.0909,17.1259,28.9244,71.496,1.2043,59.6508,66.28
61.0909,17.5371,28.9244,71.496,1.2365,57.9946,66.28
61.0909,17.7426,29.5653,71.496,1.2324,56.0864,66.28
61.0909,18.0168,29.5653,71.496,1.2365,54.4122,66.28
61.0909,18.0168,29.901,71.496,1.2324,56.8245,66.28
61.0909,17.9447,29.901,72.45,1.2244,59.8848,66.28
61.0909,17.9447,30.2367,72.45,1.1642,56.5365,66.28
61.0909,18.0168,31.0606,72.45,1.1,55.6904,72.085
61.0909,18.1538,36.9505,71.496,1.1441,55.6904,73.14
61.0909,18.3594,29.5043,71.496,1.1722,55.6904,73.14
61.919,18.71,29.962,71.496,1.1722,57.9046,73.14
61.919,19.353,30.4808,71.496,1.1963,57.9046,73.14
62.5491,19.7731,30.9691,71.496,1.2164,57.9046,73.14
62.5491,20.2631,30.9691,71.496,1.2485,55.5644,73.14
63.2871,20.4731,31.5794,72.414,1.2485,57.5986,73.14
63.2871,21.2432,32.0982,72.414,1.2405,56.6625,73.14
63.2871,21.428,32.8307,72.414,1.2646,56.6625,73.14
64.1152,22.0536,32.3729,72.414,1.2324,58.2826,73.14
64.8353,22.161,31.1522,71.496,1.2646,55.6004,73.14
64.8353,22.7822,33.5021,71.496,1.2244,56.8245,73.14
64.8353,23.1963,32.1898,71.496,1.2043,57.6346,73.14
64.8353,23.7276,33.441,71.496,1.2204,57.6346,73.14
64.8353,23.6812,32.8307,71.496,1.2405,57.6346,73.14
64.8353,23.9513,39.8497,72.7381,1.2324,57.6346,73.14
64.8353,23.9513,32.9222,72.7381,1.2244,55.6364,73.14
64.8353,24.0864,37.3473,72.7381,1.2164,55.6364,73.14
64.8353,24.2215,34.6007,72.7381,1.2003,57.5446,73.14
64.8353,24.5592,34.1734,71.82,1.1923,57.5446,73.14
64.8353,24.8294,33.1969,71.82,1.1642,56.1224,73.14
65.6634,25.1671,34.0514,71.82,1.1682,57.3105,73.14
65.6634,25.5645,34.0514,71.82,1.1722,57.3105,73.14
65.6634,25.91,34.0514,71.82,1.1762,56.2844,73.14
65.6634,25.9134,34.6312,71.82,1.1722,56.2844,73.14
64.8353,25.9134,34.6312,71.82,1.1802,57.2745,73.14
64.8353,25.7793,39.8802,72.6121,1.116,57.2745,73.14
64.8353,25.8974,41.6502,72.6121,1.104,56.6625,73.14
64.8353,25.7603,38.9647,72.6121,1.104,56.6625,73.14
64.8353,25.8073,35.15,71.3879,1.116,56.6625,73.14
64.8353,25.8073,35.15,71.3879,1.112,56.6625,73.14
64.8353,25.6536,35.15,71.3879,1.108,56.6625,74.075
64.8353,25.6536,36.0045,71.3879,1.108,56.6625,74.075
64.8353,25.6369,36.0045,71.3879,1.108,56.6625,74.075
64.8353,25.6369,41.5587,72.45,1.12,56.6625,74.075
64.8353,25.7602,53.0332,72.45,1.104,57.2745,74.075
64.8353,25.7602,49.0965,71.2619,1.108,57.2745,74.075
64.8353,25.6892,56.7259,71.2619,1.116,57.2745,74.075
64.8353,25.6892,56.7259,71.2619,1.0719,57.2745,75.69
64.8353,25.6892,56.7259,71.2619,1.108,57.2745,77.22
64.8353,25.6892,55.6883,71.2619,1.12,57.2745,77.22
64.8353,25.6892,55.6883,71.982,1.124,57.2745,77.22
64.8353,25.6892,55.0474,71.982,1.116,57.2745,77.22
64.8353,25.6892,55.0474,71.982,1.12,57.2745,77.22
64.8353,25.6892,55.0474,71.982,1.12,56.6985,77.22
64.8353,25.3591,55.0474,71.982,1.12,56.6985,77.22
64.8353,25.3591,54.4065,71.982,1.1281,56.6985,77.22
64.8353,25.3591,53.6131,71.982,1.12,56.6985,77.22
64.8353,25.3591,53.0638,71.982,1.1281,56.6985,77.22
64.8353,25.2871,53.8877,71.982,1.2043,56.6985,77.22
64.8353,25.1432,54.6202,71.982,1.1441,56.6985,77.22
64.8353,25.1432,54.6202,71.982,1.1481,56.6985,77.22
64.8353,25.4055,54.6202,71.982,1.1481,56.6985,77.22
64.8353,25.5031,53.9183,71.982,1.1481,56.6985,77.22
64.8353,25.5031,53.9183,71.982,1.1602,56.6985,77.22
64.0072,25.5031,53.9183,71.982,1.1562,56.6985,77.22
64.0072,25.5031,53.9183,71.982,1.1642,56.6985,77.22
64.8353,25.5031,52.2398,71.982,1.1642,56.6985,77.22
64.8353,25.5031,52.2398,71.982,1.1642,56.6985,77.22
64.8353,25.5031,53.7962,71.982,1.1642,56.6985,77.22
64.8353,25.2402,52.7281,71.982,1.1682,56.6985,77.22
64.8353,25.3832,52.7281,71.982,1.1642,56.6985,77.22
64.8353,25.3832,53.8572,71.982,1.1722,56.6985,77.22
64.0072,25.3832,53.8572,71.982,1.1642,56.6985,77.22
64.0072,25.1213,53.8572,71.982,1.1722,56.6985,77.22
64.0072,25.1213,53.8572,71.982,1.1722,56.6985,77.22
64.0072,25.1213,53.8572,71.982,1.1682,56.6985,77.22
64.0072,25.1213,53.8572,71.982,1.1762,56.6985,77.22
63.2871,25.1213,53.8572,71.982,1.1762,56.6985,77.22
63.2871,25.1213,53.8572,71.982,1.1762,56.6985,77.22
62.279,23.5534,54.5896,71.982,1.1883,56.6985,77.22
62.279,23.0284,52.7281,71.982,1.1963,56.6985,77.22
62.9271,22.8874,56.0545,70.9919,1.2886,56.6985,75.93
62.9271,22.7464,55.4746,70.9919,1.2927,56.6985,75.93
62.9271,22.5033,55.4746,70.9919,1.2886,57.2745,75.93
62.9271,22.9527,54.254,70.9919,1.2927,57.2745,75.93
62.9271,22.8097,51.4463,72.018,1.2565,57.2745,75.93
62.9271,22.8097,52.9417,72.018,1.2565,57.2745,75.93
62.9271,22.8097,52.0567,72.018,1.2605,57.2745,75.93
62.189,22.7679,52.0567,72.018,1.2605,57.2745,75.93
62.189,22.7679,51.2022,72.018,1.2646,57.2745,75.93
62.189,22.4523,50.6529,72.018,1.2726,57.2745,75.93
62.189,22.3093,50.6529,72.018,1.2927,57.2745,75.93
61.559,21.9267,50.6529,72.018,1.2927,56.5725,75.93
61.559,21.9267,51.2327,72.018,1.2886,56.5725,75.93
61.559,22.1664,51.2327,72.018,1.2927,56.5725,74.49
62.279,22.552,51.2327,72.018,1.2846,56.5725,74.49
62.279,22.6959,51.2327,72.018,1.2846,56.5725,74.49
62.279,22.6959,49.4627,72.018,1.2886,56.5725,74.49
62.279,22.6959,47.6317,72.018,1.2886,56.5725,74.49
62.279,22.6959,45.0987,72.018,1.2886,57.3105,74.49
62.279,22.1664,45.0987,72.018,1.2886,56.5365,74.49
62.9271,22.1664,45.9837,72.018,1.2846,56.5365,74.49
62.9271,22.408,45.9837,72.018,1.2806,57.6346,74.49
62.9271,22.552,45.9837,72.018,1.2766,57.6346,74.49
62.9271,22.6959,45.9837,73.0081,1.2726,57.6346,74.49
64.4753,22.6959,45.9837,73.0081,1.2405,57.6346,74.49
64.4753,22.6959,45.9837,72.216,1.2284,57.6346,74.49
64.4753,22.6959,45.9837,72.216,1.2164,56.7885,74.49
65.8434,22.6959,45.9837,71.1899,1.1923,56.7885,74.49
65.8434,25.5239,45.9837,71.1899,1.12,56.7885,74.49
66.5635,26.9103,47.296,71.1899,1.124,56.7885,74.49
66.5635,27.5669,47.296,71.1899,1.112,56.7885,74.49
66.5635,28.6614,47.9063,72.342,1.104,56.7885,74.49
67.7516,28.8841,47.9063,72.342,1.112,57.4725,74.49
67.7516,29.6778,47.9063,72.342,1.108,56.2844,74.49
67.7516,29.7438,47.9063,72.342,1.108,57.1125,74.49
68.4897,30.2193,46.3194,72.342,1.108,58.8047,75.38
68.4897,30.3257,46.3194,71.2619,1.1,57.4365,75.38
68.4897,30.6257,47.5096,71.2619,1.104,57.4365,75.38
68.4897,30.3002,48.0284,71.2619,1.112,56.8245,75.38
68.4897,30.8079,48.0284,71.2619,1.116,56.8245,75.38
68.4897,31.2102,48.9744,71.2619,1.12,56.8245,75.38
68.4897,30.5506,48.9744,72.414,1.112,57.5986,76.35
68.4897,30.983,48.9744,72.414,1.108,56.6085,77.34
68.4897,31.0835,48.9744,72.414,1.124,56.6085,77.34
68.4897,30.7283,48.181,72.414,1.1762,56.6085,77.34
68.4897,30.9264,54.5896,71.0999,1.1843,57.2745,77.34
68.4897,30.5654,49.3101,71.0999,1.1843,57.2745,77.34
68.4897,30.5682,50.012,71.0999,1.1883,56.6625,77.34
68.4897,30.2042,50.012,71.0999,1.1883,56.6625,77.34
69.2277,29.8402,50.6224,71.0999,1.1963,57.4725,77.34
69.2277,30.0222,50.6224,72.288,1.2084,57.4725,77.34
69.2277,29.6582,50.6224,72.288,1.2124,57.4725,77.34
69.2277,28.5796,50.6224,72.288,1.2284,57.4725,77.34
69.2277,28.6468,50.6224,72.288,1.2405,57.4725,77.34
68.3996,28.5334,50.6224,72.288,1.2565,57.4725,77.34
68.3996,27.6406,51.9041,71.1539,1.2686,57.4725,77.34
68.3996,27.7097,53.2164,71.1539,1.2846,57.4725,77.34
68.3996,27.1934,52.4839,71.1539,1.2846,56.7885,77.34
67.3015,27.1934,52.4839,71.1539,1.2927,56.7885,77.34
67.3015,27.0441,52.4839,71.946,1.2967,56.7885,77.34
67.3015,26.6645,52.4839,71.946,1.2927,56.7885,76.54
66.5635,26.7758,52.4839,72.7381,1.2846,56.7885,76.54
66.5635,26.5832,52.4839,72.7381,1.2846,56.7885,76.54
65.2853,25.8737,52.4839,72.7381,1.2846,56.7885,76.54
65.2853,25.8383,52.4839,71.3879,1.2886,56.7885,76.54
65.2853,25.6166,53.1248,71.3879,1.2646,56.7885,76.54
65.2853,25.204,53.1248,71.3879,1.2605,56.7885,76.54
64.3852,24.7826,52.5755,71.3879,1.2886,56.7885,76.54
64.3852,24.6027,52.5755,71.3879,1.2927,56.7885,66.89
64.3852,24.481,52.5755,72.18,1.2726,55.7264,66.89
64.3852,24.481,49.7679,72.18,1.108,55.7264,68.015
63.7372,24.1617,51.9346,70.9919,1.112,55.7264,68.015
63.7372,24.0923,53.0943,70.9919,1.112,55.7264,68.015
63.7372,23.602,53.0943,70.9919,1.112,55.7264,68.015
63.7372,23.3378,56.1766,69.3177,1.108,55.7264,68.015
63.7372,23.2526,52.0872,69.3177,1.1441,55.7264,68.015
63.7372,23.2526,52.0872,69.3177,1.1602,55.7264,68.015
63.0171,22.7867,52.0872,69.3177,1.1602,55.7264,68.015
63.0171,22.7867,53.0332,69.3177,1.2204,55.7264,68.015
63.0171,22.628,53.0332,69.3177,1.2244,55.7264,68.015
63.0171,22.3598,53.0332,69.3177,1.1883,55.7264,68.015
63.0171,21.9926,53.0332,69.3177,1.1963,55.7264,68.015
63.0171,21.9926,53.0332,69.3177,1.1923,55.7264,68.015
62.189,21.0563,53.0332,69.3177,1.2284,57.1485,68.015
62.189,21.2497,52.1788,70.0378,1.2043,58.3546,68.015
62.189,21.1423,52.1788,70.0378,1.2244,57.1125,68.015
61.0909,21.1423,52.1788,70.0378,1.2324,55.1863,68.015
61.0909,20.8702,52.1788,70.0378,1.2324,57.7606,68.015
61.0909,20.7341,52.1788,70.0378,1.2365,56.0144,68.015
60.3708,20.3041,51.4769,70.0378,1.2445,56.0144,68.015
60.3708,20.169,51.4769,70.0378,1.2405,59.5608,68.015
60.3708,19.6109,51.4769,70.0378,1.2485,55.1503,68.015
60.3708,19.2593,51.4769,70.0378,1.2445,59.5608,68.015
59.7408,18.7934,51.4769,70.0378,1.2284,55.5104,68.015
59.0927,18.5937,50.9581,70.0378,1.2284,59.0387,68.015
59.0927,18.4805,50.9581,70.0378,1.2284,55.2763,68.015
59.0927,18.2699,50.9581,70.0378,1.2204,58.8047,68.015
59.0927,18.1428,50.9581,70.0378,1.2324,55.2763,68.015
59.0927,17.9347,50.4393,70.0378,1.2324,59.4527,68.015
59.0927,17.6726,50.4393,70.0378,1.2485,55.0243,68.015
59.0927,17.6045,50.4393,70.0378,1.2324,59.5248,68.015
59.0927,17.4685,50.4393,70.0378,1.2806,54.9883,68.015
59.0927,17.2648,50.4393,70.0378,1.2886,58.0666,68.015
59.0927,16.9946,49.6153,70.0378,1.2967,56.5005,68.015
59.0927,16.9922,49.6153,70.0378,1.2846,58.5167,68.015
59.0927,16.7201,49.6153,70.0378,1.2927,56.3744,68.015
59.0927,16.5092,49.0965,70.0378,1.2846,56.3744,68.015
59.0927,16.1078,49.0965,70.0378,1.2927,56.3744,68.015
58.1926,16.1665,49.0965,70.0378,1.2806,56.3744,68.015
58.1926,16.284,48.2115,70.0378,1.2766,57.1485,68.015
58.1926,16.5014,48.2115,70.0378,1.2806,57.1485,68.015
58.1926,16.5014,47.6317,70.0378,1.2927,56.0144,68.015
58.1926,16.3036,47.6317,70.0378,1.2846,58.3906,68.015
59.2727,16.1665,46.2889,70.0378,1.2846,56.5725,68.015
58.5527,16.3036,46.2889,70.0378,1.2565,56.5725,67.185
59.5608,16.6462,46.2889,70.0378,1.2164,58.4446,72.01
59.5608,16.7201,46.2889,70.0378,1.1481,54.8623,72.01
59.5608,16.8562,45.3734,69.2457,1.1481,57.5986,72.01
59.5608,16.9922,45.3734,69.2457,1.2445,56.3384,72.01
60.4608,22.3076,46.1363,69.2457,1.2043,56.3384,72.01
60.4608,,46.1363,69.2457,1.124,56.9505,72.01
60.4608,,46.1363,70.0378,1.124,55.2403,72.01
61.3789,,46.1363,70.0378,1.1963,58.7147,72.01
61.3789,,45.4039,70.8299,1.108,55.4743,72.01
62.189,,45.4039,70.8299,1.124,58.3546,73.77
62.189,,44.9156,70.8299,1.1843,55.8884,73.77
62.189,,45.3734,70.8299,1.2003,58.3906,73.77
63.1971,,44.3663,69.8398,1.1802,55.6904,73.77
63.1971,,43.7254,69.8398,1.2244,57.3105,73.77
64.0072,,43.7254,69.8398,1.2846,58.7147,73.77
64.7453,22.3076,43.7254,69.8398,1.2605,55.3483,73.77
64.7453,23.1702,42.2606,69.8398,1.1843,58.4807,73.77
64.7453,23.4077,44.0306,69.8398,1.1802,56.0144,73.77
64.7453,23.699,44.0306,70.5419,1.1963,56.9865,73.77
65.9334,24.3384,44.0306,70.5419,1.2927,56.3744,72.315
65.9334,24.48,44.4883,70.5419,1.2927,57.0585,72.315
65.9334,24.5647,43.939,70.5419,1.2766,56.0504,72.315
65.9334,24.8141,43.939,69.4437,1.2766,58.0666,72.315
65.9334,24.778,45.4039,69.4437,1.2605,56.4104,72.315
65.9334,25.2794,42.932,69.4437,1.2405,56.4104,72.315
66.7615,25.1005,42.932,69.4437,1.2405,57.5446,71.315
66.7615,24.7312,42.932,70.1998,1.2284,58.3546,71.315
66.7615,24.7312,42.932,70.1998,1.2846,55.6364,71.315
66.7615,24.4674,42.932,70.1998,1.2886,57.9946,67.53
66.7615,24.4674,42.932,70.1998,1.2927,56.0864,67.53
66.7615,24.209,43.5423,70.1998,1.2886,58.9307,67.53
66.7615,24.1509,43.5423,70.1998,1.2806,56.1764,67.53
66.7615,,42.7794,70.1998,1.2886,55.1143,67.53
66.7615,,43.4813,70.1998,1.2766,58.5527,67.53
66.7615,,43.4813,69.4437,1.2686,56.8245,67.53
66.7615,,44.8851,69.4437,1.2846,55.0243,67.53
66.7615,,45.6175,70.5059,1.2766,57.8326,67.53
65.8434,,45.6175,71.2979,1.2766,57.8326,67.53
65.8434,,45.6175,71.2979,1.2886,54.9883,67.53
65.8434,,45.6175,72.7741,1.2726,57.9946,67.53
65.8434,,45.6175,72.7741,1.2766,59.7228,67.53
65.8434,,45.6175,73.6922,1.2405,57.5986,67.53
65.1053,,45.6175,73.6922,1.2646,54.7003,67.53
65.1053,,45.0682,74.5203,1.2445,58.2826,67.53
65.1053,,45.0682,74.5203,1.112,58.2826,73.11
64.2052,,44.4578,74.5203,1.1281,56.0144,73.11
64.2052,,44.4578,74.5203,1.12,57.7966,73.11
63.0171,,43.4813,75.4023,1.1883,56.5005,73.11
63.0171,22.1228,43.4813,75.4023,1.2445,57.1485,73.11
62.099,21.7852,42.6878,75.4023,1.1923,57.7606,70.53
62.099,21.1861,40.9788,72.5761,1.2124,57.7606,70.53
62.099,21.0264,40.9788,72.5761,1.2084,55.4383,70.53
62.099,20.4038,41.9249,72.5761,1.2164,58.9307,70.53
62.099,20.3907,44.2137,70.4338,1.2043,57.5086,70.53
62.099,20.0339,44.2137,70.4338,1.2084,55.6004,70.53
61.4689,19.9177,42.9014,70.4338,1.1481,57.6346,70.53
61.4689,19.6455,42.9014,70.4338,1.1843,57.6346,70.53
61.4689,19.5095,42.108,70.4338,1.1401,55.6904,70.53
61.4689,19.5244,42.5963,70.4338,1.112,59.0387,70.53
60.7309,19.6073,42.5963,70.4338,1.1521,55.4023,70.53
60.7309,19.0551,42.5963,70.4338,1.1562,59.0387,70.53
60.7309,19.0551,41.6197,70.4338,1.1762,56.6625,70.53
60.7309,18.848,41.6197,70.4338,1.1682,56.6625,70.53
60.7309,18.848,40.7652,71.1539,1.1883,56.0504,70.53
60.7309,18.4964,40.7652,71.1539,1.1923,54.5383,70.53
60.7309,18.4339,40.7652,71.1539,1.2003,59.1287,70.53
60.1008,18.4389,41.8333,71.1539,1.1401,55.9244,70.53
60.1008,18.4389,41.8333,71.1539,1.2284,58.3906,70.53
60.1008,18.4389,42.7489,71.1539,1.2726,57.2205,68.89
60.1008,18.2999,42.7489,71.1539,1.2766,55.6904,68.89
60.1008,17.8127,42.7489,71.1539,1.2846,58.8767,68.89
59.1827,17.8133,42.7489,71.1539,1.2806,55.1503,68.89
59.1827,17.263,42.7489,71.1539,1.2846,59.5608,68.89
59.1827,17.1259,42.1995,71.1539,1.2927,56.4104,68.89
59.1827,17.0574,42.1995,71.1539,1.2726,56.4104,68.89
58.4626,16.584,40.338,71.1539,1.2886,57.2745,68.115
58.4626,16.049,41.4976,71.1539,1.2766,55.7984,68.115
58.4626,16.049,41.4976,71.1539,1.2846,57.9946,68.115
58.4626,15.655,40.4906,71.1539,1.2766,54.8623,68.115
58.4626,15.5209,40.0023,71.1539,1.2806,58.7147,68.115
58.4626,14.9616,41.4366,71.1539,1.2806,54.8623,68.115
58.4626,14.8961,41.4366,71.1539,1.2766,59.5608,67.05
58.4626,14.9479,41.4366,71.1539,1.2605,54.9883,67.05
58.4626,14.8158,40.7652,71.1539,1.2726,59.2367,67.05
57.8326,14.5026,40.0633,71.1539,1.2686,55.1863,67.05
57.8326,14.3715,40.4906,71.1539,1.2726,58.9307,67.05
57.8326,14.2585,40.4906,71.1539,1.2605,54.8263,67.05
57.8326,14.1284,31.671,71.1539,1.2686,59.1287,67.05
57.8326,13.8681,39.6971,71.1539,1.2646,54.5023,67.05
57.8326,13.7814,39.6971,71.1539,1.2806,58.8767,67.05
57.8326,13.7588,39.6971,71.1539,1.2766,54.8623,67.05
57.8326,13.7588,39.6971,71.1539,1.2846,57.4365,67.05
57.8326,13.6687,39.2393,71.1539,1.2806,56.6085,67.05
57.8326,13.6687,39.2393,71.1539,1.2806,55.9244,67.05
57.1845,13.4024,39.2393,71.1539,1.2927,59.0387,67.05
57.1845,13.3624,38.7816,71.1539,1.2766,54.8983,67.05
57.1845,13.0101,38.7816,71.1539,1.2846,57.9586,67.05
57.1845,12.8443,38.7816,71.1539,1.2766,57.9586,67.05
57.1845,12.7692,38.7816,71.1539,1.2806,54.8983,66.305
57.1845,12.644,38.3238,71.1539,1.2846,57.6346,66.305
57.1845,12.644,38.3238,71.1539,1.2605,56.0504,66.305
57.1845,12.644,38.3238,71.1539,1.2204,56.0504,66.305
57.9226,12.7317,38.3238,71.982,1.2405,56.9865,66.305
57.9226,12.9571,38.3238,71.982,1.2244,56.9865,66.305
57.9226,13.1255,37.8661,71.2619,1.2043,55.4383,66.305
57.9226,13.372,37.4693,71.2619,1.2324,58.2826,66.305
58.6427,13.6641,37.4693,70.3438,1.2324,54.9883,66.305
58.6427,13.737,36.9505,70.3438,1.2646,56.1764,66.305
58.6427,13.8856,37.4693,70.3438,1.2565,59.0387,66.305
59.2727,14.1765,37.0116,70.3438,1.2525,55.5644,66.305
59.2727,14.5255,37.0116,70.3438,1.2686,56.5005,66.305
60.0108,14.7586,36.096,71.3519,1.2686,59.6508,66.305
60.0108,14.9833,36.859,71.3519,1.2405,56.2844,66.305
60.0108,15.2155,37.3167,71.3519,1.2485,54.5023,66.305
60.7309,15.4935,37.3167,71.3519,1.2405,57.5086,66.305
60.7309,15.2876,36.7979,71.3519,1.2324,59.6148,66.305
60.7309,15.9904,35.8214,70.1998,1.2405,58.5527,66.305
60.7309,15.9606,36.5538,70.1998,1.2485,55.8524,66.305
61.739,16.3065,36.5538,70.1998,1.2525,54.5023,66.305
61.739,16.446,36.5538,70.1998,1.2605,54.5023,66.305
61.739,17.2029,34.2039,71.1899,1.2565,54.5023,66.305
61.739,16.7658,36.6453,71.1899,1.2927,54.5023,65.015
61.739,17.4132,36.6453,71.1899,1.2927,54.5023,65.015
62.6571,17.4334,37.4998,71.1899,1.2726,56.2124,65.015
62.6571,17.2378,36.8895,71.1899,1.2806,57.0585,65.015
62.6571,17.3403,36.0045,70.3438,1.2726,59.0387,65.015
62.6571,17.5337,36.0045,70.3438,1.2605,60.0108,65.015
63.3771,17.4429,36.6453,70.3438,1.2605,60.0108,65.015
63.3771,17.9903,36.6453,70.3438,1.2686,60.0108,65.015
63.3771,17.896,36.6453,70.3438,1.2605,58.3186,65.015
63.3771,17.8091,36.6453,70.3438,1.2766,57.6346,65.015
63.3771,18.0582,36.6453,71.2619,1.2646,57.6346,65.015
63.3771,17.7182,36.6453,71.2619,1.2846,56.0864,65.015
63.3771,17.7139,36.6453,71.2619,1.2886,54.5743,65.015
63.3771,17.2363,36.6453,71.2619,1.2927,53.9982,65.015
63.3771,17.2329,35.9129,70.5059,1.2605,53.9982,65.015
63.3771,17.0865,35.9129,70.5059,1.2485,53.9982,65.015
62.279,16.8913,36.3707,70.5059,1.2405,54.9523,65.015
62.279,16.8219,36.3707,70.5059,1.2405,56.1224,65.015
62.279,16.6228,36.3707,70.5059,1.2365,59.6868,65.015
61.559,16.52,36.3707,70.5059,1.2405,58.9667,65.015
61.559,16.3703,36.3707,70.5059,1.2485,55.8524,65.015
61.559,15.9745,36.3707,71.658,1.2485,54.3762,65.015
60.4608,15.9623,34.5702,71.658,1.2365,58.8047,65.015
60.4608,15.5473,35.4247,71.658,1.2485,57.9046,65.015
61.0909,15.5303,35.4247,71.658,1.2284,55.7264,65.015
60.1908,15.1404,35.4247,71.658,1.2284,54.7903,65.015
60.1908,15.014,35.4247,72.378,1.2244,57.5086,65.015
60.1908,14.9667,36.2181,72.378,1.2043,58.8407,65.015
60.1908,14.7951,36.2181,73.2421,1.2164,55.7264,65.015
60.1908,14.7951,36.2181,73.2421,1.1722,57.1845,65.015
60.1908,14.7951,36.2181,73.2421,1.1802,59.0027,65.015
59.2727,14.7951,35.8519,73.2421,1.0719,55.8884,66.665
59.2727,14.7504,35.8519,73.2421,1.1281,54.5383,66.665
59.2727,14.639,35.8519,73.2421,1.112,57.1125,66.665
59.2727,14.639,35.8519,73.2421,1.1281,59.5608,66.665
59.2727,14.5276,35.8519,73.2421,1.1281,57.4725,66.665
57.4545,14.5853,35.3331,73.2421,1.1281,54.9883,66.665
57.4545,14.4149,23.8585,73.2421,1.1361,59.2907,66.665
57.4545,14.3005,24.1942,72.342,1.1401,54.8623,66.665
57.4545,14.1862,33.6546,72.342,1.1401,59.3267,66.665
57.4545,14.1241,33.6546,72.342,1.1321,54.8263,66.665
57.4545,14.0528,34.3871,73.1341,1.1441,58.1566,66.665
57.4545,13.9854,34.3871,73.1341,1.1361,55.6004,66.665
56.7345,,34.3871,73.1341,1.1481,57.3465,66.665
56.7345,,33.8988,73.1341,1.1441,58.3906,66.665
56.7345,,33.8988,73.9982,1.1361,54.8263,66.665
56.7345,,33.3495,73.9982,1.1481,58.1206,66.665
56.7345,,32.8612,73.9982,1.1401,56.2484,66.665
56.7345,,32.8612,73.9982,1.1401,55.4023,66.665
56.1044,,32.4645,73.9982,1.1481,58.6787,66.665
56.1044,,29.1991,73.9982,1.1401,56.4464,66.665
56.1044,,31.5794,73.9982,1.1321,54.8623,66.665
56.1044,,31.5794,72.9001,1.1441,57.6346,66.665
56.1044,,32.2508,72.9001,1.1481,58.3906,66.665
56.1044,,32.9527,72.9001,1.1401,54.8263,66.665
56.1044,11.8565,33.5021,72.9001,1.1521,57.8326,66.665
56.1044,13.3715,33.5021,72.9001,1.1521,57.8326,66.665
56.1044,,32.8917,72.9001,1.1481,54.9523,66.665
56.1044,,32.495,73.7282,1.1602,59.0747,66.665
56.1044,,32.1288,73.7282,1.1481,54.7363,66.665
56.1044,,31.7015,73.7282,1.1562,58.2826,66.665
56.1044,,31.7015,73.7282,1.1722,56.6625,66.665
56.1044,,23.1261,72.4861,1.1602,54.8983,66.665
56.1044,,23.1261,72.4861,1.1682,57.4365,66.665
56.1044,,23.1261,72.4861,1.1682,58.3906,66.665
56.1044,,22.8514,72.4861,1.1682,54.8263,66.665
56.1044,,22.8514,73.5662,1.1883,57.1485,66.665
55.2763,,29.1686,73.5662,1.2084,58.3906,66.665
55.2763,,30.9386,73.5662,1.2124,55.1503,66.665
55.2763,,29.2296,73.5662,1.2204,55.7984,66.665
55.2763,,30.4198,73.5662,1.2204,58.0666,66.665
